"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002237.1.562360.563160",2.31410790068611,0.682599547306203,0,4.12148809420745,0
"CM002237.1.563902.564702",2.83070997032207,1.04923517620955,0,4.52060486464039,0
"CM002237.1.567205.568005",2.86232586774046,1.21920599177266,0.743068856322832,4.64597864111577,0
"CM002237.1.570012.570812",2.68658416519109,1.31791775564859,0.868629138869005,4.5488900515314,0
"CM002237.1.584652.585452",1.47089404122355,0,0,4.05133580215552,0
"CM002237.1.1678293.1679093",3.4853487102332,1.18883284664476,2.01709954657402,2.93808424208997,0
"CM002237.1.1680016.1680816",2.92844625233024,0,1.22307878373365,3.40192406428081,0
"CM002237.1.1684246.1685046",2.51735427262659,-0.795246526162714,0,2.07331390970826,0
"CM002237.1.1685413.1686213",2.58338564324889,0,0,2.50117552782297,0
"CM002237.1.4045843.4046643",1.9855959759273,1.91499598417482,1.23100554537731,2.47179820582442,0
"CM002237.1.4164974.4165774",1.91196495881919,2.21925730022001,2.32880214925151,3.69470726739332,0
"CM002237.1.4297962.4298762",1.86786342206503,0,0,0,0
"CM002237.1.4448562.4449362",3.64630499881916,3.52466888047293,3.51873876294723,0,0
"CM002237.1.4452064.4452864",3.61660311567627,3.51213448504418,3.53859526603172,0,0
"CM002237.1.4465817.4466617",3.73510859357718,3.60326006390032,3.5201816193124,0,0
"CM002237.1.4468112.4468912",2.51932032830121,2.81938716385849,2.50829819177965,-1.3893084171141,0
"CM002238.1.8756.9556",3.39933101705512,4.4773455636592,4.17156641921439,0,0
"CM002238.1.12370.13170",3.45356359133244,3.95389937476335,3.40319689459401,-1.09757667363321,0
"CM002238.1.28670.29470",2.52191585510003,2.3575333369783,1.97381942612806,0,0
"CM002238.1.31099.31899",2.71727747440164,2.87140307033231,2.77624601951825,-0.9189494950535,0
"CM002238.1.161104.161904",2.75385694323625,2.47155096575932,2.3879793592376,0,0
"CM002238.1.163382.164182",2.69095855642963,2.10535093761145,2.05713813258928,0,0
"CM002238.1.166707.167507",2.67276608882695,2.5767967561134,2.71316267976072,0,0
"CM002238.1.199869.200669",3.12534475577768,2.82657720507526,2.5537225789053,0,0
"CM002238.1.218938.219738",3.46029038610406,3.53921304266728,3.51728991996309,1.81245616096945,0
"CM002238.1.221318.222118",3.58971199073415,3.32342319037852,3.20052079059139,0.689010253648036,0
"CM002238.1.223609.224409",2.31945518962156,2.79991320222338,2.45459465205266,0,0
"CM002238.1.223865.224665",2.80540970807591,3.0329700703795,2.72629900017247,0,0
"CM002238.1.225208.226008",4.40931743594398,4.0133611107924,4.15785700462694,1.94239746212981,0
"CM002238.1.229158.229958",4.27214637452081,3.97276626388323,4.03728855026301,2.84693906026581,0
"CM002238.1.233668.234468",4.31922912937741,4.19771734161633,4.25144596531681,2.79342822242297,0
"CM002238.1.234420.235220",4.07415857339706,4.0996090327209,3.95214197442776,2.41783434405263,0
"CM002238.1.238077.238877",3.72787703677803,3.82870331234956,3.20786859284469,1.29110067984352,0
"CM002238.1.238907.239707",3.75800264868393,3.86359589557141,3.18165025487133,0.737887212253279,0
"CM002238.1.243448.244248",4.32268234429065,3.3007107716067,3.49998583459721,0.825728697646901,0
"CM002238.1.247105.247905",4.20570083315399,3.66521243822661,3.71782056412103,1.21096244210557,0
"CM002238.1.251898.252698",3.02951627454652,3.01910304726415,2.65835684951755,0,0
"CM002238.1.264122.264922",4.57744536134408,4.66121800023645,4.72709545812901,3.8581391218424,0
"CM002238.1.266239.267039",3.39049953145235,4.05045713377475,3.51910061314615,1.68162157937156,0
"CM002238.1.268561.269361",4.54747281692734,4.72871673613925,4.11038538987537,2.0223513432662,0
"CM002238.1.271606.272406",4.6791272233822,4.97540085714041,4.74688503965328,4.21319740103555,0
"CM002238.1.273174.273974",4.75533676297088,4.96010970756523,4.99244028619551,4.59194940453511,0
"CM002238.1.274358.275158",4.64612699859392,5.15909403606217,4.91630840550785,4.01673304718578,0
"CM002238.1.276272.277072",0.69861983888454,1.36946364254047,1.12362033909602,0,0
"CM002238.1.278901.279701",3.61906918361978,3.85930499543144,3.57264119277087,0.952022921862143,0
"CM002238.1.280499.281299",4.49465118946266,4.49581764467357,4.79171404907421,3.32724752142245,0
"CM002238.1.284885.285685",2.34499136167263,2.92939394069569,2.8651101022857,1.35530248367924,0
"CM002238.1.284989.285789",2.34197353633648,2.96652398887464,2.97509778325682,1.35093659967966,0
"CM002238.1.290525.291325",3.78671698982653,4.0546670750828,3.92614475948167,3.19435884249376,0
"CM002238.1.291502.292302",2.37587638696166,2.94672131763317,2.51546764526204,2.27030894994685,0
"CM002238.1.295050.295850",3.69594665886743,3.93366427804887,3.86364546849779,3.18101738299533,0
"CM002238.1.298261.299061",4.0161600304929,4.2735686161031,4.2609702752349,4.19051220341789,0
"CM002238.1.299435.300235",4.2954603977047,4.36898463657833,4.45659379948921,4.35926045718741,0
"CM002238.1.343283.344083",3.12772860335141,3.47670663641032,3.75332965136227,3.37174908947031,0
"CM002238.1.344337.345137",3.54023574720979,4.10391344906805,4.11802967230056,3.94273204850446,0
"CM002238.1.381726.382526",4.3925336647737,4.45558818776103,4.60377269873471,4.67087860605032,0
"CM002238.1.385739.386539",3.84238835942278,3.71461723135148,3.92002604474707,4.31557033315596,0
"CM002238.1.386520.387320",3.8380803435977,3.99056281095249,4.26179759846438,4.55679975773574,0
"CM002238.1.390036.390836",4.34609835569057,4.33849929298103,4.70893032246945,4.90974580622168,0
"CM002238.1.392753.393553",3.46271525323565,3.45515198984612,3.73378106185837,4.06897208979042,0
"CM002238.1.393903.394703",3.92677228412542,4.23368264962034,4.18497098268387,4.47754430143194,0
"CM002238.1.395810.396610",4.00292788834943,4.06189696591057,4.19213515764982,4.60172249108465,0
"CM002238.1.398676.399476",3.82394058006873,4.26625977474913,4.22498092877213,4.39526613449767,0
"CM002238.1.400670.401470",2.68254603120705,3.03987907080566,3.20192923112695,3.15123681840571,0
"CM002238.1.401680.402480",1.36505541728947,1.58257640069447,1.71625010226332,2.58188994769703,0
"CM002238.1.426275.427075",2.99190237657016,3.1811580766949,3.30952198595122,3.47491821448935,0
"CM002238.1.428247.429047",3.42595638120274,3.28652020341702,3.73583999669787,4.20314713948618,0
"CM002238.1.429824.430624",3.3746213909093,3.46174005008605,3.44139384477408,4.14358434523941,0
"CM002238.1.449158.449958",3.88322825532687,3.84891895120935,3.95373605947518,4.56130982170688,0
"CM002238.1.452295.453095",3.58875443469866,3.4598065763905,3.92704732425785,4.60264081127052,0
"CM002238.1.453978.454778",3.4063880006431,3.60203277644158,3.84526075876932,4.55125143960055,0
"CM002238.1.455157.455957",3.11778090468225,3.14305533334654,3.50699180564611,4.19504861943675,0
"CM002238.1.456678.457478",3.02364621687972,3.05764285639523,3.36201705701762,4.03705483262567,0
"CM002238.1.459170.459970",3.43410031265384,3.45402540846828,3.90836291217598,4.34731538731375,0
"CM002238.1.554778.555578",1.70609048075433,2.88745309135574,2.85189624860298,4.17902513167449,0
"CM002238.1.4575276.4576076",3.46035723686365,3.45458905177949,3.40158783541585,2.88815347281157,0
"CM002238.1.4605854.4606654",2.17867088312,3.13693697103217,2.876620672483,2.7235828465732,0
"CM002238.1.4626622.4627422",3.01676256872614,2.81152355443786,2.91498246607999,2.90241313978132,0
"CM002238.1.4631034.4631834",4.01553096455716,3.82107873741522,3.49781631331857,3.83600057115936,0
"CM002238.1.4635713.4636513",3.98755046222263,3.59494083116437,3.77283620124829,3.03972240878122,0
"CM002238.1.4638996.4639796",4.05070851734674,3.28924518671429,3.09640641955756,2.63682022031976,0
"CM002238.1.4639645.4640445",3.78208403947037,3.04823918376088,2.93400789922152,2.77593713821402,0
"CM002238.1.4645191.4645991",4.16709878047476,3.28987147710587,3.39904204292095,3.18646853910796,0
"CM002238.1.4646952.4647752",4.12345360772532,3.772840277686,3.76327314061581,3.79007387480265,0
"CM002238.1.4648939.4649739",4.34530917095658,3.94625939348772,4.11395710337791,4.30503694759355,0
"CM002238.1.4651897.4652697",4.4066201763412,3.85279586545864,4.29778172874893,4.3171518516577,0
"CM002238.1.4654446.4655246",4.1326252449106,4.0004339445887,3.93444394639868,3.95670067204761,0
"CM002238.1.4655793.4656593",4.25856227095096,3.78220671478448,4.02214808765775,3.93687867138505,0
"CM002238.1.4658149.4658949",3.94802333505254,3.46465028003835,3.70261945113875,3.00259625985981,0
"CM002238.1.4673230.4674030",4.25381434512361,4.05379820538971,4.07257303284956,2.09913406945967,0
"CM002238.1.4676070.4676870",4.25981126066621,3.95569385652907,4.23930167969969,3.79940252698546,0
"CM002238.1.4677579.4678379",4.39124523139694,4.25462715351186,4.28138996189278,4.37105981565874,0
"CM002238.1.4679732.4680532",4.23719491420231,4.16669167531563,4.35952658637227,4.04166613870676,0
"CM002238.1.4684005.4684805",3.86604936418661,4.16934588460893,4.05012968834683,2.99876611147046,0
"CM002238.1.4723682.4724482",3.15618126916751,3.36897235297222,3.08662532767425,1.81497721005827,0
"CM002238.1.4726129.4726929",3.85739501455405,3.72638851539754,3.4559670526835,1.65605564942085,0
"CM002238.1.4726308.4727108",3.860615099036,3.67599744971981,3.4403413005971,1.61620571874846,0
"CM002238.1.4732041.4732841",4.44914141836975,3.80551471739277,4.11439424021977,3.15976897767697,0
"CM002238.1.4735425.4736225",4.55279935924416,4.07715575452786,4.23554766889297,3.4228464816337,0
"CM002238.1.4742100.4742900",4.74304952425942,4.35460831226175,4.33994643133396,3.18619521276389,0
"CM002238.1.4742761.4743561",4.9125729429959,4.56148920909396,4.57629382289657,3.46597385564285,0
"CM002238.1.4745695.4746495",4.9560713494562,4.77041435482738,4.57241780570074,3.38466330405298,0
"CM002238.1.4749047.4749847",4.79098651714317,4.37827901247032,4.1830877334181,2.73612844811602,0
"CM002238.1.4751518.4752318",4.93398762776808,4.51959173567628,4.43440242423413,3.71129415870578,0
"CM002238.1.4754327.4755127",4.62533214504495,3.93828158766123,4.02244242350763,3.01199041621946,0
"CM002238.1.4757058.4757858",4.47016481038748,3.67221234052399,3.86194051767836,2.66493075639193,0
"CM002238.1.4759136.4759936",4.3313243256945,3.50610682745027,3.57470923430769,2.38784706187603,0
"CM002238.1.4764024.4764824",4.76573727025333,3.69474691893091,3.69925965756806,2.76674872838395,0
"CM002238.1.4765864.4766664",4.38197765528486,3.70011765576993,3.79544118541644,3.09396407415045,0
"CM002238.1.4768723.4769523",4.14652991871699,3.9890518307588,4.21758854740869,3.49742440209507,0
"CM002238.1.4769436.4770236",4.41472910803645,3.8938879068577,4.24052873432073,3.69253340045663,0
"CM002238.1.4772142.4772942",4.60136837291293,4.11467762507347,4.40872970384559,3.79519720104237,0
"CM002238.1.4772653.4773453",4.43636100480073,4.20568541714257,4.15669002285494,3.58821085719433,0
"CM002238.1.4775445.4776245",4.21021405067437,4.36108609814709,4.24361087771983,3.23039429426529,0
"CM002238.1.4777522.4778322",4.09971175954028,4.20361096863931,3.83425333094868,3.06259714355104,0
"CM002238.1.4780090.4780890",4.61688350789306,4.08930944694518,4.3890668864395,4.27060541499296,0
"CM002238.1.4781847.4782647",4.53996296635383,4.08839251718131,4.2987707828188,4.03685171011375,0
"CM002238.1.4787313.4788113",4.73353952340423,4.1572009298624,4.31377785562907,3.53727489935787,0
"CM002238.1.4788157.4788957",4.87538736944375,4.25623106020064,4.31219576317795,3.73448708827479,0
"CM002238.1.4789887.4790687",4.960746720503,4.38396127677664,4.70692234846041,4.25114172397789,0
"CM002238.1.4792071.4792871",4.65867999879867,4.41302278114715,4.46466663391188,4.05882147883096,0
"CM002238.1.4793603.4794403",4.60517878861863,4.48085124443719,4.40533040621654,3.96019321857451,0
"CM002238.1.4795515.4796315",4.51903522353552,4.52455414625785,4.57193977203382,3.46335016775077,0
"CM002238.1.4796719.4797519",5.05376145874192,4.65821705639873,4.59184988168005,3.4684299120627,0
"CM002238.1.4799660.4800460",4.85537810179076,4.33308611583088,4.40355111299918,4.25980105617127,0
"CM002238.1.4804459.4805259",4.52075956072693,4.01112079860975,4.06471671363078,3.98679175836089,0
"CM002238.1.4806535.4807335",4.64143101767866,4.06237771856281,4.1148367521992,3.61633234610418,0
"CM002238.1.4808622.4809422",4.82141936845823,4.31166300158208,4.54868389326959,4.06750508136868,0
"CM002238.1.4811105.4811905",4.28008844980604,4.00374963648991,4.16977979553761,4.24859563686759,0
"CM002238.1.4814560.4815360",4.69536463350179,4.26611535319519,4.50287171231361,4.42459936105338,0
"CM002238.1.4818472.4819272",4.22640063035309,3.90042546126306,4.31468005785525,3.88903137524978,0
"CM002238.1.4820392.4821192",4.48686513613297,4.05456787762125,4.11345042066709,3.89625921161948,0
"CM002238.1.4823195.4823995",4.40558890286697,4.17599964367123,4.31685282827395,3.97998383158343,0
"CM002238.1.4825546.4826346",4.75257199677549,4.31614996799124,4.4851261959101,4.45719829950189,0
"CM002238.1.4827077.4827877",4.61546274957035,4.42319123325905,4.50878845758884,4.66349764604254,0
"CM002238.1.4856981.4857781",4.07988262445554,4.38734311415521,4.18087429271753,4.07072210788868,0
"CM002238.1.4859525.4860325",4.47977878121923,4.16385967803208,4.4756540160751,4.47413545650863,0
"CM002238.1.4861081.4861881",4.6034741372096,4.6145858275083,4.40247704187639,4.57510048433163,0
"CM002238.1.4861938.4862738",4.17344047531723,4.20415162357671,4.36397936936625,4.02409771956445,0
"CM002238.1.4862426.4863226",4.00909353702216,3.98559632657612,4.24821089327409,4.03695125311675,0
"CM002238.1.4869640.4870440",3.85522975168143,3.75594258360958,3.6401069600209,3.26484837365409,0
"CM002238.1.4869899.4870699",3.91305760641728,3.72288009605382,3.58631741937681,3.20079239171946,0
"CM002238.1.4872643.4873443",2.6582310174903,2.54850295206289,2.50621773884876,1.61145077097858,0
"CM002238.1.4873485.4874285",2.78279567636126,2.68272943339399,2.1555041427631,1.81891369739562,0
"CM002238.1.4875826.4876626",3.7115480224044,3.37913229177455,3.11073653596681,2.50452360997202,0
"CM002238.1.4926812.4927612",2.82983178043425,1.94697702848679,1.48270673620741,1.07839917872916,0
"CM002238.1.4962586.4963386",1.90060847153317,1.77603101908046,1.06461546928113,0,0
"CM002238.1.4965594.4966394",2.63988292621748,0.976957779400312,0,0,0
"CM002238.1.4968177.4968977",2.680580476597,1.39623684440786,0.920927509997835,0.724521043181411,0
"CM002238.1.4968794.4969594",2.89066054943126,1.46442464657949,1.08071300081405,0.605501351559722,0
"CM002238.1.4982064.4982864",1.56707862910525,0.847312346857804,0,0,0
"CM002238.1.4984671.4985471",1.87998411322256,1.31299894461584,0.926259930876374,0,0
"CM002238.1.4987375.4988175",1.59330823052048,1.55822796453875,0.849781596323573,0,0
"CM002238.1.4991067.4991867",3.45494539128879,2.65268969586975,2.64962484298437,0.759827829523629,0
"CM002238.1.4993440.4994240",4.16281962633735,3.8240187742051,4.08578989803388,2.48131601769777,0
"CM002238.1.5017566.5018366",4.1475745899156,3.79322386168326,3.81389404502209,3.32105989470761,0
"CM002238.1.5019530.5020330",4.2961750333762,4.11942853072437,4.00809098782285,3.64537494679888,0
"CM002238.1.5026608.5027408",4.29952642574086,3.70854755360552,3.64816604668843,3.40324257875582,0
"CM002238.1.5030961.5031761",3.59790100692946,3.16013656958223,3.51084574173295,2.83232293864766,0
"CM002238.1.5053124.5053924",1.75635227062535,1.34293509387442,1.14205824528615,0,0
"CM002238.1.5056944.5057744",4.13980968062967,3.69008989545495,3.04205503286859,1.34888978898305,0
"CM002238.1.5057674.5058474",3.95005578704327,3.69131189340663,3.23842795652886,1.09858127852478,0
"CM002238.1.5061438.5062238",4.31269875806732,4.70370168503965,4.20595878052391,2.05935867770171,0
"CM002238.1.5089731.5090531",4.01045886358029,3.94140001778248,3.92437398160661,2.89263263506025,0
"CM002238.1.5093874.5094674",4.29069281956602,3.95962574194747,4.23376727425475,3.75370697076125,0
"CM002238.1.5116631.5117431",2.44590705536909,2.85583782426492,2.59030877441978,0,0
"CM002238.1.5118660.5119460",3.38820374406699,3.76728412365704,3.70818949616509,0.966587018230827,0
"CM002238.1.5130735.5131535",3.40751287826498,3.80103928788855,3.2851780574026,0.656004119173453,0
"CM002238.1.5145232.5146032",2.43022850340185,3.05954847137321,2.7134162884511,0,0
"CM002238.1.5204541.5205341",1.92760053819124,2.75758047139452,2.39442778895212,0,0
"CM002238.1.5225493.5226293",3.11882945593677,3.10696037645948,3.38583502240468,0,0
"CM002238.1.5227300.5228100",3.88798501596061,3.85914705312015,4.1680332732424,0,0
"CM002238.1.5229213.5230013",3.51378606916634,3.7131760593677,3.46753693725641,0,0
"CM002238.1.5230622.5231422",2.05423522636125,2.40946912164071,1.87254255592787,-1.10117564629811,0
"CM002238.1.5248521.5249321",4.66374705110527,4.7682213089816,4.57975769849797,0,0
"CM002238.1.5251530.5252330",4.71981868897806,4.14499254189375,4.28972855927517,0,0
"CM002238.1.5253995.5254795",4.46514256462136,3.90896982453261,4.18003305221007,0,0
"CM002238.1.5258178.5258978",3.56134828317105,4.00810556950363,3.70704806310491,0,0
"CM002238.1.5260075.5260875",3.66775493508193,4.11827788630063,3.98371888325074,-0.848361531354223,0
"CM002238.1.5261267.5262067",4.84258902307832,4.87558122540486,4.84162418162843,0,0
"CM002238.1.5265128.5265928",3.48238967231842,3.20265389583255,2.4782423679668,0,0
"CM002238.1.5269319.5270119",4.29267019568365,4.21734515781977,3.19053963029873,-1.1439579051104,0
"CM002238.1.5270639.5271439",3.25401433012004,3.53239077121947,1.89377055018771,-1.23404250700619,0
"CM002238.1.5271684.5272484",3.85496464171913,4.28635547695572,3.40742125728818,-0.977679229122607,0
"CM002239.1.1166.1966",4.86647944188828,5.51843398605349,5.10938282598803,3.62410564111523,0
"CM002239.1.5583.6383",4.88816725775189,5.03606378361887,4.73508849363002,2.27180019470217,0
"CM002239.1.5945.6745",5.03307181174707,5.12918881269596,4.84144889320468,2.21823231143064,0
"CM002239.1.19245.20045",2.20398961836831,2.66693568365245,2.12340486417271,0,0
"CM002239.1.10574.11374",4.10646014145717,4.03602123048141,3.87442694425243,0,0
"CM002239.1.21454.22254",3.75984208199998,3.5730742343312,3.46033615427241,0,0
"CM002239.1.24129.24929",4.52718979665976,4.46307766809658,4.09765763472055,0,0
"CM002239.1.28677.29477",3.06358044557081,3.44749166646407,3.19813979300665,0,0
"CM002239.1.31367.32167",0,1.81801183455939,0.723001331230997,-0.998066187488055,0
"CM002239.1.55078.55878",2.83021455394427,2.67093842735702,2.85178433076263,0,0
"CM002239.1.67861.68661",3.55338597864046,3.35548587530974,3.13146884527142,0,0
"CM002239.1.70706.71506",2.67722699272621,2.67346018026744,1.92937752932828,0,0
"CM002239.1.70504.71304",2.55202106933584,2.6663623818068,1.80849635321413,0,0
"CM002239.1.101172.101972",3.04143841522671,2.75199346943872,2.24424419711426,0,0
"CM002239.1.103018.103818",3.54838914544443,3.1324605219562,2.44398231055635,0,0
"CM002239.1.106679.107479",1.22257056636981,1.65444459475256,1.01379590557253,0,0
"CM002239.1.109642.110442",4.05528351309436,3.9466894688203,3.84329445415589,2.9003922141874,0
"CM002239.1.112697.113497",4.1789973380909,4.05222496967982,3.9729631844607,2.99013044622146,0
"CM002239.1.142589.143389",4.06356422678129,4.24659101236191,4.07531881021202,2.27956522324951,0
"CM002239.1.176913.177713",4.05815639645385,3.8003751370248,3.98566314490343,3.55356771030785,0
"CM002239.1.177790.178590",4.17273912359175,3.90872817736946,4.10036874378777,3.6625214981756,0
"CM002239.1.183628.184428",4.15277349955662,3.80787807784605,4.18659966080497,3.85603268409018,0
"CM002239.1.184623.185423",4.38571140270022,4.15155358828881,4.2482365505624,3.85941886427546,0
"CM002239.1.188281.189081",4.04003616381983,4.08989700109798,3.893778539415,2.94339855244358,0
"CM002239.1.191260.192060",2.29045177373358,2.17012618773368,2.27429121980675,1.02293322175643,0
"CM002239.1.191366.192166",1.96526924723919,1.83962859593705,1.95624338243708,0.76546213219174,0
"CM002239.1.195089.195889",3.47892793188973,2.55356826205486,2.27323497609173,1.2670693045418,0
"CM002239.1.195003.195803",3.4122287110073,2.46825729848035,2.28198130230699,1.27436127196238,0
"CM002239.1.197902.198702",3.63761766088306,3.04782877067586,3.17786858964384,2.87860470032061,0
"CM002239.1.199639.200439",4.43951844776426,4.07726450073709,4.24087128873925,4.15951690377095,0
"CM002239.1.202251.203051",4.17920336319301,4.15841962917634,4.27855438935132,3.79110584629902,0
"CM002239.1.204930.205730",3.97823703926747,3.88736115415411,3.93856163316928,2.80176720188138,0
"CM002239.1.206093.206893",4.57370837168335,4.45617878560111,4.58538059192176,4.22795936510944,0
"CM002239.1.209576.210376",4.09310756671198,3.77435862355032,3.96209915550805,3.5856959268116,0
"CM002239.1.218151.218951",1.90198785784365,1.20553694278198,1.24414938576343,0,0
"CM002239.1.225873.226673",3.26620508340753,3.35564189936675,3.41449667565795,3.26631726928182,0
"CM002239.1.248260.249060",2.45785629697509,1.8178352399284,1.85583766455382,0,0
"CM002239.1.251536.252336",3.79590897377339,2.89076749048917,3.26120007279338,2.81947593071023,0
"CM002239.1.254041.254841",3.74123688393828,3.30509728622648,3.47788651704116,3.25148591408291,0
"CM002239.1.283696.284496",1.26244141449466,1.24710925779918,0.610434318486865,0,0
"CM002239.1.294437.295237",2.96039765563625,2.59847799957776,2.73603520056129,0.912816560729131,0
"CM002239.1.307495.308295",4.23276333251184,2.57023411267037,1.52046921944697,0,0
"CM002239.1.312116.312916",3.86175678708434,1.64550475177328,1.11816193224163,0,0
"CM002239.1.314567.315367",4.18733105440918,1.64395703390498,1.96285754478299,0,0
"CM002239.1.317662.318462",3.26307046364949,2.51382088518954,2.31567219445605,0.713363446254176,0
"CM002239.1.319938.320738",4.52870749729576,3.72957097760658,4.11574406688708,3.51550182572969,0
"CM002239.1.321755.322555",4.67314775421217,3.73982838610623,4.07996804090489,4.00126712183451,0
"CM002239.1.323348.324148",4.82148364054096,4.05981737289429,4.45134198012206,4.12592791196717,0
"CM002239.1.324967.325767",4.46302612748611,3.61213114259555,4.18680954943242,4.04411586515893,0
