"seqnames","start","end","name","strand","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7","logFC_ash1","PValue_ash1","FDR_ash1"
"CM002236.1",195990,196790,".","-",-2.30089991790187,4.02770107860648e-11,4.22279284960149e-10,-2.36109314031106,1.24340666034899e-11,1.30363417045964e-10,-4.19992181686459,1.62821706909979e-27,2.87508856148937e-26,-3.3597705723695,7.0413110030893e-19,2.29355324421016e-18,-0.659154367441222,0.0815389419667951,0.102650337823113
"CM002236.1",197694,198494,".","+",-1.31702614015413,0.000196925540502609,0.00091128991501552,-1.27201883032672,0.0003058090146424,0.0012141884545861,-4.3906893679026,6.73753860483824e-29,1.55892703580912e-27,-3.79612504324945,6.30871395121214e-22,5.35841400159917e-21,-1.00139672809578,0.0106391675724051,0.0162988160755338
"CM002236.1",209043,209843,".","-",-0.956464957298181,0.00598232394202676,0.0215693949451469,-1.0129285396751,0.00353595432753313,0.0119829563321956,-3.57396341870766,5.75327062279837e-21,4.19613542162794e-20,-3.29786657262299,1.26768136443338e-17,3.16213455589144e-17,-1.20542109851995,0.00187627002681241,0.00357663973861115
"CM002236.1",209986,210786,".","+",-1.59073674039777,4.17157928739305e-06,2.41304284641443e-05,-1.14269125800081,0.000884446053310166,0.00324296886213728,-3.30716099477673,6.71431899574684e-19,4.13331013407902e-18,-3.49517930899286,5.61629755875315e-20,2.52921856504924e-19,-1.27106397719953,0.000911376454813379,0.00187013333694121
"CM002236.1",214119,214919,".","+",-1.43081958595186,5.85336148252352e-05,0.00029310489214726,-1.10281425006117,0.00184887448327968,0.00652944620147719,-1.66915344284988,3.93632918728839e-06,8.80425628223503e-06,-3.7709634536913,2.37492344433838e-21,1.69529109696921e-20,-1.43840275491521,0.000280402819407009,0.000671965327936082
"CM002236.1",216221,217021,".","-",-1.14104148251605,0.00179672857959054,0.00709179339356033,-0.853678592264687,0.0187478477637164,0.0564116854235593,-0.755824937990409,0.0391483408525486,0.0566132256725434,-3.69108112534278,1.17131164218335e-19,4.65059237813626e-19,-1.4735928018341,0.000300696853326861,0.000715487902774199
"CM002236.1",220679,221479,".","-",-0.906938418054155,0.0102322439208727,0.0346160825247088,-0.889190771952904,0.0112516029347619,0.0352795587346973,-0.196845041506983,0.576530676101841,0.640483582225721,-2.79859560184326,6.4948030793208e-13,9.62033745303368e-13,-1.27292693704713,0.00118082158120835,0.00236516800295762
"CM002236.1",224161,224961,".","+",-0.912988852307329,0.00679730314650861,0.0238795309492528,-0.307728799122628,0.358646715020439,0.592915471309407,0.621926083893,0.0659858994789786,0.0916698520712105,-1.79997162690508,8.48138378293189e-07,9.59697895168178e-07,0.242707863663923,0.513349195864732,0.542452457362575
"CM002236.1",245948,246748,".","-",-1.91576670098458,2.89585927525017e-08,2.15902397076985e-07,-1.53958704250296,7.30513203021433e-06,3.82948718146392e-05,0.0489271771025397,0.885929957008963,0.904808220933051,-2.77225139952349,1.20077270128149e-13,1.88251981906514e-13,-0.518842403751024,0.168299330855434,0.197083509605578
"CM002236.1",247178,247978,".","-",-1.70727682579271,1.56832822185362e-06,9.39596640056947e-06,-1.70489640121299,1.37659412450159e-06,8.1025847152681e-06,0.276964712019937,0.429936002110484,0.490624247306351,-3.14552116295115,5.72091765217369e-16,1.10946119786374e-15,-0.678343120671317,0.080889965618036,0.102024749867861
"CM002236.1",251644,252444,".","-",-1.18427603096943,0.0004186911884141,0.00184830123306488,-1.05669158841518,0.00158700654581344,0.00566426272468519,0.461221900667493,0.169903605475298,0.216328879077656,-1.02566609225123,0.00430578926777591,0.00439754124608468,1.04183925246134,0.00457148676096187,0.00782517249134035
"CM002236.1",255394,256194,".","-",-0.682833888039536,0.0490566824779232,0.133267343897516,-0.766641413123994,0.0272594065225981,0.0795263555507102,0.891683631285165,0.0107474531339332,0.0170083515397858,-2.53852085600867,3.14140501295702e-11,4.28431456035398e-11,-0.0898746368157362,0.815279825199347,0.823874642633678
"CM002236.1",255665,256465,".","+",-0.658225927115021,0.0640746785380028,0.161631989845864,-0.84561229052544,0.0173324090865306,0.0523875968336129,0.904816409316593,0.0112686353924162,0.0177494233528434,-2.80833381267757,9.18876398064751e-13,1.34915987549551e-12,-0.403623853647651,0.305834389248025,0.340888496985755
"CM002236.1",256992,257792,".","+",-0.619977671000132,0.0946265570161742,0.216782402283416,-0.713846534044846,0.0529995910594352,0.137307820852823,0.624699399545176,0.0913452746037755,0.124548899507047,-3.56272645903732,6.0928598225936e-18,1.61618660254194e-17,-1.19441696032777,0.00381660304511464,0.00668652909470476
"CM002236.1",263087,263887,".","-",-0.672255918875844,0.0684460480159938,0.169473425161372,-0.482296291698142,0.189938178972415,0.387381513952858,-0.0378220851249219,0.918636000921448,0.928320416593812,-3.93454309282137,2.33047310971742e-21,1.69282509196195e-20,-2.14659509074106,2.87112846726322e-07,1.05274710466318e-06
"CM002236.1",265088,265888,".","-",0.0895978636933925,0.800237757535619,0.902582335743991,-0.32763855613075,0.353076459410439,0.586421545208922,0.158112139424841,0.656382841269037,0.711523241504885,-2.92041418539081,8.55444114995664e-14,1.35059529685198e-13,-1.10329773701174,0.00527518254871866,0.00887129696789529
"CM002236.1",291132,291932,".","+",-0.264141535525299,0.473835553792055,0.684755341060611,-0.193501265910133,0.597772395049191,0.761110582690715,0.138808830267622,0.706611621057722,0.751404750760272,-4.02159009025919,2.90405263477896e-22,3.04471768427607e-21,-1.6439281545427,7.07965581507475e-05,0.000188509883012506
"CM002236.1",292666,293466,".","+",-0.207041225953599,0.577013860607311,0.766685743500011,-0.27834604146737,0.450471529321853,0.658532453540225,0.485774490752231,0.191299477613084,0.240378182543782,-4.04919839383703,5.19003251145429e-22,4.52274261712445e-21,-1.19229662932288,0.0040533818122343,0.007068850447643
"CM002236.1",297470,298270,".","-",-0.49886223330698,0.18021450922205,0.363134942005992,-0.446841288999318,0.227601811042064,0.446552091255043,0.177707677139662,0.633502360532354,0.694575300518316,-3.87499734103525,1.66976831669418e-20,8.82216173623463e-20,-1.34009454457538,0.00130438977611332,0.00258184525006501
"CM002236.1",301852,302652,".","+",-0.595258868011742,0.102533659223385,0.230872769593596,-0.620708846458307,0.0870620104522128,0.207895405741761,0.365798703216257,0.315466540943764,0.377996516023689,-3.45710378574771,2.6358104459391e-17,6.22756622966596e-17,-1.66412849826444,4.76564625927047e-05,0.000132686665558941
"CM002236.1",8867349,8868149,".","-",-2.34090376049024,2.0663185752968e-09,1.87364832976237e-08,-1.84523219244287,1.24135101462246e-06,7.37120823727141e-06,-0.691220213033993,0.0623009139203169,0.0869104225374899,-1.31071988530176,0.00092224925904251,0.000957940019841369,0.0365515501558533,0.9268565828154,0.933814965569269
"CM002236.1",9651209,9652009,".","-",0.616575284074377,0.375244698872247,0.598645547739977,0.583744275129699,0.399438720211199,0.617565394612246,-2.28924076718283,0.00319690928005912,0.00528942150311262,-1.9798732735491,0.0108453513504623,0.0109596848737352,-2.8959271877357,0.000744692649427322,0.00157630526109064
"CM002236.1",9688432,9689232,".","-",0.638962111266423,0.0654737411748747,0.163928657941571,0.360416770695366,0.295786039680029,0.530150852850767,-3.39972940870515,4.0264871129583e-18,2.34936769808263e-17,-2.46082410667406,1.14346528233155e-10,1.5193370385039e-10,-1.44257626972081,0.000221060882409784,0.000541357124441479
"CM002236.1",9690243,9691043,".","-",0.245235028436544,0.674864562685627,0.819770859640224,0.100171923390521,0.863336939971659,0.914984720429614,-3.8892102780389,1.6486566444099e-07,4.0972170681446e-07,-2.94777775760318,2.61819458940489e-05,2.85659929998485e-05,-0.527192887167068,0.419615842568018,0.452672396082219
"CM002236.1",9689477,9690277,".","+",0.38727071524274,0.48209505631679,0.692689042373803,0.289275663507489,0.59752356944543,0.761110582690715,-3.92832705975273,4.35031495750866e-08,1.12705070906885e-07,-2.78533091012584,2.34974579716197e-05,2.56788180764769e-05,-0.646203202630605,0.293457156468115,0.328730804657938
"CM002236.1",9693040,9693840,".","-",0.201738350952121,0.72662196789801,0.855374281508008,0.172901489317525,0.763867927317841,0.861437612151717,-2.94366959308997,1.98907035585962e-05,4.17083190244314e-05,-2.10390360130779,0.0014004370538564,0.00144568194328868,0.337855383884515,0.597094926997003,0.623288611762293
"CM002236.1",9694131,9694931,".","+",0.673689447158124,0.0398480455138316,0.114755530213652,0.551642453279207,0.0922580250323613,0.217975826748994,-1.87611473730363,1.90669915678067e-07,4.68642906300305e-07,-0.61218938551073,0.0840025280810614,0.0840025280810614,-0.0223803307729423,0.951254296723739,0.955526396858726
"CM002236.1",9759096,9759896,".","+",0.872739746676631,0.34755204540507,0.570189296984846,0.653043944045249,0.478058462166095,0.675320480238842,-4.21794935328622,9.29552517311349e-05,0.000185083008639737,-3.98491277594928,0.000228748066045128,0.000243248735841967,-1.55966192256434,0.133853260521628,0.158404828589087
"CM002236.1",9771869,9772669,".","-",0.906774128640668,0.0902144867899219,0.20945993299667,0.187280327755019,0.720982049004607,0.836856326870117,-4.95365450752293,2.17577383412986e-11,6.95211544143397e-11,-4.64500772208374,1.39171694409343e-10,1.84189757295206e-10,-1.48339333513742,0.0144164488391681,0.021260301474905
"CM002237.1",10729,11529,".","-",-0.0636005216712295,0.863446869451688,0.938430449100373,0.0470845184980118,0.898300800483576,0.937418098171818,-5.79328224374697,1.0457024216479e-39,1.60126678376028e-37,-4.78339790295435,1.59177374124213e-29,1.18675575597052e-27,-3.21886083311185,7.3831249921159e-14,4.80978336865026e-13
"CM002237.1",11141,11941,".","+",0.0319465427474134,0.93160505735403,0.966162277410439,0.0519360508761002,0.888321978063754,0.931350073876217,-6.16692651824049,3.4027248742754e-42,1.1416141953194e-39,-4.58465873706575,4.54527833253134e-27,1.69437875618252e-25,-4.12860805879012,1.72574484804544e-20,2.59729727223634e-19
"CM002237.1",13011,13811,".","-",0.953908498378615,0.0102661705252117,0.0346160825247088,0.434680931106153,0.239087835710581,0.460999821154597,-4.27863480653513,1.19530508478846e-24,1.27309478078263e-23,-3.44049280404886,4.5854663621715e-17,1.04299929797189e-16,-1.54771536044997,0.000199743637234315,0.000500104405165019
"CM002237.1",17873,18673,".","-",0.306310246554315,0.375603242322698,0.598645547739977,-0.172565377036476,0.61697040011322,0.77502737858117,-4.30514736627998,2.42902768163407e-27,3.88066089137252e-26,-3.50686896346584,1.18594438004467e-19,4.68099222947044e-19,-2.11377224838625,8.75414848731747e-08,3.35659064856573e-07
"CM002237.1",18541,19341,".","+",0.290880629007388,0.408346468289642,0.631337512033065,-0.0359517887844964,0.918383381622542,0.949899633435039,-4.36240728955696,1.29977721245647e-27,2.35716353934673e-26,-3.43479639353891,2.01066286587064e-18,5.8915056026166e-18,-1.39730960009285,0.00040910345580721,0.000933702104920537
"CM002237.1",35327,36127,".","-",0.417376330516157,0.2421921295858,0.455199030920699,0.147900560135573,0.676389273222278,0.813364161885571,-4.01326004556562,8.3748521200786e-24,8.51443298874658e-23,-3.34244531039702,3.43753441514455e-17,7.92641097100342e-17,-1.10414355383423,0.00555208297138131,0.00924428703175399
"CM002237.1",37953,38753,".","-",0.471704567297411,0.156650029930499,0.324741385503685,0.362727819172484,0.27672066632675,0.508711142754107,-1.20945743667842,0.000731561026929909,0.00133754073316068,-0.829714637047231,0.0217314932575003,0.0217964603524405,-0.690043205496928,0.0679060002433607,0.0864609604616604
"CM002237.1",41101,41901,".","-",0.714870033603306,0.0370675738754345,0.10767247649531,0.732934515028131,0.0322248831528361,0.091622443201496,-2.53339818365588,1.94056799356997e-11,6.280475634604e-11,-1.83718549696241,9.52178960792686e-07,1.07380181965024e-06,-0.786959014220574,0.0401978461112353,0.0536199655533604
"CM002237.1",51442,52242,".","+",0.201749186660989,0.554380240741532,0.752355575547246,-0.0499100530515649,0.883231731999337,0.927462429063467,-3.316029915388,3.77063759761018e-18,2.23902462654552e-17,-2.29860569248642,6.93611319866143e-10,8.81464385663224e-10,-1.83704527661807,2.37596080563042e-06,7.9198646527437e-06
"CM002237.1",55703,56503,".","+",0.15672369582263,0.651842458731375,0.805499612907464,0.224650300173368,0.516221910936526,0.704034354143108,-3.16107161593598,2.25831662511809e-16,1.09016579529082e-15,-2.45209153051985,1.42187149309332e-10,1.87810191312129e-10,-0.836921899073643,0.0310014136191134,0.0421946217817953
"CM002237.1",69944,70744,".","+",0.167716135251485,0.608042345338264,0.781745259668767,0.375006413897269,0.25086014439385,0.472475929192894,-2.76279786012162,3.95794336579808e-14,1.57146745470445e-13,-1.39720782990778,9.93858927837942e-05,0.000106700694492682,-2.30975136163145,1.72262476793425e-09,7.55477921100577e-09
"CM002237.1",74042,74842,".","-",0.433272903802553,0.212669317685826,0.41725471393915,0.26175131331168,0.448869914876558,0.658249008467682,-3.16918621424772,2.4459409283919e-16,1.17230454496497e-15,-2.42289810734822,2.35765497621117e-10,3.07779472575426e-10,-2.50470978806572,5.28901783583511e-10,2.43077463551052e-09
"CM002237.1",75100,75900,".","-",0.594627302063557,0.0784259603495429,0.186754719115799,0.425532747388475,0.205865451835268,0.410680799782214,-2.97387607382845,1.44752756874319e-15,6.47527332417788e-15,-1.87242349545594,3.70006308410098e-07,4.25856317226717e-07,-2.73093035331284,7.75111523094054e-12,4.22845391866756e-11
"CM002237.1",75924,76724,".","+",0.571808846277483,0.0892557526515299,0.207953507045752,0.387328076432754,0.24778464867247,0.46834788523726,-3.01961138931625,6.80380313198816e-16,3.17038326497504e-15,-1.72440963325409,2.64296026436022e-06,2.9655958819159e-06,-2.46187048794371,4.47312901069905e-10,2.09892976655879e-09
"CM002237.1",106519,107319,".","+",0.130327195524989,0.712163744292596,0.847272823440305,0.41260282776016,0.241189825884154,0.462530819146076,-3.67908786276423,1.16853237783065e-20,8.16755443254548e-20,-2.74068429187683,1.70326736617668e-12,2.45783312409581e-12,-2.13501180539065,1.15993661400084e-07,4.42225834087821e-07
"CM002237.1",148034,148834,".","-",-0.149054812002845,0.657938005141876,0.811537502665807,-0.136180696677694,0.684929628365336,0.817771851660393,-3.16272699863185,4.31038761496861e-17,2.27737802334168e-16,-2.19879045219992,2.77014144316686e-09,3.45495336127316e-09,-2.49541379165573,1.66926973373107e-10,8.11652167633006e-10
"CM002237.1",562360,563160,".","+",-1.72260628936901,8.16707146990573e-07,5.21914757743499e-06,-2.05674719451973,5.66806234003365e-09,4.52770217876497e-08,2.06247792962157,3.02228866937986e-09,8.41475393009912e-09,-2.01373667211311,7.62418371982711e-08,8.95941729597897e-08,-3.13882203114047,2.08320040624034e-14,1.41194694200734e-13
"CM002237.1",563902,564702,".","+",-2.0734446204648,4.80043974874380e-09,4.12960906590652e-08,-2.39492113210171,2.3746321855716e-11,2.41420938866446e-10,2.0516249646192,5.05631185216511e-09,1.36805856967854e-08,-2.02034200763692,9.14720158225695e-08,1.07116444357669e-07,-3.10385952376607,4.01096392219021e-14,2.69135679178963e-13
"CM002237.1",567205,568005,".","-",-1.72219179368008,1.15248881883655e-06,7.09467887559015e-06,-2.09812693476743,4.04330027341969e-09,3.26874034152363e-08,2.17478471709582,7.41956625637925e-10,2.1275764777908e-09,-2.06688543569215,5.41673264466925e-08,6.41027796221e-08,-3.38496810403736,4.07390835881275e-16,3.21599118678042e-15
"CM002237.1",570012,570812,".","-",-1.37439623866521,0.000100062450562569,0.000493690472996203,-1.98872265221676,2.75010489196229e-08,2.07339368820977e-07,2.3911662326534,1.94685384798455e-11,6.280475634604e-11,-1.79027499503585,2.78437520320871e-06,3.11905803230893e-06,-3.47904228586264,1.54144625248609e-16,1.34847767590646e-15
"CM002237.1",584652,585452,".","+",-1.27807037418498,0.000210287342477786,0.000959883039473431,-1.40794952183364,5.27685776841146e-05,0.000239241321797574,3.0481361949194,3.91119868330379e-18,2.30211782148846e-17,-0.940563637516172,0.010237291401867,0.0103608182966105,-1.9314433933588,9.10003154284565e-07,3.17683138412823e-06
"CM002237.1",1678293,1679093,".","-",-2.08267898970625,2.95829349393619e-09,2.64668657924158e-08,-1.15493986730853,0.000804291231681571,0.00298165423457643,-0.154751571125497,0.654033557106614,0.711274743628101,-2.8964662956047,3.19332056692574e-14,5.16317614555944e-14,-2.02261373999805,2.17032087384907e-07,8.11908290475656e-07
"CM002237.1",1680016,1680816,".","+",-2.75645310978041,5.7504234950652e-15,8.57452036708611e-14,-1.35162984893739,7.69700999535964e-05,0.000339782480716205,0.721060277859064,0.0343051729540972,0.0498241797666649,-2.18853946705007,3.16332876813581e-09,3.93802152767928e-09,-2.18678796515639,1.64806913230761e-08,6.78438274710678e-08
"CM002237.1",1684246,1685046,".","-",-3.15522963014479,1.03419314596756e-19,2.2385277449814e-18,-2.84352038589107,2.3465981746884e-16,3.42297255481721e-15,-0.288383095956016,0.384834980840485,0.443684316398566,-1.90941701554338,8.57585468693209e-08,1.00601372289011e-07,-3.33709088726105,3.87603737600375e-17,3.88182250641569e-16
"CM002237.1",1685413,1686213,".","+",-3.08713097696949,1.04191400376187e-18,2.05624793095357e-17,-2.56111663718962,1.25853199196809e-13,1.56384253076035e-12,0.265868619231583,0.423989444890576,0.484662551144083,-1.62399536768518,6.36350827353176e-06,7.06939412506591e-06,-2.82729650883415,3.48119981767739e-13,2.10440097086624e-12
"CM002237.1",4045843,4046643,".","-",0.321439909637924,0.340339988711756,0.56248308479209,-0.40691261383198,0.228473693920794,0.446955826882953,1.01523146268944,0.00287241488533232,0.00480645982059348,-1.91133136060698,2.27721406940981e-07,2.64819868383705e-07,-2.98611935159572,1.22797720616967e-13,7.62937690129488e-13
"CM002237.1",4164974,4165774,".","-",0.588154542859176,0.0883550945086848,0.207294644808837,0.526442104547697,0.125612340121083,0.277256184938312,2.4026421619253,9.30760162515344e-12,3.12270034523898e-11,-1.26436381385247,0.000738295723702853,0.000771760371340312,-2.14390335497552,7.75373878816285e-08,2.99009122233177e-07
"CM002237.1",4297962,4298762,".","+",-1.47774040658864,9.9444968588644e-06,5.65487914601526e-05,-1.27305147731715,0.000136388346225045,0.000575575976836509,-1.73617847587342,8.19161473242891e-07,1.94225211500346e-06,-1.32368083398902,0.000205152220167929,0.00021850339640108,0.446723821209579,0.220249773588768,0.253060955613122
"CM002237.1",4448562,4449362,".","-",-0.0107073574571433,0.975696161643679,0.991093212273231,-0.157074022479086,0.654443683763729,0.795977493952598,-4.13249316656899,2.59191651623528e-25,2.9477559023625e-24,-3.10787974911583,1.58062020772031e-15,2.90574290241185e-15,-1.59797481620336,5.54188529948271e-05,0.000152401845735775
"CM002237.1",4452064,4452864,".","-",0.149803197300737,0.670419964487216,0.819770859640224,0.0787818821583702,0.822095040300701,0.901349300721847,-3.91587848448284,1.23069276415937e-22,1.11593897939316e-21,-2.7757262923592,9.97985687121597e-13,1.45892896744791e-12,-1.93902630877957,1.22853255088004e-06,4.20584357979851e-06
"CM002237.1",4465817,4466617,".","+",-0.133255935678496,0.704342893767922,0.840950323342128,-0.346769346454362,0.321770733043722,0.552194787397282,-4.27820789358205,6.25939684455941e-27,8.84929997013633e-26,-3.52428140545767,2.58513688930971e-19,9.68561293706675e-19,-1.36787697243667,0.000507589407358221,0.00113153651939324
"CM002237.1",4468112,4468912,".","+",0.298742807670723,0.381101490674656,0.603963567034455,0.0653466540007932,0.847883973842593,0.905939723643917,-3.19157185213159,8.28108664699787e-17,4.17790160912449e-16,-2.32560115008073,5.38817957128551e-10,6.92618485121183e-10,-1.23431357171983,0.00137656574909694,0.00270080589954399
"CM002238.1",8756,9556,".","+",1.17356534255471,0.00131778088218719,0.00535897558756123,0.636954890361116,0.0774255096768352,0.191001900710134,-3.81900842361607,2.11356005932952e-21,1.64906837187222e-20,-3.73666002556783,1.82125752493866e-20,9.47336278475844e-20,-1.45850094549388,0.000320664599102455,0.000754968231571044
"CM002238.1",12370,13170,".","+",0.519552936900016,0.139797011101449,0.297789823647848,0.156380051388007,0.654813079972927,0.795977493952598,-4.51572297599939,1.7208242155369e-28,3.7247517697589e-27,-3.75654481560726,2.87981682496564e-21,1.97179294852239e-20,-1.28259191763493,0.00113641044199888,0.00228302816341691
"CM002238.1",28670,29470,".","+",-0.279011614340504,0.406204196348554,0.629933900800077,-0.697973004724069,0.0379982621232749,0.104068709733541,-2.90861833168747,3.02044930297579e-15,1.28408523289656e-14,-2.34922660492676,2.11449151881689e-10,2.76573841934919e-10,-0.399396333150137,0.284250620812884,0.320558263135203
"CM002238.1",31099,31899,".","+",0.0815423972777232,0.813108004289175,0.907812763524187,-0.069084975798,0.841027389935043,0.903620329354516,-3.71820987511867,7.58007850367993e-22,6.43826921008764e-21,-2.94569600891744,9.18411338414496e-15,1.57207655121461e-14,-0.4173029797431,0.277428744349387,0.314450485571687
"CM002238.1",161104,161904,".","-",-0.164700840955253,0.62319301247634,0.78660933749489,-0.279914428443121,0.402895116271889,0.621477294295259,-3.1267126844329,2.96323712495672e-17,1.61042858684936e-16,-2.46888514737286,2.42102747559369e-11,3.30857318966062e-11,-3.4936337145988,4.26454190757826e-18,4.61533487094356e-17
"CM002238.1",163382,164182,".","+",-0.598280887589493,0.0710694985980957,0.17532218220339,-0.565477578343732,0.0873727061990554,0.207897467587114,-2.98088013324521,1.99676132738929e-16,9.77975803414755e-16,-2.04487422119817,1.86027175046911e-08,2.24908530552211e-08,-2.79498739983053,7.82467454957001e-13,4.60557598487849e-12
"CM002238.1",166707,167507,".","-",0.00326494924665123,0.992413843788548,0.995380701318559,0.197057091339424,0.563246644960251,0.743438572972954,-2.95307153813303,2.01611251826555e-15,8.72781612745927e-15,-2.43321222394367,8.04327178203626e-11,1.07296925760364e-10,-1.78365809498775,4.18157107986902e-06,1.32350669556232e-05
"CM002238.1",199869,200669,".","-",-0.258364524620848,0.438822043537346,0.656674576481154,-0.661619127931531,0.0471308044637993,0.125995098785695,-2.78364781572606,2.27463977291292e-14,9.13942088397947e-14,-2.60193211732234,1.90457260729241e-12,2.73654864987839e-12,-1.38501639645241,0.000223522905757679,0.000545395890048738
