"seqnames","start","end","name","strand","logFC_WT","PValue_WT","FDR_WT","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7","logFC_ash1","PValue_ash1","FDR_ash1"
"CM002236.1",209043,209843,".","-",-0.535574505119948,0.0744350404231738,0.084510849617512,-1.3192976036366,8.53442207529182e-06,4.73272496902546e-05,-1.29788832639739,1.38923085481983e-05,6.69847529553624e-05,-1.90912113466279,1.98800786507972e-09,2.89989842927933e-08,-0.629928393105182,0.0598483754788735,0.0710765662766798,-1.09957509276034,0.000471476152368489,0.00092774339659606
"CM002236.1",209986,210786,".","+",-0.343856253739119,0.23832264303641,0.259180702556614,-1.22945006745649,2.1661234582296e-05,9.14131346208842e-05,-1.07046700747804,0.000229265145501709,0.000632579870828748,-1.63121918482868,1.23041718204946e-07,1.16283088613407e-06,-0.275124840069395,0.389353259117624,0.415351409964906,-1.35391320483835,1.62258702158153e-05,7.88953544551601e-05
"CM002236.1",214119,214919,".","+",0.633834062260184,0.0266531878858789,0.031431087998989,-0.0503944503093698,0.859117401726938,0.881449199631155,0.114798043635135,0.685419346537194,0.717498255111478,-0.6962919008316,0.0192693350229058,0.0332383645253722,0.63487079818436,0.0492513153362746,0.0595452839470995,-0.898328344672784,0.0047216817496534,0.00641345840894217
"CM002236.1",216221,217021,".","-",1.21566508844191,2.86282497287407e-05,6.05979670914354e-05,0.778807654144987,0.00670177509081891,0.0110760864185702,0.776251314145897,0.00666935301820196,0.0111878396880338,0.396812229527641,0.173467078956171,0.221285950531542,1.42565014790358,1.71608139009844e-05,4.22585483119819e-05,-1.12426489233337,0.000677107241535187,0.00122650739968643
"CM002236.1",220679,221479,".","-",0.670124699598768,0.0181087740478524,0.0220526086862232,0.586456263335118,0.0359586666775724,0.0501627138059274,0.298719676452877,0.283407940721512,0.334212176140834,-0.133765698624465,0.639951695965705,0.691477597412219,1.28244038573544,7.38408098649234e-05,0.000144452429794063,-1.30997256076707,4.50290027811952e-05,0.00016693072301758
"CM002236.1",224161,224961,".","+",0.987847880455005,0.000204839347118866,0.000347088893729189,1.14159138815333,1.35711266153767e-05,6.64688026198377e-05,1.20968756056971,3.55677930984036e-06,2.38491510851118e-05,0.98714715906755,0.000172636747696743,0.000567839498551543,1.19649076895192,6.86788059669946e-05,0.000136700061994908,-0.314804990442184,0.284112515031768,0.300693213858543
"CM002236.1",245948,246748,".","-",1.37823692398179,3.26961205028893e-07,1.90774755282076e-06,0.929196145497525,0.000490548537153283,0.00120130681908705,1.06231221227541,6.3429247466536e-05,0.00021604581243678,0.885959654508129,0.000923880964939623,0.0023751882278716,1.33330564516059,1.32425838414336e-05,3.34051645022629e-05,-0.862554304259224,0.00458982043865212,0.00627244300272011
"CM002236.1",247178,247978,".","-",1.70011091276063,9.91069259995425e-10,4.46686061237058e-08,1.29224202580613,3.02234984254417e-06,2.06938443300728e-05,0.810023969045714,0.00308332137741599,0.0057152172492987,1.0073557774013,0.000273006731564562,0.000840309710457896,1.81032960327998,1.47333384614345e-08,1.41229572966037e-07,-0.729490132572952,0.0200055931269197,0.0233863292476709
"CM002236.1",251644,252444,".","-",0.368699064401119,0.168159036178173,0.185583409992687,0.55346333183412,0.0332121769214704,0.0468180057023249,0.176856427894569,0.49664926880667,0.547211263332144,0.388718340833667,0.138034455792045,0.183772063167583,0.618477021195602,0.0395115109566772,0.0482918467248277,-0.752573326804275,0.010428861942869,0.0127929915240678
"CM002236.1",255394,256194,".","-",1.30967251019595,2.05770812028362e-06,7.71353155704082e-06,1.28707630043261,2.21708963835407e-06,1.58262462482509e-05,1.3754802768328,3.91841517662708e-07,4.38209430586129e-06,1.41458496886547,2.41736923339089e-07,2.02154738497297e-06,1.6064067819344,3.29367314875781e-07,1.84171223568041e-06,0.190170916109199,0.530131672329796,0.543911853414822
"CM002236.1",255665,256465,".","+",1.447307637661,2.91994421919146e-07,1.76511943340313e-06,1.50824088716331,6.82236638513174e-08,1.08995424867224e-06,1.45868752517902,1.53346692344781e-07,2.05791261126696e-06,1.52402194087403,5.4127365794355e-08,5.5876096073865e-07,1.70069844970357,1.4738021586093e-07,1.00068670924686e-06,0.36615497310695,0.236453895602695,0.250648600236032
"CM002236.1",256992,257792,".","+",1.57076314719715,9.62644785736845e-08,8.86167841436889e-07,1.33747088792522,4.84485849426939e-06,3.03822434547174e-05,1.1504760801743,7.29901835051867e-05,0.000240647969585819,0.880326215650572,0.0026071217952642,0.00579264478351749,1.44435745240049,1.83057085673863e-05,4.41960164224482e-05,-0.174497502838823,0.59229045301404,0.604911558557718
"CM002236.1",263087,263887,".","-",0.906156828721987,0.00231937508005946,0.00320886737880391,0.315204956264208,0.282496595037587,0.324026009008924,0.625952106465275,0.031959488492388,0.045928060218857,-0.306477439571934,0.314695516281593,0.375063395070958,0.97388319950573,0.00357842904538572,0.00505500187253436,-1.10687485680152,0.000973272085495827,0.00164915547820126
"CM002236.1",265088,265888,".","-",0.0402217880352505,0.891243630405588,0.895246221560104,0.21835658847017,0.441926012412245,0.483739566604594,0.163451871635873,0.562422347366219,0.608686121101182,-0.259772688525724,0.370643750961888,0.43252514242683,0.0675860994202136,0.837047908342377,0.848427713742802,-1.47838789002003,5.97284291997035e-06,4.19650792999478e-05
"CM002236.1",291132,291932,".","+",1.02424217616747,0.000533304677976204,0.000828350553060261,0.632058976582049,0.030806507156007,0.043794843859493,0.524008970799559,0.0724537786877699,0.0977347486037238,-0.605801760740805,0.0497794805337441,0.0753996194991926,1.50067748216404,8.46473124019825e-06,2.31829986211144e-05,-0.999562264652261,0.00268372441812322,0.00389779022632182
"CM002236.1",292666,293466,".","+",0.752412417944777,0.0121287392280507,0.0150154686753174,0.0900571695853865,0.762569491813424,0.798308209967148,-0.189391341122511,0.52643644632149,0.575307582217785,-0.439435407917838,0.155009206228951,0.200793778725147,1.06422696916972,0.00179127792349035,0.00266507203251003,-1.34477286745041,8.61034529945143e-05,0.000257925968568389
"CM002236.1",297470,298270,".","-",0.878322044828342,0.0036028376274214,0.00475886623622,0.393217865447999,0.184899105462087,0.220760319866655,0.37226892563583,0.208230354823774,0.254041032885004,-0.501336716377607,0.108322900953649,0.148336054163058,1.32208016188982,0.000107790527136569,0.000199799568255905,-0.926653568005217,0.00641316940887822,0.00833960595611878
"CM002236.1",301852,302652,".","+",1.4724179314032,4.01318372532614e-07,2.23572801016639e-06,0.889212381490225,0.00201698359019215,0.00393429066575272,0.757026342802602,0.00825369328564112,0.0134423014433621,0.455792384385385,0.117773723704263,0.159006375463904,1.68381049167522,4.98601796356204e-07,2.59350236709312e-06,-0.931125053725973,0.00477893987774482,0.00646505777815881
"CM002236.1",8867349,8868149,".","-",1.59270566708746,5.77658502569355e-08,6.8912548967547e-07,0.957830387550546,0.000744565674298666,0.00168784989004866,0.768316700988619,0.0063593612989061,0.0107755844231465,0.672425062719397,0.0179580596637451,0.0313798386311796,1.75706587116425,1.645661571082e-07,1.09330585563962e-06,-1.02564308434367,0.00163569853745816,0.00252311199686075
"CM002236.1",9651209,9652009,".","-",0.923302560228496,0.0977893459882712,0.110095052278742,0.616565125582458,0.261408505118287,0.302422598162708,0.631963344001484,0.247182609049359,0.296177733343071,0.213183201136638,0.701029463727466,0.739862415928817,1.04626847328093,0.0955967615435285,0.11078657512212,-1.49192440707239,0.0213317710211391,0.0248069642204235
"CM002236.1",9688432,9689232,".","-",0.0640524755790766,0.82323642110563,0.83191511831608,0.274164377808858,0.321680329498723,0.362160236734301,0.0757391237197868,0.783871963762696,0.809197057976568,-1.01335573923039,0.000630648396636196,0.0016994581290879,0.0095122574091371,0.976016896586148,0.97893473484201,-1.30586685982188,3.57828106430572e-05,0.000141964472611359
"CM002236.1",9690243,9691043,".","-",0.812857579172483,0.0885303040254602,0.0998383764724098,0.423377251618664,0.362736259419462,0.406337278915624,0.45520151323754,0.325445722895578,0.3778098270985,0.0716406627603527,0.879456145735185,0.903698428466017,0.595897667164508,0.26736947108882,0.292667071942248,-1.01464253391683,0.0601128501654095,0.0661241351819504
"CM002236.1",9689477,9690277,".","+",0.835650148942538,0.0621232129136998,0.0713778696320078,0.608245888863626,0.166112271792952,0.200470025850846,0.72529373803793,0.0978143327972981,0.127443528751431,0.208112765510098,0.638844846468295,0.691394987064881,0.982795068306017,0.0527136982732524,0.0632752979272851,-1.12224574212799,0.0280853204315814,0.0320497449142707
"CM002236.1",9693040,9693840,".","-",0.149878454173161,0.752332453721477,0.767196164813238,-0.383945968600867,0.415013877107363,0.457264879374451,-0.209892051131433,0.653377015347773,0.689333297638924,-0.825844843302468,0.094552362657061,0.131901528779393,0.229028621139804,0.661914998041407,0.686468259174319,-1.62420030406298,0.00340596026691993,0.00479119358302574
"CM002236.1",9694131,9694931,".","+",-2.2920324893032,1.75965176904447e-12,2.95181584257211e-10,-1.62928158886578,6.37546098049756e-09,1.64535935304379e-07,-1.71255524733734,1.47643154070593e-09,4.95342781906838e-08,-2.42258034266867,1.3456662205926e-15,1.28991719145377e-13,-2.39332090701889,6.12559191275096e-12,2.41780716085641e-10,-1.63715516030369,3.87379463282986e-08,1.15376568779818e-06
"CM002236.1",9759096,9759896,".","+",0.111727096305199,0.882793759324885,0.888087874823085,0.651797913131896,0.377578799173636,0.418962470108388,0.653524687768066,0.372327583674093,0.42272725659106,-0.360163856990104,0.633054402256976,0.687345475589694,-0.352410801317614,0.678347765736249,0.698115568725496,-1.72714892236423,0.0464339357083621,0.0518422144098352
"CM002236.1",9771869,9772669,".","-",-1.28767131100597,0.00985715780705722,0.0123629025953933,-1.17023390066146,0.0111485270420053,0.017560238603722,-1.2143565593031,0.00861026645625874,0.0139552869375595,-2.1241616779374,5.20806085278676e-05,0.000200839588058616,-2.23367363955354,0.000158447077995563,0.000282760609933572,-1.6053719995264,0.0016222882064142,0.00250819213480168
"CM002237.1",10729,11529,".","-",0.7029852513819,0.0199345906720109,0.0241446035034645,-0.081470314523129,0.785818793728652,0.813710510172725,-0.0116068397122803,0.969128360896477,0.969128360896477,-0.123054366953124,0.682369925468111,0.724478196185289,0.602223298274394,0.0742550361503102,0.0872594207650756,-0.412450381073593,0.211824084808432,0.224895507763383
"CM002237.1",11141,11941,".","+",0.540523516203575,0.0766646332751928,0.0868952177831999,0.0140357077944104,0.962809164983296,0.967133158239209,0.0696575165009488,0.816497586426024,0.837721529804071,-0.248567427236126,0.414855262480611,0.475842531836735,0.667542472329516,0.0501319017429407,0.0605009101969662,-1.04498836799657,0.00212734827888065,0.00317211265584204
"CM002237.1",13011,13811,".","-",-1.0705439354715,0.00124765132614179,0.00180037427922827,-1.11905415007538,0.000358021205962019,0.000923970112309672,-0.82446799057981,0.00764643855510836,0.0125753928197983,-0.914947432895576,0.00378314630935762,0.00798267664647472,-1.08048376482097,0.00251631959014476,0.00366258231016731,-1.28728025478655,0.000133194695482217,0.000354657304240348
"CM002237.1",17873,18673,".","-",-2.11195491716745,8.89325959921688e-10,4.46686061237058e-08,-1.51439616398463,4.57559798894031e-07,4.87337500091896e-06,-1.35570144431711,5.86310566078163e-06,3.45100341963551e-05,-2.66471751360756,2.23890396834585e-15,1.87788070345009e-13,-2.86945282934501,1.54486116192659e-13,6.47876149782963e-12,-1.64142693543974,3.61628074380876e-07,5.51482813430837e-06
"CM002237.1",18541,19341,".","+",-1.09322449973837,0.000553687655864569,0.000852120222672308,-0.910515325570204,0.00196199474340591,0.00383818796742089,-0.968730291724638,0.00106538362287091,0.0022694362252266,-1.86601792978001,4.31243639253975e-09,5.90539759060036e-08,-1.76047915740878,1.01482677686712e-06,4.17759979925055e-06,-1.24010063109636,0.000110495730617862,0.000306374525804072
"CM002237.1",35327,36127,".","-",0.765529449989796,0.00769726592975117,0.00980050367905699,0.634363287479605,0.0250933182112044,0.0366035141733003,0.410285975096044,0.144674496768015,0.181791362043705,-0.113120418208406,0.696590073746345,0.737242806756778,0.299611536252701,0.357460669283412,0.383769774542671,-1.09050076787017,0.000743338310447237,0.00133363638050828
"CM002237.1",37953,38753,".","-",-2.138930924265,4.47635620755394e-11,3.75454376908587e-09,-1.70454376972059,2.21864812455309e-09,7.08910900750059e-08,-1.80214077124525,3.7716024564046e-10,2.10895437353957e-08,-1.96061899323014,4.63234100123675e-11,1.07182786614823e-09,-3.0191691706738,3.72199669406818e-16,3.56779968817107e-14,-1.59904665606964,1.00187767049379e-07,2.58561506500514e-06
"CM002237.1",41101,41901,".","-",0.79294773744692,0.00390699310170723,0.00514037719852069,0.857713850902212,0.00142115206199963,0.0028550689628795,1.15692600022644,1.54592439683849e-05,7.25395293901139e-05,0.959424155299248,0.000383112967512924,0.00111285195325183,0.940054434419232,0.00239397968945168,0.00349969579874091,-0.895065293174394,0.00351259761457194,0.00491031874870368
"CM002237.1",51442,52242,".","+",0.806314188668717,0.00321798359022048,0.00431853397807589,0.527185682399876,0.0506445326969274,0.0685130674186255,0.338368047498145,0.208927015077314,0.254428361373644,-0.447592145898561,0.110201573473862,0.149747848474509,0.445569197300146,0.147000661085521,0.165499066423464,-1.18226462355547,0.000143375166723467,0.000377273477927241
"CM002237.1",55703,56503,".","+",0.851433510981382,0.0022849545227099,0.00316777786102964,0.592943809186063,0.0305719233448065,0.0435536317714759,0.654459373289499,0.0164803823643969,0.025247343759156,0.853034096156823,0.00202331870822704,0.00465667205656237,1.01665263072349,0.00130155903558236,0.00199394089697663,-1.10866475561441,0.000435068064646949,0.000861152422944256
"CM002237.1",69944,70744,".","+",1.16843174682306,7.01102008711247e-06,2.08159047719136e-05,0.568430800241602,0.027264259259801,0.0393426192759709,0.736768204133596,0.00407335958663994,0.00724993178417879,0.200865107600846,0.44002928179591,0.502997696908101,1.30225153078514,1.27249169087742e-05,3.22204499841038e-05,-0.76421792363207,0.00891702743009031,0.0111214226869714
"CM002237.1",74042,74842,".","-",1.28303608421747,3.5618748473001e-06,1.17157746202861e-05,1.32071951008807,1.49897790386956e-06,1.18331079234879e-05,1.24621853677399,4.54041199164386e-06,2.82094115406762e-05,1.06035754816026,0.000107101993103712,0.000372359779132594,1.36690851711604,1.43852489979096e-05,3.6016798797005e-05,-0.285326893206397,0.352912920203118,0.368854469558088
"CM002237.1",75100,75900,".","-",1.21552511916077,5.48570853269697e-06,1.70412519696281e-05,1.05119534590189,7.51502375177487e-05,0.000252129046872047,0.898555509838814,0.00065106925491006,0.00151180040636522,-0.125285145194533,0.643901131910082,0.694626462237403,0.480829144127214,0.113525028575795,0.130437147558833,-0.908679245044854,0.00264577597935839,0.00385938191771626
"CM002237.1",75924,76724,".","+",0.994108972548254,0.000219412088867169,0.000369913345803694,0.709479749460209,0.00738957132156611,0.012064239310878,0.58423886428273,0.0268541610237679,0.0394291948510902,-0.90999593931013,0.00125111975988157,0.00310926429215012,0.293392126801828,0.340699407742428,0.366361061851232,-0.851320019198534,0.00484418344859207,0.00652700219679774
"CM002237.1",106519,107319,".","+",1.10038933459994,9.35598773588345e-05,0.000168307446937742,1.13264799662783,4.66789126490107e-05,0.00017049959981214,1.30906463050529,2.30596159248164e-06,1.70032992148921e-05,1.09202067119693,8.53332495580202e-05,0.000306195777825837,1.48412995201208,3.61204692889425e-06,1.13256237817198e-05,-1.05590291235777,0.000948762304181814,0.00161578554849238
"CM002237.1",148034,148834,".","-",1.11273963009407,3.54824173828037e-05,7.3483648345251e-05,0.829307469244355,0.00175382159043708,0.00346121849171552,0.687184972611585,0.00930574389213081,0.0149739907712704,0.829138441163561,0.00188169073760154,0.00438407807267582,1.3638616727121,8.44024094617456e-06,2.31829986211144e-05,-1.08943205603482,0.0003607026708444,0.00075634841292685
"CM002237.1",562360,563160,".","+",1.35847135672583,5.46405495902864e-07,2.75667735150994e-06,1.10823494334962,3.63922527727952e-05,0.000137961591020031,0.90707236178691,0.000672575743209476,0.00155116486314054,0.972149383786499,0.000306451773607872,0.00093467790950401,1.52282750871908,8.08013439407552e-07,3.5875978736343e-06,-0.265419834515174,0.376085208458346,0.391852756017935
"CM002237.1",563902,564702,".","+",1.38778307161755,4.61531216243171e-07,2.46537033006849e-06,1.03040714340471,0.000146483112691489,0.000432996337515371,1.04407193890022,0.000108466598214862,0.000340098539262487,1.00422152146581,0.000234074512938829,0.000737389662826076,1.47289636206049,2.72567396707062e-06,8.92159625319214e-06,-0.0334195812942004,0.912192538908553,0.914919571909775
"CM002237.1",567205,568005,".","-",1.24901234289204,6.09549333981745e-06,1.86761462603539e-05,1.16666385979694,2.01239956501581e-05,8.54632979826336e-05,1.06423072015618,8.64026324642362e-05,0.000276076982778583,0.983351476969046,0.000335911336861374,0.00101074666831382,1.70158880412701,7.80075305771744e-08,5.81589477969822e-07,-1.11983781052251,0.000377600213122937,0.000777207800630339
"CM002237.1",570012,570812,".","-",1.23756845937569,8.1980064067577e-06,2.33087385548069e-05,1.35189101920987,8.23961256969612e-07,7.39481853818666e-06,1.26047051481446,3.61178598188403e-06,2.38491510851118e-05,1.20979349774645,1.10824118858727e-05,5.07363508399691e-05,1.82101435300111,1.28009624059393e-08,1.24484721367902e-07,-1.04550181033033,0.000923512658918333,0.00158080865850562
"CM002237.1",584652,585452,".","+",1.56865866422643,3.94916665307939e-09,1.20449582918921e-07,1.46171006319152,3.09207687519965e-08,5.6223664634772e-07,1.62315173506393,7.30186801224598e-10,3.06222089763566e-08,1.83639336113621,5.70340266794141e-12,1.66390573486465e-10,1.66396041434335,4.33055940622822e-08,3.45929209711802e-07,-1.00406434119586,0.000881447466524314,0.00152044023145968
"CM002237.1",1678293,1679093,".","-",1.23206044251712,6.51303885523831e-06,1.95975294702462e-05,1.23111575483809,5.19541114042078e-06,3.19655701033616e-05,1.33481740475996,6.58696872202777e-07,6.19242545903976e-06,1.13846557547086,2.5072676524357e-05,0.000104495440669836,1.55785813454016,5.92844100975595e-07,2.92498817466636e-06,-0.533754532425127,0.0796561589526299,0.0866276866405424
"CM002237.1",1680016,1680816,".","+",1.1620150683596,1.56745430883055e-05,3.79697415604801e-05,0.971235077718626,0.000263506065087178,0.000701637181244034,1.09684709064286,3.39194185236587e-05,0.000133881940172794,1.04761645126711,9.04423401234763e-05,0.000321094233983347,1.65842502507172,6.65872708822319e-08,5.07727940477019e-07,-0.853800206229479,0.00474267913970488,0.0064289650560444
"CM002237.1",1684246,1685046,".","-",1.40675094735936,5.92191703408099e-08,6.8912548967547e-07,0.956438021609773,0.000184126813018037,0.000516941805586203,0.967538992265792,0.000147916351528827,0.000431529877721055,0.816544595558499,0.00148417030517186,0.00355670812417972,1.47626069620248,5.26750793822897e-07,2.69808994393255e-06,-0.57453507155104,0.0475244317139561,0.0528837374462098
"CM002237.1",1685413,1686213,".","+",1.28607227751808,7.79653527845535e-07,3.58320217249557e-06,1.28115523407112,6.83581942861028e-07,6.7843749694541e-06,1.25076118752092,1.07402245668443e-06,9.00836335544067e-06,1.20025427363464,3.37991824576612e-06,1.90581944782274e-05,1.81001522517976,1.80441454339355e-09,2.6905825747046e-08,0.29030407120561,0.30886748713928,0.324843391646484
"CM002237.1",4045843,4046643,".","-",0.386046850145772,0.158860718286072,0.176482685380719,0.0747100276326132,0.780520391692797,0.809473234661309,0.15648681534356,0.558245792911559,0.606121241170965,0.0385575911895333,0.887155441691162,0.908826414312626,0.308743631540267,0.313848086601874,0.3380289985712,-1.3454141568271,1.18612855773717e-05,6.52370706755444e-05
"CM002237.1",4164974,4165774,".","-",1.00761855671915,0.000227098509167265,0.000380957749128087,0.984625571503254,0.000272683205904986,0.000723203285226266,1.02414393027668,0.000133831356308634,0.000402694350148401,1.01355749389422,0.000183476841119778,0.000594748600924497,1.37520690908959,9.43923675727697e-06,2.53349114565314e-05,-1.19750405925517,0.00011494229247171,0.000316091304297204
"CM002237.1",4297962,4298762,".","+",1.15738042859919,9.00234121437505e-06,2.46553916524313e-05,0.490906969747546,0.0575216321054119,0.0759361346910234,0.487621709273277,0.0578824208483655,0.0789412690838481,-0.690234588550681,0.0113890861511282,0.0208799912770684,1.2525966663257,2.21942649719849e-05,5.18897275128984e-05,-0.856083672178285,0.00346246060558278,0.00486048340239759
