"seqnames","start","end","name","strand","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7","logFC_ash1","PValue_ash1","FDR_ash1"
"CM002236.1",15601,15900,".","*",1.01456226954329,0.0102509640706619,0.036305843599251,-0.100632181668608,0.792661509173244,0.892570961442092,-4.01512465235177,1.54574854658951e-16,1.16570761082457e-15,-3.89347758581603,1.6240978795318e-16,1.17141562220865e-15,-0.70517751229547,0.104938315237384,0.16672727600738
"CM002236.1",15901,16200,".","*",1.16956246483664,0.00322373218486207,0.0130319820486014,0.619869312944641,0.113467631566132,0.251294896440638,-3.1404509633776,1.90576868773958e-11,8.06173330771075e-11,-2.96731428509997,2.46634945459037e-10,4.2589074277056e-10,-0.782932475782352,0.0733767402173437,0.12576405239446
"CM002236.1",16201,16500,".","*",1.47691025787871,0.000187189554721602,0.000973563748338034,0.28707927161307,0.459298023463937,0.662807507301637,-2.54413830382319,6.45705518135242e-08,1.83516305154227e-07,-2.55456779586885,2.3287308312278e-08,3.32980341804198e-08,-0.861306766526254,0.0481661110888475,0.089536153804768
"CM002236.1",16501,16800,".","*",1.21569853768384,0.00252669677766613,0.0104557915851577,0.120220792146588,0.766236447001321,0.876443048949733,-1.39077046879871,0.00198624540095007,0.00343664453471346,-1.22727504805988,0.00643017417096681,0.00684320725640117,-0.348529034530154,0.443696691444293,0.525657997935357
"CM002236.1",16801,17100,".","*",0.791109840999755,0.045417194158174,0.127670184606589,-0.853933769759531,0.0412753548060802,0.112066047127123,-1.77682035320371,0.00021799482991328,0.000423970380631696,-1.22535933050018,0.00596554678978545,0.00635801697332397,-0.0828817000952759,0.852032841857824,0.882289689935161
"CM002236.1",17101,17400,".","*",0.790602259419942,0.145495340047215,0.310892338723262,-0.242047796071779,0.672482663443562,0.822078982516624,-1.97851518818256,0.00636709656658062,0.010293261175225,-1.18690170144545,0.0732200513655463,0.0748281552974064,1.2575070283579,0.0366000335159718,0.0715000208123539
"CM002236.1",17401,17700,".","*",0.797224966596959,0.0376611541725355,0.109893187692242,-0.160940481116634,0.677727460611857,0.824354814437225,-2.5753040400689,2.4200047427941e-08,7.20074880610978e-08,-2.15818533759599,9.21698471433682e-07,1.19381377377878e-06,0.726411348786337,0.0842893281162491,0.140557194502659
"CM002236.1",17701,18000,".","*",0.453920984145906,0.233041140582208,0.435980303210684,-0.619559006928253,0.108112109378643,0.242947057077627,-3.45135125111819,2.44556244557376e-13,1.28878194420959e-12,-2.37828498051344,4.72725851596113e-08,6.62300728661563e-08,0.520764478025108,0.211651285888974,0.289391286176422
"CM002236.1",18001,18300,".","*",0.601296772446788,0.114898424341315,0.261073095100732,-0.388781883464049,0.309010398191601,0.521455046948326,-3.4854140112206,9.31266529803619e-14,5.10446090396119e-13,-2.52128286434518,1.12495004996901e-08,1.65618698033135e-08,0.323914625630397,0.436826859978622,0.519192713604847
"CM002236.1",18301,18600,".","*",0.136815886023497,0.747197933663243,0.868520797726024,-1.11327001456246,0.00917105938439931,0.02978041109678,-4.58643256297131,4.71810128263788e-15,2.9565866776874e-14,-3.05042652108262,3.16930497221252e-09,4.88633766248064e-09,0.287876711314284,0.534486535243568,0.609289576532543
"CM002236.1",18601,18900,".","*",0.165135223163372,0.680309584210823,0.826474614970082,-0.437229152792761,0.279367390300256,0.488000385452604,-3.76148727891927,3.24947101936839e-14,1.86769858590241e-13,-3.3874000696003,1.32240721325093e-11,2.67169013891896e-11,0.117469927316349,0.788524054051041,0.830285077616575
"CM002236.1",18901,19200,".","*",-0.36900964903787,0.338283555824398,0.546602243507911,-0.980330647697876,0.011999284514626,0.0380877144172526,-3.54328166373031,4.26254296922467e-14,2.42449453151999e-13,-2.89700570563449,1.04108092366062e-10,1.88168923970726e-10,0.0452828618505663,0.914963635139802,0.93244430104881
"CM002236.1",19201,19500,".","*",-0.0552033523877032,0.883200582571553,0.941101141811213,-0.53847855885785,0.154935072543154,0.320052463397014,-2.55828711573905,2.2163473370115e-08,6.62561711322652e-08,-1.76688404847414,3.79577928986019e-05,4.49573209148348e-05,0.578092397737931,0.160700037325085,0.232980431972132
"CM002236.1",34201,34500,".","*",1.77344764337196,9.97937791663612e-06,6.53440104900694e-05,-0.545823560120464,0.176592296186152,0.351919625309968,-2.06541896232533,1.28788771985325e-05,2.87996977844484e-05,-1.17165339195849,0.00786048007197979,0.00834103343882572,0.750523871484516,0.0849276947007208,0.14151380442703
"CM002236.1",34501,34800,".","*",1.1676449329722,0.00324741287238276,0.0131034906861644,-0.768002420262427,0.0566574893390404,0.14526369189271,-2.81472450139213,9.71783166440432e-09,3.02270927389367e-08,-2.10522154447224,5.24772016055489e-06,6.51533578832446e-06,-0.102613369282567,0.813558751106546,0.848948296808778
"CM002236.1",34801,35100,".","*",0.615205233008646,0.119298586926612,0.268559968716933,-1.17130788307922,0.00357599136298005,0.0128324923011023,-2.93167502500397,3.53427939667894e-10,1.30235367153106e-09,-2.92307207969063,4.24393985852965e-10,7.1286455227376e-10,0.125597909594601,0.772289796342235,0.816929788739018
"CM002236.1",35101,35400,".","*",0.698113770039302,0.164175681832751,0.339529282428583,-0.992063723303846,0.0512547395015166,0.133604428235777,-3.98068432171529,8.7543332937627e-09,2.73705888684189e-08,-3.15017397976435,4.91131726631322e-07,6.44914491829902e-07,-0.15595919736823,0.775248166168062,0.819660497659924
"CM002236.1",35401,35700,".","*",0.353615374649239,0.355585556737701,0.564343695635234,-1.01759773020765,0.00802588242310678,0.0264745171332346,-3.6921947939626,4.3102227769684e-15,2.712649557764e-14,-3.76365214759134,3.23780395853256e-16,2.11375440516738e-15,-0.386352091865364,0.354440907761625,0.438952873625325
"CM002236.1",35701,36000,".","*",-0.0513459570617461,0.892463889670406,0.945503675139434,-0.602164815897435,0.120273718630054,0.262987596880499,-4.68405305881818,3.01020752685911e-21,5.72462944455727e-20,-3.59939492082012,3.24909650393837e-15,1.51705093083912e-14,-0.39261393540351,0.356480472307276,0.440838446670066
"CM002236.1",36001,36300,".","*",0.285136499984277,0.471430484124983,0.669058058910667,0.365368479610714,0.357927187787715,0.57363579875192,-4.04993077959017,1.42157018994108e-16,1.08326620397252e-15,-3.42815939795963,2.93571818849662e-13,8.01550022252447e-13,-0.399815188676316,0.355921065357775,0.440271136842451
"CM002236.1",36301,36600,".","*",-0.492992620552426,0.195999336003781,0.387393174731378,-0.486774354340952,0.203075465743797,0.386700952182572,-3.81797894051633,5.41717340205438e-16,3.7551056197442e-15,-3.83043545962067,1.53896464922642e-16,1.12190522928606e-15,0.00876140137936791,0.983107109968866,0.986942965114487
"CM002236.1",36601,36900,".","*",0.103426222019712,0.792343805429281,0.892870017304619,-0.350656744206998,0.367863983482614,0.580879806409008,-4.37205589452297,2.06077461919274e-17,1.8283627148781e-16,-3.53655075249361,5.50116431492611e-13,1.41209464281026e-12,-0.220338710717155,0.606323953890208,0.674481427852433
"CM002236.1",36901,37200,".","*",0.123175231384378,0.753307826989795,0.871280687740878,-0.574019086674687,0.135272148955611,0.288021865496034,-4.53246897591713,3.87838268998232e-19,4.84712678543098e-18,-3.33572168993874,7.95478467326157e-13,1.98710611997979e-12,-0.00785777839264577,0.98597305722826,0.988685500301791
"CM002236.1",37201,37500,".","*",-0.338105715806938,0.390956790978294,0.59833625043354,-0.450254801140318,0.251830299964466,0.454815112373161,-4.29551855068507,5.86316425681834e-18,5.61170250751059e-17,-4.09916351081305,1.72066509349353e-16,1.2297694638792e-15,0.0530430227743553,0.90272932741811,0.924009230722133
"CM002236.1",37501,37800,".","*",-0.196718808063382,0.619097781279137,0.786504122949447,-0.612798499243241,0.118205282811339,0.259683529390656,-4.45476162594505,4.05723956051322e-19,5.05594468310109e-18,-3.3675380420094,1.07526572528284e-12,2.61725780878527e-12,-0.0907028907717045,0.837560587998517,0.870078615855506
"CM002236.1",37801,38100,".","*",0.0863259832604277,0.822528149375873,0.909037452582973,-0.13054554271879,0.732098518143676,0.856309691162606,-4.50151394688161,1.17343867321205e-19,1.61403168447469e-18,-3.12535452585728,7.32224032134041e-12,1.53168240868211e-11,-0.322881280916489,0.448677350578895,0.529979673624652
"CM002236.1",38101,38400,".","*",-0.22000677730811,0.578090184439218,0.754570715230421,-0.231245254931231,0.559653380616377,0.742945246432747,-4.40307908261375,1.34311953486472e-18,1.45324166181749e-17,-3.15772504144154,1.78137008586101e-11,3.52885541465402e-11,-0.654555220878252,0.136050000957562,0.203238628479637
"CM002236.1",38401,38700,".","*",-0.355876539999779,0.355235309117679,0.563992465365055,-0.2878546582081,0.456258789749566,0.660910149409713,-4.31069617160323,2.90665607616879e-19,3.73932755210656e-18,-3.33161588166861,8.77378806853495e-13,2.17061928799615e-12,-0.475852337689789,0.259906553185353,0.341595932581951
"CM002236.1",38701,39000,".","*",-0.973403283461578,0.0106857905485341,0.0376022911176896,-1.06988096987983,0.00506129724710923,0.0176399316006819,-4.28421811222842,2.45230635748339e-20,3.91474014877094e-19,-3.77023336598145,8.10793512581846e-17,6.43631728499636e-16,-0.918462156334112,0.0303261028601481,0.0610710745443313
"CM002236.1",41101,41400,".","*",-1.78275379385961,6.99002163330673e-06,4.75495406284349e-05,-2.1559873803174,5.54070711787327e-08,5.12368983796569e-07,-4.78543861083112,3.21911285643947e-21,6.01726480088301e-20,-3.76009558247035,2.51505975132942e-15,1.2223190391461e-14,-0.465189360418585,0.274121140222707,0.357165882434948
"CM002236.1",41401,41700,".","*",-1.59701683872333,3.90510635687392e-05,0.000232077923980523,-1.6799393890964,1.5089909591978e-05,8.73059054964444e-05,-4.15746019579616,2.51314800829379e-19,3.26187222204066e-18,-3.17708964392493,1.17554302386646e-12,2.8392187666438e-12,-0.190054886211661,0.648420368935659,0.710290682124862
"CM002236.1",41701,42000,".","*",-1.30781158645602,0.00166838323045163,0.0072324165014821,-1.69637766434609,4.52661640984069e-05,0.000237403119624019,-4.19255559486875,1.7204440864851e-16,1.28136692913219e-15,-3.62171395360239,4.7214295036046e-13,1.22852662990877e-12,-0.263631232732486,0.556634086528083,0.629776899760434
"CM002236.1",42001,42300,".","*",-1.1968331423647,0.00208514131811117,0.00876119896774088,-1.38371246084676,0.000345084852736136,0.00151698607624911,-4.64231810188831,7.58666694505468e-21,1.33269402480599e-19,-3.63327315801258,5.17226349666925e-15,2.23994856776547e-14,-0.412034897509069,0.33373332368916,0.418447795953053
"CM002236.1",42301,42600,".","*",-0.994082714661966,0.0143058444101547,0.0483863263035191,-1.24914945084525,0.00191532150002731,0.00728449495535193,-5.14137586576027,2.14467003540636e-22,5.58380162789727e-21,-3.63942593018645,6.12732952040769e-14,1.94491577084639e-13,-0.618932646155475,0.16249268286081,0.235111807751632
"CM002236.1",42601,42900,".","*",-0.947908408475855,0.0186719007510899,0.0609484282725876,-0.898914138486108,0.0240916956780526,0.0702982500972663,-4.88385550384047,9.29983194381888e-21,1.60780493763888e-19,-2.85173032865704,3.03562685503296e-09,4.69347185009338e-09,-0.853552151674317,0.0516541334066897,0.0948112377343101
"CM002236.1",42901,43200,".","*",-0.593226441902202,0.12860247561832,0.283753839988885,-0.763501151933028,0.0481966085324279,0.127225084925069,-4.06674511484489,2.1454271055703e-17,1.89577740601303e-16,-3.45389489792482,7.48478656814569e-14,2.31530809399358e-13,-0.696983013341717,0.104532095154434,0.166323530085665
"CM002236.1",43201,43500,".","*",-0.810992620740551,0.0420020469975431,0.120076440240035,-0.690871313494949,0.0815953067155192,0.196529664963481,-4.95962620863337,6.35278724071916e-20,9.26236379696853e-19,-2.82618494611418,8.99851397259058e-10,1.46372257776538e-09,-0.452384130491129,0.300557105499891,0.385637072295841
"CM002236.1",43801,44100,".","*",-0.468292080215238,0.229823687306113,0.431993471541443,-0.467695763290903,0.225130972651489,0.417078726970611,-4.27842717688076,8.85662442028699e-20,1.2496411359463e-18,-3.9852872378565,2.65825895673067e-17,2.57239483998671e-16,-0.79426012384337,0.0628891103354847,0.111097321731587
"CM002236.1",44101,44400,".","*",-0.306625658347385,0.443924735937302,0.64897285928802,-0.433332056951404,0.269297785673813,0.476115001833977,-3.96357608026568,2.18759940602647e-16,1.60009361236785e-15,-4.0145668158495,9.46089581602016e-15,3.7688486611359e-14,-0.181202000579783,0.678738575831516,0.735580408990845
"CM002236.1",44401,44700,".","*",-0.291852421943583,0.454996597264731,0.656816870110869,-0.756675405789744,0.0464838548057398,0.123523925224973,-3.28392938855419,6.94965720054254e-13,3.47006856109282e-12,-3.40049430299687,5.11194576467395e-13,1.31993215907225e-12,-0.252928483305685,0.544227302524716,0.618622418564876
"CM002236.1",44701,45000,".","*",-0.729014717071015,0.0479810589664444,0.133504549566939,-0.671967606730813,0.0680891737309784,0.169795921265279,-3.60709289829941,9.70601182898195e-16,6.52136647311321e-15,-3.15313820284294,9.07126258603013e-13,2.23662359364689e-12,-0.291302406916565,0.472047069768129,0.553103102910741
"CM002236.1",45001,45300,".","*",-0.516908113366283,0.161373172259254,0.335844692327276,-0.63589483264864,0.084442333754051,0.201831020677715,-3.30736536253913,5.90189732114197e-14,3.28016504227128e-13,-2.95720686009619,1.56849924463519e-11,3.1327012310659e-11,-0.0988346517314984,0.807452780971004,0.84553470528302
"CM002236.1",45601,45900,".","*",-0.188367150102031,0.624980516807055,0.789848246320156,-0.587641429793531,0.124514871567984,0.269751385952631,-3.98305955551174,7.67985956054809e-17,6.1298733061747e-16,-3.07352465833145,1.33197647190861e-11,2.6872993948931e-11,-0.17875753896125,0.674276804803274,0.73201458034488
"CM002236.1",45901,46200,".","*",-0.0880673391694617,0.831483679559368,0.914715697784879,-0.735538459125874,0.0701721440310627,0.173604614248794,-3.46045060838636,7.19624149993762e-12,3.21080688904551e-11,-2.330507576038,1.12231612576716e-06,1.44425146634468e-06,-0.2064796008701,0.640905521266653,0.703644766571371
"CM002236.1",46201,46500,".","*",-0.396181226676167,0.308590152460333,0.518943993410802,-0.469346734086522,0.224078982312767,0.415834309985593,-3.42073232558036,6.35638936568543e-13,3.18839989512707e-12,-2.97089311127689,3.35590309985382e-10,5.70934272997301e-10,0.0186812276512993,0.964309695775195,0.972088179147431
"CM002236.1",46501,46800,".","*",-0.182253693266206,0.640105927346244,0.799367654544856,-0.4626059796876,0.237591381093514,0.435916401385499,-3.05519045250845,6.09870545859797e-11,2.43169896772174e-10,-2.96240332588428,3.05408625337958e-10,5.21615512389e-10,-0.135864145254449,0.750229969098782,0.798808637983952
"CM002236.1",46801,47100,".","*",-0.394585326966952,0.314261821178269,0.522895265068381,-0.879634577934732,0.0243116153896688,0.0707982727792353,-3.27198713323712,3.45355758773962e-12,1.59344524143176e-11,-2.19536836153785,1.18715606109321e-06,1.52365628263547e-06,0.0148633033315956,0.972300534262746,0.978789996977043
"CM002236.1",47101,47400,".","*",0.194413156648991,0.615737183485725,0.784056605696233,-0.204071229357557,0.605085325091363,0.775005332928146,-2.66409613429779,2.04523116597836e-08,6.15263979357999e-08,-1.17362794809121,0.00829131175850698,0.00879180548647504,0.151512443701047,0.722362139455612,0.774224944371195
"CM002236.1",47401,47700,".","*",-0.450462368600419,0.25199450126639,0.457290507473164,-0.902694636353624,0.0238115016714004,0.0696199921863005,-2.99405036613669,4.13087129479121e-10,1.51453738838363e-09,-1.71882338252703,0.000131248711976467,0.000151233368331155,-0.139829850041939,0.751494939459622,0.799960784910291
"CM002236.1",47701,48000,".","*",-0.0700177537642353,0.852478908769802,0.925825349719705,-0.525646525923726,0.163403867117212,0.333829292279628,-2.26927515330414,1.39277859832889e-07,3.8218403946616e-07,-1.68534413706064,8.90487229224344e-05,0.0001035901899103,-0.615909533909308,0.147390987013858,0.217359466351522
"CM002236.1",48001,48300,".","*",-0.180152549716128,0.652987117985719,0.80824542146445,-0.46102545019794,0.262634699847909,0.467764210827472,-2.58016950626724,1.12765987048259e-07,3.11781559639117e-07,-1.80895402890609,7.50477675225565e-05,8.76525861531809e-05,-0.317660711636523,0.482834658243952,0.563328566326766
"CM002236.1",48301,48600,".","*",0.258446564773608,0.547777592990008,0.730258821011367,-0.110375062610034,0.800495601686424,0.898016866318651,-1.0381196921575,0.0375233015832037,0.0541315702918644,-1.10225521947465,0.0298293468993465,0.0308302370835874,0.106466828703627,0.824909528562146,0.859493634571422
"CM002236.1",48601,48900,".","*",0.154382208695378,0.694209585613088,0.834278864359098,-0.0951970043571499,0.812733875066144,0.905588090507806,-1.43030286405774,0.00214660099747733,0.00370237884974994,-0.60998269993101,0.173461688949108,0.175711307888698,0.918323677629394,0.0337791033569152,0.0668248747549286
"CM002236.1",58201,58500,".","*",0.399641093031682,0.290188810210317,0.500176026187325,-0.0624740705200884,0.867111204614174,0.931915643469703,-2.48860594657065,2.13613284820864e-08,6.41279689640671e-08,-1.88173203037295,1.73659304085654e-05,2.09656581857756e-05,0.174814881580586,0.67227040390018,0.730561676188668
"CM002236.1",58501,58800,".","*",0.000724348756388735,0.999277546659693,0.999277546659693,0.0645662970247467,0.866653934681326,0.931859793211472,-3.08939303623449,7.26473748260468e-11,2.87565264696044e-10,-1.86257465980667,2.42744592975754e-05,2.903376673984e-05,0.251951455810148,0.550825899064295,0.624497792251744
"CM002236.1",58801,59100,".","*",0.257821431704418,0.504033031585386,0.694349235688177,0.0579108911325971,0.879813603295158,0.937467649406339,-2.40260917532906,6.99147349799927e-08,1.97933366215202e-07,-2.2510749415338,7.57919285385469e-07,9.85182452979507e-07,0.479792289278263,0.255060933228427,0.336440446906255
"CM002236.1",59101,59400,".","*",0.58049476648943,0.142732742082411,0.307454075153709,0.10901830651454,0.780422466725073,0.885491016719966,-2.77440072981224,3.26074745957957e-09,1.06915362730143e-08,-2.48907066985523,1.06168435695279e-07,1.45985771056634e-07,0.42841045496081,0.318203986563955,0.402726920495006
"CM002236.1",59401,59700,".","*",0.36090871391102,0.372723816605396,0.583245187954621,-0.0163045402358288,0.966532824837418,0.984044699782272,-3.41665763044277,1.64063468670999e-12,7.90323361197081e-12,-1.95260135554811,2.14591064365724e-05,2.57086090259019e-05,0.251937859731118,0.568626561934514,0.639869457654121
"CM002236.1",59701,60000,".","*",0.904382980250302,0.0216896142813515,0.0690468507035164,0.588873491448049,0.129233827641887,0.27797173227158,-2.01065632958368,9.27067301322034e-06,2.10321181326897e-05,-1.84709139079064,4.46951798752292e-05,5.26519571166853e-05,0.983988674565963,0.020796052532418,0.0448751523319172
"CM002236.1",60001,60300,".","*",0.508665615329657,0.203838291317703,0.397254267558656,0.470659894002758,0.240852759358978,0.440606428036876,-1.90832112575483,3.14293775845029e-05,6.73222808788519e-05,-1.43690177079622,0.00251383569838425,0.00272031601799424,0.795380857127777,0.0692815123716723,0.119682991751064
"CM002236.1",60301,60600,".","*",0.712251236083461,0.0898753450902603,0.218275824222542,0.30847796886425,0.462716431294934,0.664506482207426,-2.10769593652271,2.50684009638528e-05,5.42817751563824e-05,-1.5527213136644,0.00118798448661778,0.00130591710089625,0.861049982314354,0.060382406115192,0.107901538753995
"CM002236.1",60601,60900,".","*",0.420179875665226,0.277773851888248,0.486575529631557,0.00287174632234739,0.994317221528555,0.997967766628247,-1.54844628409023,0.00048276448531119,0.000902398230235532,-0.998882001921673,0.0214613272895319,0.0223238633922504,0.331843970216756,0.436933785729182,0.519192713604847
"CM002236.1",90601,90900,".","*",0.463627741899887,0.227713057447314,0.429502765534519,-0.128670815144506,0.732628407559442,0.856309691162606,-3.64801080172165,2.91938153466627e-15,1.86142490271578e-14,-2.71953534074203,1.3796396449133e-09,2.20319233546943e-09,-0.519624944030744,0.215076317747886,0.293249318525329
"CM002236.1",90901,91200,".","*",0.123394514288372,0.746131095308689,0.868434648983557,0.313561141915762,0.40932219181016,0.61694530219767,-3.45750846467458,4.13052760023113e-14,2.35246454731914e-13,-2.88775596231939,1.98602158186922e-10,3.45539315795385e-10,-0.495608419452135,0.23611267120503,0.316117791200123
"CM002236.1",91201,91500,".","*",0.139776062170288,0.719534110424838,0.851873930227807,-0.0746797664936087,0.845400755280562,0.922100866827265,-3.70508313288754,5.49639062811145e-15,3.405270907558e-14,-2.76858542621929,1.0867878739555e-09,1.75474719847964e-09,-0.262266087985319,0.537797116896215,0.612425042776372
"CM002236.1",91501,91800,".","*",-0.405919901674747,0.295870570682936,0.505720154813271,-0.612087827969429,0.111398543026644,0.247590097951958,-3.91382017862742,1.22568360064872e-16,9.47197892091429e-16,-3.22702421097586,5.3621672403511e-12,1.14131968415064e-11,-0.280287046713212,0.512807730748138,0.58995818366448
"CM002236.1",91801,92100,".","*",0.0833108966637807,0.834180431154538,0.915362260826885,-0.17757958256734,0.650328847631547,0.808441519543139,-3.61355203546257,7.85540760129381e-14,4.33285660126849e-13,-2.72951693103938,6.85120355698565e-09,1.02521944434674e-08,-0.167157454195811,0.700187623438432,0.753968652122034
"CM002236.1",92101,92400,".","*",-0.420599727045013,0.273615520301129,0.482578341047232,-0.251425073993844,0.511529954181631,0.70514718549967,-4.05859660969926,6.43403726188362e-18,6.13125903779498e-17,-3.13601013902664,1.81139271225541e-11,3.58346075233159e-11,-0.192587017591352,0.650644984829647,0.712370754354162
"CM002236.1",180301,180600,".","*",-1.30227628759591,0.00146363176727277,0.00644056876262687,-1.125540449975,0.00561317548045991,0.0192564937659072,-2.17220033056696,1.18284787129037e-06,2.95475533353746e-06,-1.23817997098119,0.00554179547493811,0.005916478742343,-0.121373072420267,0.780228417161746,0.823916906301424
"CM002236.1",180601,180900,".","*",-1.0085715723387,0.0124268239774269,0.0427654823581946,-0.774309938863796,0.0543665430131688,0.14054329736383,-1.63106727954047,0.00017196099027245,0.000336837156942094,-1.23024264419235,0.00524234337104936,0.00560225016002196,0.0702018364465778,0.871742821416704,0.898319429815959
