"seqnames","start","end","name","strand","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7","logFC_ash1","PValue_ash1","FDR_ash1"
"CM002236.1",4801,5100,".","*",0.151614173558158,0.766226778283094,0.982320136031204,0.483094976901012,0.34291734981508,0.841872197564805,-0.270435829264574,0.605934242649379,0.809064836661315,-0.0526841693017225,0.925496929669233,0.997347593187128,1.43502691075904,0.00535191418101772,0.009176326428764
"CM002236.1",5101,5400,".","*",0.757252403679058,0.223706536752212,0.834218454349524,0.724229130254187,0.238286246613815,0.751797682951012,0.58358719604811,0.344519113029004,0.625536758276899,-0.707181741895061,0.325393906521634,0.997347593187128,1.76762058738301,0.00479903069706339,0.0083631867118943
"CM002236.1",5401,5700,".","*",0.676402046050321,0.214773068932113,0.817442700995293,0.568030624666106,0.294448734447612,0.805190907008749,0.404095086279766,0.459669791671474,0.71690807893378,-0.0777429292907348,0.898522350224692,0.997347593187128,1.25385678812489,0.0242670315088299,0.0356101855615097
"CM002236.1",5701,6000,".","*",-0.361951677367459,0.444423420158488,0.938342408820461,-0.436858105549623,0.354656001154464,0.845489857444778,0.22543337190392,0.635436004847718,0.824541759890399,-0.90351066480321,0.0882403677898049,0.997347593187128,0.434711094874497,0.377045336285926,0.42450314816458
"CM002236.1",6001,6300,".","*",0.156613621591796,0.735598645475929,0.974996507129409,0.288279644905233,0.530327362710142,0.917504496532488,0.22003364363376,0.634136734515984,0.824541759890399,-0.113776573757574,0.822880789675841,0.997347593187128,-0.0541139987223293,0.909882356911265,0.924705001823353
"CM002236.1",16201,16500,".","*",0.59139356806038,0.28386516485633,0.876471557886594,0.191395019280594,0.731605582795185,0.960293291891962,-0.668776030613115,0.263507909203896,0.543778408051807,-2.18151082391931,0.00397962194657347,0.54003417241896,0.411253260774147,0.463385139617175,0.511531780711699
"CM002236.1",17701,18000,".","*",-0.240337464374713,0.645138748787517,0.970523410616326,-0.176059476331076,0.738350256904996,0.96053063458075,-0.295620723015478,0.578607511622008,0.793099761000758,-1.52829023614308,0.0172438140682178,0.860873662620568,-0.119678649185745,0.824146908787766,0.852892143377556
"CM002236.1",18001,18300,".","*",0.319326574770238,0.508884888602212,0.957553699898826,0.291586700324029,0.547442243772261,0.924747260653146,0.33785468297895,0.486201204027438,0.736567577458752,0.349323142072654,0.509113617362379,0.997347593187128,-0.820261295326233,0.113214226905496,0.144745251739923
"CM002236.1",18301,18600,".","*",0.137868824924316,0.799610247334746,0.983837926316565,-0.0134962485096027,0.980378221694605,0.998321652163101,0.251234480742561,0.644461150295744,0.828738889360225,0.723302565380816,0.214730989916029,0.997347593187128,-0.576164908335763,0.322803304621164,0.369938973218696
"CM002236.1",18601,18900,".","*",-0.360520388295722,0.444545614822919,0.938342408820461,0.238134205406649,0.612077812184742,0.939338238049412,-0.36880078753596,0.435671845597409,0.696903090294869,0.426182336685168,0.405750709682776,0.997347593187128,-1.1916881403448,0.0182588125403843,0.0276783120939283
"CM002236.1",18901,19200,".","*",-0.204738654171778,0.656168366924436,0.973970773159026,-0.00559895406025285,0.989979827126527,0.998321652163101,-0.269395222846177,0.562733819157258,0.784556314392219,0.419419260435211,0.391532328969383,0.997347593187128,-1.12638934896308,0.0239080137096894,0.0351469470427036
"CM002236.1",19201,19500,".","*",-0.0625212226891863,0.892164079462789,0.983837926316565,0.105098835437438,0.818375122006737,0.97089329438251,-0.0501563570299991,0.915229826590407,0.963962843330935,0.568965451651184,0.251439328405417,0.997347593187128,-0.590402716919735,0.224725838587025,0.268941448736956
"CM002236.1",35101,35400,".","*",-0.873646244383244,0.205938198488855,0.812478989773095,-1.0180311248483,0.14692103383203,0.668470086844323,-0.866921792998686,0.218625289346097,0.490244542837837,-1.9340460962601,0.02453995758822,0.997347593187128,0.112714018822707,0.86756556333498,0.889876482122262
"CM002236.1",35401,35700,".","*",-1.02769765355255,0.0399103321791376,0.477209746535469,-0.911420270621715,0.0659647166240408,0.473428187452186,-0.948177277620362,0.0637299132079831,0.238545967438497,-2.68166631777234,2.66386010709125e-05,0.0324058582027651,-1.02857428486983,0.044303016282926,0.0614884418804101
"CM002236.1",35701,36000,".","*",-0.969374854127724,0.0426197987372258,0.496143398696988,-0.48032580249115,0.314260989473331,0.820102403124512,-1.31207010736079,0.00786402884973948,0.059235858177759,-1.41821202917819,0.00852923035397631,0.610407748281853,-1.40856216749819,0.00578983904091977,0.00980966461459457
"CM002236.1",36001,36300,".","*",-0.309467065165477,0.505798176365035,0.956902919526978,0.327043096400337,0.482827337298369,0.896272692097559,-0.0870719138491775,0.852192366461815,0.940310216599363,-0.276308909947159,0.584570415839969,0.997347593187128,-1.34322501709435,0.00634162286815067,0.0106628669234351
"CM002236.1",36301,36600,".","*",-0.921689556435157,0.0404995591473051,0.47832731750191,-0.44254242811628,0.32420697434981,0.827936250864216,-0.388146355188382,0.393795690134381,0.66213193786935,-0.476993046492857,0.323135613701356,0.997347593187128,-1.21401814376824,0.0113216050106923,0.0180153466259087
"CM002236.1",36601,36900,".","*",0.167892133952465,0.712858603872839,0.974996507129409,0.185803097381807,0.680452686499493,0.954893861254272,0.393139015702025,0.390101740716566,0.661826100460456,0.918934458903524,0.0621715441833657,0.997347593187128,-1.1364023078219,0.0178139342720799,0.0271052545865981
"CM002236.1",36901,37200,".","*",0.479843369674852,0.298735154250988,0.888536222851656,0.269326424327552,0.553156215751728,0.924747260653146,0.190202374338227,0.678969172475612,0.85210005445438,0.489007039154678,0.322049106010707,0.997347593187128,-0.745870509484018,0.126442717396187,0.159727482567457
"CM002236.1",37201,37500,".","*",-0.318089725976835,0.48494902953043,0.955387992646827,-0.265632964670664,0.558577982024583,0.926006794476106,-0.326029838791399,0.477087766056366,0.729705959289009,-0.0424482233526299,0.93094434397247,0.997347593187128,-1.16230480574385,0.0180036956777578,0.027359769883813
"CM002236.1",37501,37800,".","*",-0.190735375732042,0.680294978181688,0.974996507129409,-0.308470121699231,0.501185346995153,0.901801928606469,-0.581354139550197,0.211719743639704,0.481397893418331,0.379946425411063,0.445349495856711,0.997347593187128,-0.824950926070629,0.0964449450823595,0.125080251271525
"CM002236.1",37801,38100,".","*",-0.0761210830741758,0.866389715768898,0.983837926316565,0.100520597118583,0.823559852177897,0.971107770179545,0.213259499610267,0.638022553700954,0.825411737676489,0.880622200486814,0.068747943020278,0.997347593187128,-1.32902010987182,0.00673288147709118,0.0112411873225697
"CM002236.1",38101,38400,".","*",-0.298140205067319,0.513851727085607,0.960778715897639,0.0529516814785969,0.90748711222278,0.98348157863609,-0.0472146260242301,0.918231945173501,0.966288201819692,0.522802231751085,0.28868356958626,0.997347593187128,-1.36747391956787,0.0051062580714241,0.00880476675249811
"CM002236.1",38401,38700,".","*",-0.608928690037635,0.178302588492385,0.770089478779065,-0.203009786708272,0.654439189631318,0.952760942894045,-0.503014406708568,0.268823519796492,0.548851671205555,0.577772811666345,0.235037834608136,0.997347593187128,-1.41747433402017,0.0031720869172446,0.00580277253357602
"CM002236.1",38701,39000,".","*",-0.971249036950692,0.0278268064240899,0.415353497115403,-0.600842997919411,0.171416106528746,0.697019632073817,-1.11516524238267,0.0121867099681611,0.0787923201418845,-0.214828407280849,0.645088159115059,0.997347593187128,-1.83971273024709,0.000114675495488919,0.000354067868685966
"CM002236.1",41101,41400,".","*",-1.21122690673303,0.0105380665025496,0.264320781450549,-1.2674508733972,0.00713029801970681,0.144426807976709,-0.192539903820351,0.679088370565985,0.85210005445438,-0.342262556180385,0.507254386454197,0.997347593187128,-0.6036325715444,0.216323140693668,0.259779961158783
"CM002236.1",41401,41700,".","*",-1.57736601660149,0.000621068826881225,0.0521055329586904,-1.19071802551779,0.00893151039767606,0.162226663393385,-0.77454352311523,0.0840221828748535,0.285910448859467,-0.271307250414884,0.575312204184167,0.997347593187128,-1.22848145406352,0.0100215671374622,0.0161580336947948
"CM002236.1",41701,42000,".","*",-1.58271516396771,0.00099047600342878,0.0651304896308708,-1.80882474566316,0.00016831813330747,0.0170632507640448,-1.15397385375079,0.0148704475955406,0.0891629502310402,-0.302535552803796,0.547944352134792,0.997347593187128,-2.03815045104039,7.15997962661205e-05,0.000246396470036027
"CM002236.1",42001,42300,".","*",-1.08786012527179,0.0238587697027201,0.388371498246698,-1.36442438438843,0.00507837209329968,0.124804841444425,-1.27108617878215,0.0103549885498803,0.0703734277705551,-0.461083132796272,0.379098932138091,0.997347593187128,-1.36659430501413,0.00843052805738005,0.0138310686200982
"CM002236.1",42301,42600,".","*",-1.52264994245237,0.00222621009075213,0.117747155452172,-1.7232057768816,0.000594443153133746,0.0380600050414317,-2.21788612397649,1.7237624040549e-05,0.000574508757406242,-0.306147017916603,0.559870183234062,0.997347593187128,-1.71886130205426,0.00116279731602786,0.0024388671292205
"CM002236.1",43801,44100,".","*",-0.894567686585876,0.0522238957193002,0.529612980604126,-1.16041813685473,0.0122803070871611,0.18667384766155,-1.29102477615706,0.00535982342712834,0.0449670703386319,-0.470714584030154,0.33923631001093,0.997347593187128,-2.42017727647598,1.65012929970764e-06,1.48694984673655e-05
"CM002236.1",44101,44400,".","*",-0.623593621945715,0.191483013801826,0.793659578500583,-0.947835658176013,0.0467683208242601,0.400659593540228,-0.714154631447911,0.131014406822905,0.37322247591843,0.339115056583456,0.508798735444458,0.997347593187128,-2.04564658911207,0.000113798168230967,0.000352253108531732
"CM002236.1",45601,45900,".","*",0.26254120827688,0.551132690208372,0.965331709973432,0.140045288480688,0.748163669945812,0.963327280281143,0.384259281760096,0.380787977064196,0.656526030278427,0.378076316482413,0.42086439406159,0.997347593187128,-0.810342420887297,0.0817214515202978,0.107707633558442
"CM002236.1",45901,46200,".","*",-0.136690562379394,0.769637513773735,0.983089027779168,-0.2910506971523,0.524460461827109,0.914048928098393,0.125747816369896,0.784811892356825,0.910995865507708,0.388310265523696,0.435946302178226,0.997347593187128,-0.839603699680246,0.0807576878469505,0.106552849529084
"CM002236.1",46201,46500,".","*",0.0189634027692336,0.965816236947808,0.991039047496824,0.0256513805657383,0.953293662756064,0.994481323255524,0.523108938475628,0.235507163883715,0.511597258686678,0.247244744918048,0.606043528591148,0.997347593187128,-0.820783096032049,0.0778449837070445,0.103157323180414
"CM002236.1",46501,46800,".","*",-0.455881202494344,0.312722424257373,0.898844086199991,-0.397673427681526,0.377099901872541,0.859872597240762,-0.0330093128386721,0.941709931657219,0.980226711735612,-0.502711088628205,0.310646289845837,0.997347593187128,-2.02211222113653,4.1022339245159e-05,0.000162024921077065
"CM002236.1",46801,47100,".","*",-0.337082213669832,0.465369892554139,0.946524346913075,-0.260549668652788,0.565858889304244,0.927880239309022,-0.0669959981739408,0.883322762491713,0.95458185432073,-0.223395598348806,0.657409649620872,0.997347593187128,-1.36722655585295,0.00576039809671366,0.00977485822289844
"CM002236.1",47101,47400,".","*",0.207493503041074,0.68021606006117,0.974996507129409,0.568892647102152,0.259996257163818,0.770488299244299,0.359124149466818,0.479881198211526,0.73119521318919,0.552482227608276,0.331749509048093,0.997347593187128,0.236856567445481,0.651131267911922,0.692396142845151
"CM002236.1",47401,47700,".","*",-0.965269163145707,0.0559543334993436,0.546866829042775,-0.734088198608802,0.146075008685903,0.668046045362409,-0.821323945019603,0.112751906967045,0.347121738264927,-0.747725663610521,0.193123589539845,0.997347593187128,-0.23654591849255,0.651101089123019,0.692396142845151
"CM002236.1",47701,48000,".","*",0.337830725305556,0.512621847180283,0.960130064811108,-0.177662949009984,0.737006428726725,0.960293291891962,-1.12564644277161,0.0458765691444872,0.189503722798875,-0.332762750495845,0.58128215870342,0.997347593187128,0.778375905945967,0.142311119039854,0.178016942223118
"CM002236.1",59401,59700,".","*",-0.18459868723134,0.692343743400486,0.974996507129409,-0.525093368320928,0.256662541998365,0.767149833761699,-0.386494163881356,0.401855215581599,0.668293738557779,-0.0461168372160841,0.927025303682284,0.997347593187128,-0.360463292215506,0.458694208294975,0.50727409490076
"CM002236.1",59701,60000,".","*",0.396668275117681,0.403087331697652,0.922588408297637,0.435102931007025,0.353174934720047,0.845489857444778,0.521223781421763,0.270075935849056,0.549410327692937,0.463825714961028,0.360678497114232,0.997347593187128,-0.12182606876525,0.80456788800768,0.834404804570625
"CM002236.1",60001,60300,".","*",-0.2992413363974,0.527425037943794,0.963476294324597,-0.00472686082469363,0.992297114555776,0.998321652163101,0.177076900624077,0.707569012056021,0.866389233181831,-0.343428697562781,0.53215519794403,0.997347593187128,-0.851345415690991,0.0890491551918703,0.116482040097753
"CM002236.1",60301,60600,".","*",0.0541835809265557,0.917642317835462,0.986141236437137,0.268586687388197,0.606108003560667,0.936432018166099,0.0639805841336616,0.904009031841189,0.960460250860093,-0.188215679886481,0.748203018692473,0.997347593187128,-0.364023718790741,0.509226350539368,0.556080660171581
"CM002236.1",60601,60900,".","*",-0.347763760540117,0.510128964090498,0.957836441001952,0.00686058405892015,0.988889269890383,0.998321652163101,-0.540573325288734,0.323935318636289,0.604150487088457,-0.718750591678015,0.243434297432316,0.997347593187128,0.0503739148515253,0.924796405129349,0.937512355699877
"CM002236.1",91501,91800,".","*",-0.323013337902191,0.479827785235069,0.954271132778282,-0.446780282132857,0.325778547794683,0.828415631937699,-0.654483587424481,0.160378354681234,0.416821060661723,0.0522721453125485,0.916850650239003,0.997347593187128,-2.15761766178018,2.4093758048474e-05,0.00010600382157674
"CM002236.1",91801,92100,".","*",-0.0570823599126074,0.900605333580134,0.983837926316565,-0.359594657122799,0.42371749098172,0.878910465930208,-0.422219455859819,0.356079199917806,0.635613127953061,0.274230466892006,0.578529528539808,0.997347593187128,-2.63215869678502,1.90786835158857e-07,3.83623446232645e-06
"CM002236.1",92101,92400,".","*",-0.662052114726373,0.142268814029563,0.715165339946132,-0.537338136341155,0.234033490560464,0.7486686569121,-0.674485243045202,0.137886994007457,0.382593380319775,-0.324358547336196,0.519691999667128,0.997347593187128,-1.93877701097178,8.72987055275677e-05,0.000287801830011615
"CM002236.1",181501,181800,".","*",-0.415064735104714,0.364520475622188,0.906487852779606,-0.498742455594707,0.267881049451889,0.779610757555556,-0.0514175684863425,0.911358106550946,0.962970291504215,0.0585703064985986,0.905077908609049,0.997347593187128,-1.8511161873539,0.000189053984397482,0.00053360596756273
"CM002236.1",182701,183000,".","*",-0.15101152321958,0.734705424787946,0.974996507129409,-0.330120676279463,0.458223991794844,0.892281524365605,-0.619153472837525,0.167881461146407,0.428066341324624,0.15896014873966,0.743806008741421,0.997347593187128,-1.73160078895621,0.000373136242595098,0.000938728038192643
"CM002236.1",183001,183300,".","*",-0.383365373724926,0.379271207279429,0.906487852779606,-0.575004868857858,0.184298009589864,0.709011584261288,-0.50255942905637,0.250592377877737,0.529241550386505,0.170558730704744,0.715133417488156,0.997347593187128,-2.09887283858306,1.20985452284658e-05,6.27628156521476e-05
"CM002236.1",183301,183600,".","*",-0.595316064390442,0.175115418959239,0.764036477189381,-0.0936219489770974,0.830917882062305,0.971439206822957,-0.383633414946545,0.38146757360359,0.656526030278427,0.293558506600229,0.535456868853152,0.997347593187128,-1.95875190845367,4.41122120097211e-05,0.000171415093126581
"CM002236.1",183601,183900,".","*",-0.551608170233442,0.219903738582336,0.825657092547567,-0.328194603311895,0.465863703547986,0.896272692097559,-0.251975948904814,0.577485102472618,0.792433886737392,0.192650291259238,0.693088645510424,0.997347593187128,-1.43404219857876,0.00336563830692532,0.00609270684579561
"CM002236.1",183901,184200,".","*",-0.233073418195998,0.603484456578179,0.96533706959547,-0.246428973714279,0.581699448661022,0.928657978078914,-0.422020164814134,0.349489037867718,0.629109452691294,0.427333044123104,0.381310042098329,0.997347593187128,-1.94124329374818,8.75600407368845e-05,0.000288272772818457
"CM002236.1",184201,184500,".","*",-0.427545920240468,0.335508317346716,0.906487852779606,-0.382432875980672,0.387857958763831,0.869235159693946,-0.212616616738644,0.632110032701683,0.823024637773939,0.41510664568373,0.386967028369314,0.997347593187128,-1.70693657220844,0.000334853643170693,0.000861203925829065
"CM002236.1",184501,184800,".","*",-0.33217639839887,0.464227157177054,0.946222826762592,-0.370216143363625,0.409665807141496,0.87241599028503,-0.801653273008669,0.0792772360929186,0.273979425304078,0.120915584582397,0.805074862049799,0.997347593187128,-1.56887157409115,0.00133699006842095,0.00274500809124185
"CM002236.1",186301,186600,".","*",-0.652034832063116,0.165600285570318,0.74474213455191,-0.440359973569965,0.348736964606461,0.845489857444778,-0.832507117521361,0.0900915069899173,0.300540779384912,-0.503256563077783,0.341196626545496,0.997347593187128,-1.08059530936203,0.0294951909274564,0.0424374923279133
"CM002236.1",186601,186900,".","*",-0.447869067602359,0.332610887646306,0.906487852779606,-0.940724069661166,0.0442029283321675,0.392502644642933,-1.16251097757483,0.0140168992194406,0.0866665307837863,-0.117474123013879,0.818315436108797,0.997347593187128,-1.43616105178576,0.00364229810779706,0.00654483847582736
"CM002236.1",186901,187200,".","*",-0.684549792665268,0.139132074245407,0.710918481995548,-0.476958945022627,0.298897398964484,0.806227684790012,-1.18816590644108,0.0122122867130015,0.0787923201418845,0.0521092402655024,0.917694347746552,0.997347593187128,-1.61600819267448,0.00121689006652207,0.00253050729217794
"CM002236.1",187201,187500,".","*",-0.335523492204689,0.45841881789682,0.944397107487692,-0.493572758266809,0.268977561037379,0.780432163749016,-1.06890450046479,0.0197186283979701,0.11054244906051,-0.06489546248889,0.896192556447719,0.997347593187128,-1.55561655544405,0.0013545007360642,0.00277632711949806
"CM002236.1",187501,187800,".","*",-0.245889535043278,0.583405955013862,0.965331709973432,-0.661204938610212,0.139332311525982,0.646022579446998,-0.750861527228588,0.0978188840698197,0.316480511890786,0.0567394612794819,0.906740400934436,0.997347593187128,-0.809743571343709,0.0892418068752421,0.116671314415617
"CM002236.1",187801,188100,".","*",-0.604024419272847,0.180484325999171,0.772415447176072,0.0833672267121558,0.853284174026119,0.975124657306504,-0.767867397084423,0.0961206487528916,0.313067655175081,0.692849069414212,0.152368952471075,0.997347593187128,-1.08430597027767,0.0233011377231269,0.0342962299336767
"CM002236.1",188701,189000,".","*",-0.582667102459888,0.201767995739005,0.80716258924523,-0.337410513967205,0.457767457312967,0.892281524365605,-0.817928255938775,0.0771733619446935,0.269553727114346,0.436810404423338,0.378822340785206,0.997347593187128,-2.3380167430897,5.87386639499883e-06,3.74113008875187e-05
"CM002236.1",189001,189300,".","*",-0.430044023691683,0.337198653832212,0.906487852779606,-0.561056315718552,0.207207908467895,0.725376750075378,-0.64745868398844,0.153574138081025,0.403505267765802,0.333558952296881,0.49257617848237,0.997347593187128,-2.18461151558215,7.11999430030465e-06,4.28198252219062e-05
"CM002236.1",190501,190800,".","*",-0.982818157240889,0.028968732835867,0.420589231774371,-1.17927568861757,0.00883121287081954,0.162226663393385,-1.59435745201228,0.000594226356605914,0.00876213773104357,-0.206649696551127,0.669970872113955,0.997347593187128,-1.71207245266631,0.000347279931563988,0.00088567303301382
"CM002236.1",190801,191100,".","*",-1.39540757872624,0.00271252387017226,0.125081726280145,-1.39058039057744,0.00259538980275464,0.0901590599698599,-2.67501554758484,4.70092960012543e-08,8.79797055161936e-06,-0.606965713592115,0.231964291863001,0.997347593187128,-2.01066806975936,5.74156422803226e-05,0.000207875383434561
"CM002236.1",193201,193500,".","*",-0.394527324308876,0.422108027538602,0.926665244887317,-0.449289673853129,0.361882186848497,0.847715501991665,-1.03448459479338,0.0457662375654488,0.189503722798875,-0.408101048967706,0.469106250850311,0.997347593187128,-0.768151048123006,0.132418864789826,0.166843655118408
"CM002236.1",193501,193800,".","*",-1.36814606916567,0.00340306294506957,0.150539129915532,-1.34307091447197,0.00399625403619261,0.111757311150076,-2.17046791788671,1.6298176374663e-05,0.000558499480557113,-1.58625115216206,0.00335933180346647,0.54003417241896,-1.22808091213234,0.012731231302726,0.0199839262964725
"CM002236.1",195901,196200,".","*",-1.64345663695076,0.000399588328383749,0.043861474587183,-1.81913360681992,0.000111884928518292,0.0141213802148064,-2.27540577546666,4.4070663925888e-06,0.000215675671557293,-0.617157861159325,0.222164650022876,0.997347593187128,-1.87314155497836,0.00014679943181219,0.000433450264076527
"CM002236.1",208501,208800,".","*",-0.750524848135368,0.128991257264391,0.698462037977759,-0.324328166447594,0.504567600175456,0.903320802963122,-1.44824426331323,0.0057235612573785,0.0468869513104441,-0.445684070874545,0.424606441719583,0.997347593187128,-0.834686403466536,0.105038390256016,0.135144581434631
"CM002236.1",208801,209100,".","*",-1.11776970807275,0.0187579799145956,0.359355630962292,-1.35045401510093,0.00460475315197605,0.115498602255234,-2.06038363013113,7.18103692222979e-05,0.00176479422543284,-0.802687323548235,0.137216256762808,0.997347593187128,-2.13276935596007,4.21361389554697e-05,0.000164818691444788
"CM002236.1",210601,210900,".","*",-1.07232448927805,0.0200141204426572,0.367047989684157,-0.799562006165142,0.0841488562148953,0.526308913035579,-1.35650063409862,0.00454191266426273,0.0400379475077943,0.0614041510299412,0.901703281059251,0.997347593187128,-1.59177971427276,0.00129835781315779,0.00268129124193263
"CM002236.1",210901,211200,".","*",-0.990926428562329,0.0398507870643334,0.477209746535469,-1.06678743015131,0.030351742388853,0.325311846837354,-2.40844678470609,7.28703322227713e-06,0.000295489197163337,0.227334841433975,0.65817728625498,0.997347593187128,-0.993368310897628,0.0496000150189761,0.0682561292653671
"CM002236.1",211201,211500,".","*",-1.82516297698988,9.93781757346925e-05,0.0185990078125005,-2.20335046142795,2.53869226142752e-06,0.00123532765441063,-3.68938742757076,2.847495021643e-12,6.92795538765743e-09,-0.759481742636788,0.135513117322968,0.997347593187128,-1.93280073980237,9.23904093753408e-05,0.000300918160656231
"CM002236.1",211501,211800,".","*",-1.25980289579558,0.00825606152729696,0.239044813799824,-1.86851682219091,0.000137413578874936,0.0145359668435965,-2.8965606701783,5.35891554382296e-08,9.31302965580089e-06,-0.266834981341031,0.599523369682378,0.997347593187128,-1.51397398410747,0.00252021852209754,0.00473855615476299
"CM002236.1",211801,212100,".","*",-1.14963771052175,0.0153157524795799,0.319313185180535,-1.5766291269531,0.00100253696581714,0.0530254877789806,-2.82031706800764,3.44620319887893e-08,7.6223748935204e-06,0.142972790447989,0.778777565607509,0.997347593187128,-2.02323939306935,7.71549715078606e-05,0.000261217284364552
"CM002236.1",212101,212400,".","*",-0.964225578570358,0.0388733873850432,0.477209746535469,-1.28946111835442,0.0060103788043424,0.135114637867123,-1.93211863053044,7.94490548738438e-05,0.00191385693572339,-0.0915585423201555,0.854110381610674,0.997347593187128,-1.6002517342297,0.00116543993468629,0.00244022446747133
"CM002236.1",214801,215100,".","*",-0.838281614840856,0.0643059903853545,0.570347664811056,-0.74784639333076,0.100829982347936,0.573176044515256,-1.5704337235805,0.000858698803663026,0.0118060406153933,-0.461130977332378,0.349804490825748,0.997347593187128,-1.91652247599113,0.000101920945213948,0.00032162601777631
"CM002236.1",215101,215400,".","*",-0.621110525793609,0.175831768636355,0.764036477189381,-0.463656374844827,0.310689202366125,0.819855563293689,-0.800496108719857,0.0862725977319394,0.290721925598073,0.517212977626694,0.296748921229926,0.997347593187128,-1.65763882486361,0.000865251777404624,0.00190684562900856
"CM002236.1",215401,215700,".","*",-0.424204970534865,0.354824155182092,0.906487852779606,-1.00346243205452,0.0268934331100784,0.31307044381254,-1.37456340485547,0.00282901848536935,0.0279434477374092,-0.24606359706496,0.61295348779603,0.997347593187128,-1.98902599548374,6.41804530165527e-05,0.000228134503893308
"CM002236.1",219601,219900,".","*",0.079993821847922,0.863104054496606,0.983837926316565,-0.37834350645989,0.413913868855153,0.873184523263246,-0.853642284376496,0.0717421958224357,0.25706739681294,0.555978344216443,0.271634325513519,0.997347593187128,-1.10160388663126,0.02520065804196,0.0367585137986143
"CM002236.1",219901,220200,".","*",-0.367125225267652,0.422134995203151,0.926665244887317,-0.4645711449441,0.306234275566128,0.812505989588212,-1.14915378629893,0.0147651900192684,0.0891407129451115,-0.150486306937732,0.762297102318745,0.997347593187128,-0.978608146972491,0.0428368628421397,0.0596919171219507
"CM002236.1",220201,220500,".","*",0.423577012257964,0.376002310630898,0.906487852779606,0.190187958965591,0.688145756725152,0.95585831644813,-0.767601450680095,0.111943459608711,0.345672876377923,0.390146184558831,0.456364495871138,0.997347593187128,-1.04089370413962,0.041032167253595,0.0574403123866494
"CM002236.1",220501,220800,".","*",-0.261221462626888,0.571550958380368,0.965331709973432,-0.469251947353544,0.310275700031335,0.819855563293689,-0.799646468787399,0.0953293705729772,0.31258269353646,0.591713869530429,0.246827881179413,0.997347593187128,-1.99365712253739,0.000116689345662784,0.000358014095835501
