"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002236.1.46201.46500",1.40893950139861,1.42818063066625,1.43496020495894,1.93195869551167,1.65645731773861,0
"CM002236.1.46501.46800",1.32143818322356,0,0.923750104112684,1.28795679085606,0,0
"CM002236.1.46801.47100",1.08606011716452,0,0,1.01848684824976,0,0
"CM002236.1.59101.59400",0,0,0,0,1.22391793699506,0
"CM002236.1.59401.59700",1.33272856589168,1.14872681053251,0,0.945861204220676,1.28690399019809,0
"CM002236.1.90901.91200",1.01105166831781,0,0.985305440293264,0,0,0
"CM002236.1.91201.91500",1.32020730031988,0,0,0,0,0
"CM002236.1.91501.91800",1.23316062649312,0.91045360755402,0,0,1.28519549641114,0
"CM002236.1.91801.92100",1.51191910947104,1.45480613361422,1.15234417843751,1.08968589237538,1.7859163986899,0
"CM002236.1.92101.92400",1.30716278558524,0,0,0,0,0
"CM002236.1.181201.181500",0.950777023084344,0,0,0,0,0
"CM002236.1.181501.181800",0.894722897677581,0,0,0,0,0
"CM002236.1.182701.183000",1.05397532629123,0.903482384386831,0,0,1.21221995003203,0
"CM002236.1.183001.183300",1.4892506623854,1.10604580953015,0.914601624679484,0.986576897207145,1.6600462951121,0
"CM002236.1.183301.183600",1.29799355422403,0,1.20482455689737,0.913952293501658,1.59126509955594,0
"CM002236.1.183601.183900",1.01843073359993,0,0,0,1.21028778487302,0
"CM002236.1.183901.184200",0,0,0,0,1.15464696615944,0
"CM002236.1.184201.184500",0,0,0,0,1.17659094083815,0
"CM002236.1.184501.184800",0.992520757963722,0,0,0,1.1129334340777,0
"CM002236.1.184801.185100",1.03220701603993,0,0,0,1.3304569575698,0
"CM002236.1.186901.187200",1.13119195625489,0,0,0,1.18354716198827,0
"CM002236.1.187201.187500",1.37828116946156,1.04294898475093,0.885129003535763,0,1.31417541523038,0
"CM002236.1.187501.187800",1.55356426724274,1.30803675837266,0.892578539446153,0,1.60948805865783,0
"CM002236.1.187801.188100",0,0,0.947823960840518,0,1.55646207780477,0
"CM002236.1.188701.189000",1.08836342732843,0,0,0,1.52490075696206,0
"CM002236.1.189001.189300",1.38388149437186,0.953729913189979,0,0,1.71676591291803,0
"CM002236.1.189301.189600",1.06383830238751,0,0,0,1.63172815320319,0
"CM002236.1.190501.190800",1.01242130196204,0,0,0,0,0
"CM002236.1.190801.191100",1.16902182114206,0,0,0,0,0
"CM002236.1.211201.211500",1.15649534458751,0,0,0,0,0
"CM002236.1.211801.212100",1.01412541980627,0,0,0,1.15721313056264,0
"CM002236.1.214801.215100",0.960230069313037,0,0,0,0,0
"CM002236.1.215101.215400",0.979007250338425,0,0,0,1.49606437760736,0
"CM002236.1.215401.215700",1.53923976015129,1.11507359805346,0,0,1.29238835339892,0
"CM002236.1.216301.216600",1.02258668137392,0,0,0,1.07936260604008,0
"CM002236.1.216601.216900",1.34295027990916,0,0,0,1.36730844638315,0
"CM002236.1.216901.217200",1.06347265991051,0,0,0,1.38221408807795,0
"CM002236.1.217201.217500",1.00382694676651,1.09193553510727,0,0,1.26712449597577,0
"CM002236.1.219601.219900",1.18429594117933,1.2648006036506,0,0,1.74056072280082,0
"CM002236.1.219901.220200",1.0915531846304,0,0,0,0,0
"CM002236.1.220201.220500",1.05932401941112,1.4832676069595,1.25016791452139,0,1.449364651309,0
"CM002236.1.220501.220800",0,0,0,0,1.31188455118889,0
"CM002236.1.220801.221100",0,0,0,0,1.40356131036496,0
"CM002236.1.224101.224400",1.03030796739182,0,1.03304221821582,0,0,0
"CM002236.1.224401.224700",1.15234538083905,1.2063376779486,1.26746342190741,0,1.10519523283786,0
"CM002236.1.243601.243900",1.61778608464985,1.54797357356854,1.35071517327317,1.63687114425206,2.20952594526312,0
"CM002236.1.243901.244200",1.02087171927394,1.52243045325981,1.15493559939198,1.30302656641302,1.22772405272011,0
"CM002236.1.244201.244500",1.30989271753855,1.3213095989903,1.13218435009001,1.21603606871134,2.00025484183838,0
"CM002236.1.244501.244800",1.63342086564091,1.51569456944907,1.40484382299378,1.71570401344596,2.24263209594265,0
"CM002236.1.244801.245100",0,0.953444040431274,1.07425582241291,0,1.60857350081181,0
"CM002236.1.245101.245400",1.42948716747519,1.56615086664877,1.23358029142725,1.1608437323927,2.10807805556146,0
"CM002236.1.245401.245700",1.70979401457184,1.24960460632596,1.33714316544356,1.66008764405241,1.60492379430421,0
"CM002236.1.245701.246000",1.18701525076366,1.02356398003078,0.885344585061933,0,1.46793766091761,0
"CM002236.1.246001.246300",1.24938099061865,0.991364358264368,1.2060786287117,0,1.63442543475029,0
"CM002236.1.246301.246600",1.36396164365585,0.854476593173688,0.905966834271127,0,1.2365916997187,0
"CM002236.1.246601.246900",1.13971634707347,0,0,0,0,0
"CM002236.1.246901.247200",2.08858875622678,0,0,1.05366393988048,1.57953011986484,0
"CM002236.1.247201.247500",1.64659740880676,1.00878047163642,0,0.924840597499569,1.44118829449529,0
"CM002236.1.247501.247800",1.07921377677107,0,0,0,1.68296493972533,0
"CM002236.1.247801.248100",1.85939115717114,1.7303864027288,0,0,1.89436399863792,0
"CM002236.1.248101.248400",1.09974102150389,1.19649699241446,0.984743545371163,0,1.59975670225493,0
"CM002236.1.249301.249600",1.63256561841383,1.29776731584383,1.42871621283924,0.942330781289595,2.14484021108649,0
"CM002236.1.249601.249900",1.17776595124352,1.14970477040911,1.1012407877025,1.21857982439275,1.97992978843868,0
"CM002236.1.249901.250200",1.13818734855722,1.05537547274971,1.58700672979236,1.16273403053046,1.83500030072061,0
"CM002236.1.250201.250500",1.44980604557772,1.81870119244117,1.19761630558605,1.39384225930124,1.89642706846699,0
"CM002236.1.250501.250800",1.40565420911198,1.0094919587818,1.15086965610419,0,1.72573466677663,0
"CM002236.1.250801.251100",0.932886282621103,1.32244588289061,1.35591471383764,0,1.39638619557615,0
"CM002236.1.251101.251400",1.60764360140082,1.42405184177883,1.18341562390265,1.10208788431989,1.61834792144544,0
"CM002236.1.251401.251700",1.13767117188795,0.972435756915799,0.944653814816318,1.03652089768746,1.33026775060652,0
"CM002236.1.251701.252000",0,0,0,0,1.04387412105918,0
"CM002236.1.255001.255300",1.26994235022738,1.0461654429022,1.22537258995481,1.33073098110901,1.47777022383542,0
"CM002236.1.255301.255600",1.37623920409963,1.21898129870689,1.36059824303528,1.08596541860577,1.42115020286243,0
"CM002236.1.255601.255900",0,0,0.933138163262235,0.973634059126124,0,0
"CM002236.1.255901.256200",1.30789050273655,1.05815851274758,0,0,1.57307497154438,1.0926431851582
"CM002236.1.256201.256500",1.69965282083207,1.90697596557064,1.75162595486123,1.68239112204834,1.89985058337052,0
"CM002236.1.256501.256800",1.39315266034747,1.66041840886011,1.46774686585593,1.71832157296881,1.60424464940966,1.06173823892522
"CM002236.1.256801.257100",1.45256210543419,1.03190698209651,1.14987635834743,0.981314243250206,1.44675435568376,0
"CM002236.1.257101.257400",1.54336809797137,0,0,0,1.24247429530983,0
"CM002236.1.257401.257700",1.35554610306925,1.47820085147552,1.1799972518699,0,1.35182141514765,0
"CM002236.1.257701.258000",1.61287322916899,1.34061653959205,0.995535556042021,0,1.14732840272475,0
"CM002236.1.258001.258300",1.13129763795612,1.06411128584374,1.23822336870796,0,0,0
"CM002236.1.258301.258600",1.06980842730274,0,0,0,1.33175042533473,0
"CM002236.1.258601.258900",0,0,1.10597615159305,0,1.15909538487181,0
"CM002236.1.258901.259200",1.43144419736654,1.23320526353668,1.1869219555405,0,1.51889506682402,0
"CM002236.1.262201.262500",1.34327788299919,0,0,0,1.34144872978502,0
"CM002236.1.262501.262800",0.99737601280855,0,0,0,1.2261285658168,0
"CM002236.1.262801.263100",0.969725520276471,1.16268492818842,0,0,1.28827887315119,0
"CM002236.1.264001.264300",1.29276092877755,0,1.03114709549023,0,0,0
"CM002236.1.264301.264600",1.05992136092172,0,0,0,1.18310414886176,0
"CM002236.1.264601.264900",1.10098888782808,0,0,0,1.0744143104829,0
"CM002236.1.264901.265200",1.04905894822659,1.16616796976198,0,0,1.56521519677784,0
"CM002236.1.290701.291000",1.27260437719771,0,0,0,1.20064296940658,0
"CM002236.1.291301.291600",0.950591969428496,0,0,0,1.15814313553422,0
"CM002236.1.291601.291900",1.23505914129451,0,0,0,1.83497927045801,0
"CM002236.1.291901.292200",1.25866147313284,0.939188007127669,0,0,1.82436016688646,0
"CM002236.1.292801.293100",1.02560587113264,0,0,0,0,0
"CM002236.1.293401.293700",0.991249091769006,0,0,0,2.41419188221421,0
"CM002236.1.296701.297000",1.25539083277953,0,0,0,1.64693506981907,0
"CM002236.1.297001.297300",0,0,0,0,1.13110565545065,0
"CM002236.1.297301.297600",0,0,0,0,1.61245430934818,0
"CM002236.1.297601.297900",0,0,0,0,1.05532424382556,0
"CM002236.1.297901.298200",0.967719352655423,0,0,0,0,0
"CM002236.1.298201.298500",1.09305925803252,0,0,0,1.21485387726932,0
"CM002236.1.301501.301800",0.992201036849383,0,0,0,0,0
"CM002236.1.301801.302100",0.981045323101259,0,0,0,1.55177833467323,0
"CM002236.1.302101.302400",1.44661590007195,0,0,0,1.52056139340278,0
"CM002236.1.302401.302700",1.49076865583334,0,0,0,1.30664172512829,0
"CM002236.1.302701.303000",1.4250112480289,0,0,0,1.8445470574372,0
"CM002236.1.303001.303300",1.53506501648599,1.5072388761407,0,0,1.37517792813731,0
"CM002236.1.303301.303600",1.26296683797218,1.51899001396724,1.2925581823477,1.71266912648192,2.35479566705838,0
"CM002236.1.8866801.8867100",1.22274829642874,0,0,0,1.5118419396371,0
"CM002236.1.8867101.8867400",1.25656262739952,1.09228679742741,0,0,1.34241431350996,0
"CM002236.1.8867401.8867700",1.86203875770935,1.20406759682796,0,0.937869036918292,2.26041157699362,0
"CM002236.1.8867701.8868000",1.6577987456212,0,0,0,1.63130727789685,0
"CM002236.1.8868001.8868300",1.15076340385886,0,0,0,0,0
"CM002236.1.8868301.8868600",1.26685059024553,0.904024994592544,0.924478696883554,0,2.00182410793459,0
"CM002236.1.9650701.9651000",1.34076081920876,0,0,0,0,0
"CM002236.1.9696601.9696900",0,0.990462266822741,0,0,0,0
"CM002236.1.9696901.9697200",1.13905826999978,0,1.22346446687024,1.05047692345327,1.06902408646392,0
"CM002237.1.9001.9300",0,0,0,1.30752540210937,1.06996225354712,1.14373138450829
"CM002237.1.9301.9600",0,0,0,1.14120258333705,1.09198151744735,0
"CM002237.1.9601.9900",0,0,0,0,0,1.31210487998191
"CM002237.1.9901.10200",0,0,0,1.05849260071986,1.5499926969659,1.53473787512495
"CM002237.1.10201.10500",0,0,0,0.962952943184794,0,1.27109711227119
"CM002237.1.10801.11100",1.06865273237085,0,0,0,0,0
"CM002237.1.12001.12300",1.05029740311934,0,0,1.12263657992486,0,0
"CM002237.1.12601.12900",0,0,0,1.22882771195682,0,0
"CM002237.1.34501.34800",1.03230104940649,0,0,0,0,0
"CM002237.1.34801.35100",1.27167975486486,1.02917480472028,0,0,0,0
"CM002237.1.35101.35400",1.06449963059223,0,0,0,0,0
"CM002237.1.35401.35700",1.12778098950784,0,0,0,0,0
"CM002237.1.36601.36900",1.0495061658272,1.19983977957524,1.13268122697492,0,1.29749038198294,0
"CM002237.1.36901.37200",1.61545385848294,1.74959009971963,1.40312192470051,1.59412911794132,2.01532620118251,1.55329732812853
"CM002237.1.37201.37500",0,1.06581241791341,0,0,0,0
"CM002237.1.40801.41100",0,0,1.079581670057,0,0,0
"CM002237.1.41101.41400",0,0.999189736872034,1.21721075612299,1.06147342940946,0,0
"CM002237.1.41701.42000",0.892891608570871,0,0,0,0,0
"CM002237.1.52201.52500",1.3766507609368,0,0,0,0,0
"CM002237.1.52501.52800",1.31978347102124,0.936009700564206,0,0,1.35720865165836,0
"CM002237.1.52801.53100",1.16019710076351,0,0.979269427772604,0,1.86479361606059,0
"CM002237.1.53101.53400",0.998444102869383,0,0,0,1.09875673233779,0
"CM002237.1.55801.56100",0,0,0,0,1.31466603435879,0
"CM002237.1.69601.69900",1.04414910780973,0,0,0,1.06854019092696,0
"CM002237.1.69901.70200",1.2027571344516,0,0,0,1.74941759881416,0
"CM002237.1.70801.71100",1.32976313453942,0,0,0,1.47369293159037,0
"CM002237.1.71101.71400",1.16417313126827,1.51094769826049,1.53923650782685,1.4234982408078,1.50372931577031,0
"CM002237.1.71401.71700",1.51830991109784,1.23640215034284,1.39632872414781,1.52035025970157,1.83715404666342,0
"CM002237.1.73201.73500",1.14733674948942,0.919967715231881,1.03781615341552,0.925659124167411,1.19404047816924,0
"CM002237.1.73501.73800",0.897305525428835,0,0,0,1.0062808077518,0
"CM002237.1.73801.74100",1.12629313230849,0,0.966046802785447,0.959108805838853,1.01137847144533,0
"CM002237.1.74101.74400",1.12338924611832,1.04929068465698,1.03564278124829,1.02120628990242,1.42108812247765,0
"CM002237.1.74401.74700",1.36561470354012,1.11410221933472,1.01647527581436,0.956094156125589,1.38941203283194,0
"CM002237.1.74701.75000",1.16471711389713,1.10351363402817,1.24266841679689,0,0,0
"CM002237.1.75001.75300",1.45564183512363,1.44121114196155,1.08957723563414,0,0,0
"CM002237.1.75301.75600",0.869086009009381,0,0,0,0,0
"CM002237.1.75601.75900",1.34533572095811,0,0,0,0,0
"CM002237.1.75901.76200",0.974460318776236,0,0,0,0,0
"CM002237.1.76201.76500",0.874622382187941,0,0,0,0,0
"CM002237.1.76501.76800",0.916032800273902,0,0,0,0,0
"CM002237.1.77701.78000",1.02694675567606,0,0.900366875463703,0,1.28511796028019,0
"CM002237.1.106201.106500",0,0,0,0,1.34211156810042,0
"CM002237.1.106501.106800",0,0,0,0,1.06515266489812,0
"CM002237.1.106801.107100",1.08317947284995,1.2203322077337,1.2283649243999,1.22913998657854,1.22176676292405,0
"CM002237.1.107101.107400",1.29218137800821,1.48344679416141,1.54700758568514,1.26852170794264,1.17028617630212,0
"CM002237.1.107401.107700",0.970524389173847,0,1.21306358621744,1.02112460922325,1.1551958830367,0
"CM002237.1.107701.108000",1.02140380965891,0.987151723173815,0.959102586271634,0,0,0
"CM002237.1.147901.148200",1.32859304388493,1.47454237047357,1.13736881461015,1.40908893635193,1.98001364663534,0
"CM002237.1.148201.148500",1.02460870735329,0,0,0,0,0
"CM002237.1.148501.148800",0.844622505777442,0,0,0,1.04986664516968,0
"CM002237.1.148801.149100",1.08683763146731,0,0,0,0,0
"CM002237.1.561901.562200",0.878531847606531,0,0,0,0,0
"CM002237.1.562501.562800",1.16543081963524,0,0,0,0,0
"CM002237.1.562801.563100",1.64541358001052,1.32460702909164,1.23223736709081,1.13923696598397,2.01647667831019,0
"CM002237.1.563101.563400",1.50461135712491,1.54688417576282,1.27693418598188,1.13901790190751,1.66188117827577,0
"CM002237.1.563701.564000",1.12091823218864,1.11525408015279,0.97273418722471,0,1.36326343451499,0
"CM002237.1.564001.564300",1.00414253227273,0,0,0,1.23678724665206,0
"CM002237.1.564301.564600",1.33096448285448,0,0,0,1.39649426375213,0
"CM002237.1.564601.564900",1.48338459674742,1.45289208456498,1.28185145973222,1.22066363442664,1.44681633744698,0
"CM002237.1.564901.565200",1.65634887641751,1.47922099794299,1.46439767766344,1.83863528051132,1.90730179414946,0
"CM002237.1.566101.566400",0.95135307647813,0,0,0,1.02447827398136,0
"CM002237.1.566401.566700",1.27477455825057,1.24365243695764,1.11864617224821,0,1.86360953620899,0
"CM002237.1.566701.567000",1.24735075396705,1.56432814621146,1.34307599931133,1.45765688235161,2.00815647000146,0
"CM002237.1.567001.567300",1.13422486915092,1.31067175122512,0.934367479639423,1.1419066521922,1.51971599804152,0
"CM002237.1.567301.567600",1.29478440231818,1.1759310241244,1.1510089706802,1.13625022295698,1.67756216372179,0
"CM002237.1.567601.567900",1.04642595636676,0,0.962447928944249,0,1.54924139303574,0
"CM002237.1.567901.568200",1.10336317070816,0,1.00167112494758,0,1.18254483607664,0
"CM002237.1.568201.568500",1.33811505847184,0.879332208416433,1.02773739701109,0,1.32023940279271,0
"CM002237.1.569101.569400",1.50173229165915,0.902495247029318,1.57912246527255,1.111159681698,1.5509293826239,0
"CM002237.1.569401.569700",1.20902048906819,1.53219579112768,1.46732835389472,1.47979890645261,1.92704622966201,0
"CM002237.1.569701.570000",1.62318319697706,1.66400326191405,1.71572258576758,1.41538072685291,2.53756369863745,0
"CM002237.1.570001.570300",1.5529090519375,1.54469756473028,1.42508287841268,1.47914655684189,1.8784898746866,0
"CM002237.1.570301.570600",0,0.926029065266336,0.990586243095437,0,1.35295258182017,0
"CM002237.1.570601.570900",0.90982669564263,0.995480997246306,0,0,1.33309629429972,0
"CM002237.1.570901.571200",0.877222296302985,0,0.896885698461222,0,1.14812100623253,0
"CM002237.1.584401.584700",1.54850931595925,1.37741450451047,1.43577845959058,1.62047411446798,1.18091163049263,0
"CM002237.1.584701.585000",1.37586722075445,1.27716578121189,1.77938814805188,1.7503358528397,1.3095370799327,0
"CM002237.1.585001.585300",1.31965374699531,1.25742530320439,1.25910220391096,1.7144164296424,1.73417398105312,0
"CM002237.1.585301.585600",1.78863488976562,1.35244637774376,1.46389410916119,1.46303030971657,1.83733451298742,0
"CM002237.1.585601.585900",1.38886180064404,1.42574694380193,1.77153133367469,1.65341403340873,1.70625534223124,0
"CM002237.1.1677901.1678200",1.19416597047542,1.25077638722575,1.07204404273871,1.4981677371874,0,0
"CM002237.1.1678201.1678500",0.985347626895425,1.29675321814442,1.17686500118542,0,1.65553927099304,0
"CM002237.1.1678501.1678800",1.15192947591493,0.873572470933246,1.15194552056088,1.02490381585013,1.4854572498257,0
"CM002237.1.1678801.1679100",1.49973931842448,1.05234679407319,1.23625038326716,0.946509773810226,1.2387167561936,0
"CM002237.1.1679101.1679400",0.905281054879568,0.865088760384729,0.937839199273104,0,1.11669420296072,0
"CM002237.1.1679701.1680000",1.22573032246271,0.869457449766151,1.20861905359799,1.11749023997251,1.67895255665011,0
"CM002237.1.1680001.1680300",0,0,0,0,1.22232102859572,0
"CM002237.1.1680301.1680600",1.24095938365961,0,1.16686447225378,0,1.36615764276486,0
"CM002237.1.1680601.1680900",1.22216971599326,1.03859116261026,0.935811559994953,1.06402378257156,1.73519539831524,0
"CM002237.1.1680901.1681200",1.65022812352175,0,0,0,1.69261696446299,0
"CM002237.1.1681201.1681500",1.61699574255121,1.23347398076092,0,1.20908761959547,1.45125978586509,0
"CM002237.1.1681501.1681800",1.23275469619189,1.05459508361281,0,0,1.65023887466751,0
"CM002237.1.1681801.1682100",1.33631165238184,1.71208905049274,1.14813086078951,1.42320724879147,1.71477536574886,0
"CM002237.1.1682101.1682400",2.38538371302451,1.4274436478412,2.03657787147158,2.53407779745901,2.30084699927064,0
"CM002237.1.1683601.1683900",1.70066649266754,1.33430092500523,1.46923152110574,1.47288427808749,1.83131155539645,1.86865586467626
"CM002237.1.1683901.1684200",1.88535481826956,1.81317018696028,1.78080357311546,1.25490767460118,2.05362786860931,1.39257404381089
"CM002237.1.1684201.1684500",1.12587424020175,1.0507815113558,1.02134981430335,0,1.31511128303866,0
"CM002237.1.1684501.1684800",1.34722613721087,0,0,0,1.1364822825418,0
"CM002237.1.1684801.1685100",1.36369160640955,0,0,0,1.20764908199957,0
"CM002237.1.1685101.1685400",1.10812399113467,0.892010100085969,0,0,1.20852829296434,0
"CM002237.1.1685401.1685700",1.20882942765845,1.26455905176376,1.00477876584796,1.06015802611135,1.42328232744028,0
"CM002237.1.1685701.1686000",1.22501911057345,0.929327626192109,0.939385741483664,0.991937426684243,1.74731742940547,0
"CM002237.1.1686001.1686300",1.38285527182955,1.66143106304167,1.7332911835239,1.37042594455385,2.07215259633232,1.74907298929722
"CM002237.1.1686301.1686600",1.59020995186794,1.76319559509456,1.83265378782935,1.05661459742334,2.1386319306224,2.07616131623267
"CM002237.1.4164901.4165200",1.1516047938933,1.35983082202854,1.45181793326312,1.4492114825027,1.63847917276771,0
"CM002237.1.4165201.4165500",1.12552090902787,0,0,0,1.24381566990936,0
"CM002237.1.4165801.4166100",1.14580329417644,0,0,0,1.14645589039267,0
"CM002237.1.4297501.4297800",0,0,0,0,1.37947071076661,0
"CM002237.1.4297801.4298100",1.26297211944132,0,0,0,0,0
"CM002237.1.4298401.4298700",1.07755530401111,0,0,0,1.37906018773424,0
"CM002237.1.4298701.4299000",1.31808833813706,0,0,0,1.24543058294293,0
"CM002237.1.4447801.4448100",1.03271427166363,0,0,0,0,0
"CM002237.1.4448401.4448700",1.02201035577596,0,0,0,0,0
"CM002237.1.4449001.4449300",1.06804534172657,0,0,0,0,0
"CM002237.1.4451701.4452000",0,1.11007755640056,1.21880894026136,1.22842551307648,1.28706268163973,0
"CM002237.1.4452001.4452300",1.01830248277694,1.33351223142045,0,1.29532288096557,1.54686787272328,0
"CM002237.1.4452301.4452600",0,0,0,1.32386019186976,0,0
"CM002237.1.4452601.4452900",0,0,0.891717457477759,1.05263601633387,1.44201510574535,0
"CM002237.1.4452901.4453200",1.13018440740707,0,0.888937627673118,0.955042123489626,0,0
"CM002237.1.4466101.4466400",0.975311276740008,0,0,0,0,0
"CM002237.1.4466401.4466700",1.28794582406446,1.31978720807081,1.06207981383251,1.65524522136764,1.58310172203305,2.01829976732484
"CM002237.1.4466701.4467000",1.12828955446955,0.978342161190448,1.10841447412258,1.73619947222368,1.54327201061301,1.12367811621844
"CM002237.1.4467001.4467300",0,0,0,0.961304982026645,0,0
"CM002238.1.10201.10500",1.11397464533165,1.40139604510039,1.1121923637208,1.93838028928183,1.16709386405332,0
"CM002238.1.10501.10800",1.55450853123759,1.72223402781921,1.46146900901695,1.64487973661069,1.84890710229161,0
"CM002238.1.10801.11100",1.13763010748214,0.987999598697718,1.13947353330267,1.50808540470057,1.28977216175356,0
"CM002238.1.11101.11400",0,1.15388617004732,1.12237171504976,1.10703940086501,1.34795831814765,0
"CM002238.1.11401.11700",0,1.26887193772187,1.18507914309301,1.28722416174991,1.43461905860967,0
"CM002238.1.13501.13800",0.941037631059864,0,0,1.15021563076152,1.32725968851798,0
"CM002238.1.13801.14100",0.941195466816805,0,0,0,0,0
"CM002238.1.28201.28500",1.66262579814156,1.80043842552283,1.48455787062644,2.04498047732156,1.95440238668838,1.63420525161539
"CM002238.1.28501.28800",1.20481124274276,1.04069643984736,1.029389446438,1.25908854458601,1.04366628854317,0
"CM002238.1.29701.30000",1.80415687692914,2.07299814230303,1.53754783373108,1.68778979628494,1.85391717061844,0
"CM002238.1.30001.30300",1.43370772414746,1.73070705174871,1.5756915034225,1.92887223499322,1.91998257061517,0
"CM002238.1.30301.30600",0.926066831422287,0,0,1.10240898470491,0,0
"CM002238.1.159601.159900",0.858591319915522,0,0,0,0.973151720516567,0
"CM002238.1.159901.160200",1.39925256636733,1.25473019409568,1.02688519041271,0,1.48295342000147,0
"CM002238.1.160201.160500",1.17893215176828,0,0.906804662453384,0,1.46580563658382,0
"CM002238.1.160501.160800",1.29432272511946,1.47201203340801,0,0,1.50877436614689,0
"CM002238.1.160801.161100",0,0,0,0,1.06118102275432,0
"CM002238.1.161101.161400",1.16196292768536,0,0,0,1.61361434099738,0
"CM002238.1.162901.163200",1.03929781759336,0.873221270005788,0.859571948436297,0,1.29556793107891,0
"CM002238.1.163201.163500",1.02224677944026,0,0,0,1.40844021693714,0
"CM002238.1.163501.163800",1.33051914431958,0,0,0,1.83361068697566,0
"CM002238.1.163801.164100",1.24695436660886,0,0,0,1.20325866298403,0
"CM002238.1.164101.164400",1.55946445269298,0,0,0,1.11501548688326,0
"CM002238.1.164401.164700",0.891429634255793,0,0,0,1.64802706347126,0
"CM002238.1.166201.166500",1.61439194375907,0.911005720597263,1.19579418106014,1.05319387920203,1.50533296629448,0
"CM002238.1.166501.166800",0,0,0,0,0.999746368211157,0
"CM002238.1.166801.167100",0.851452542912327,0,0,0,0,0
"CM002238.1.167101.167400",0.899825799930457,0,0,0,1.18035809535534,0
"CM002238.1.167401.167700",1.06708750273032,1.06802485477481,1.11374894290037,0,1.39405731617561,0
"CM002238.1.167701.168000",1.7340919375158,1.4015927304412,1.35121470186289,1.66089956591278,1.25988369116726,0
"CM002238.1.219001.219300",1.25869894488473,0,0,0,0,0
"CM002238.1.220201.220500",0.935415532826898,0,0,0,0,0
"CM002238.1.220801.221100",1.4763425294328,0.990814217823361,0.911761741977842,0,1.24701322447674,0
"CM002238.1.221101.221400",1.62328636438734,1.36836369048027,1.27575710268291,1.19438370561127,1.68963283707001,0
"CM002238.1.221401.221700",1.64347090320622,1.05944778585617,0,0,1.7890677400759,0
"CM002238.1.221701.222000",1.36273353436961,1.03031219606654,0,0.865179701017647,0,0
"CM002238.1.222001.222300",1.14002503507386,1.03014270380726,1.03674188400918,1.06964682078463,1.56497939621353,0
"CM002238.1.222301.222600",1.69513347294225,1.36404708187145,1.33227766604512,1.36671806654752,1.86172733204244,0
"CM002238.1.223201.223500",0,0,0,0.971727719181765,0,0
"CM002238.1.223501.223800",0.98515144034663,0,0.983098602733658,0,0,0
"CM002238.1.225901.226200",0.920405954936858,0,0,0,0,0
"CM002238.1.226201.226500",1.03508205420395,0,0,0,0,0
"CM002238.1.226501.226800",1.50021526444971,0,0,0,1.32942707029814,0
"CM002238.1.226801.227100",0.963285782004936,0,0,0,1.40278778910092,0
"CM002238.1.227101.227400",1.41361812738564,0,0.906259791164656,0,1.81599811090212,0
"CM002238.1.228301.228600",1.25461094423544,0,0,0,1.33217638565493,0
"CM002238.1.228601.228900",1.17057739177884,0,0,0,0,0
