"seqnames","start","end","name","strand","logFC_WT","PValue_WT","FDR_WT","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7","logFC_ash1","PValue_ash1","FDR_ash1"
"CM002236.1",184801,185100,".","*",3.69985296225959,8.81170033152367e-30,2.06354680799801e-29,2.30771020987578,2.79388685153306e-14,4.45326184572394e-14,3.05850620610573,3.2264856713959e-22,7.21868903762612e-22,1.73595399227939,4.04053061272294e-08,7.77784514107051e-08,0.48001813853597,0.196801474904489,0.437829371287322,3.62196901376018,3.86980388258655e-21,2.97373691220292e-20
"CM002236.1",185101,185400,".","*",3.72931684026153,2.77023885532457e-33,1.00182736308951e-32,2.51556439487256,1.03620954741583e-17,1.82578135910488e-17,2.62701002672356,5.18892972641348e-20,1.0697924277073e-19,1.72128188076571,1.50132691462003e-08,2.92057069986929e-08,0.782741632828775,0.0212713747658905,0.155379644813094,3.71466782691573,3.85690752816153e-24,1.81638511336195e-22
"CM002236.1",185701,186000,".","*",2.346476447377,6.65297621395255e-17,8.94260873288938e-17,1.24451442177928,7.28891595404024e-06,9.73326186114575e-06,1.5195752831091,5.08836672720663e-08,7.3269823761213e-08,0.406016120047167,0.187016956157215,0.221567886832876,-0.640132186138691,0.0650410334203357,0.259682965750942,2.64045429563784,1.26115750929118e-14,2.91626149423098e-14
"CM002236.1",186001,186300,".","*",2.25908390524373,4.37957152370836e-15,5.63671807543795e-15,0.76621530756214,0.00769956603330917,0.00906363002640343,1.16098599141697,3.9771599957451e-05,5.30448304148349e-05,-0.129377908501049,0.691410198076962,0.720818004233355,0.0499368911639456,0.884542329957066,0.931604245896635,2.8963926815158,3.44586415595014e-16,9.20287691044311e-16
"CM002236.1",189301,189600,".","*",4.17250212112801,2.06831104518463e-37,1.98378007203361e-36,2.32086809346158,4.25977659795446e-15,6.90960821697613e-15,2.81394934972805,8.23784584777342e-21,1.75412045754712e-20,1.289454470546,6.06619672980955e-05,0.000102465773246247,0.534861682968412,0.134673514629865,0.35367830151605,3.66661322719174,5.94659476546695e-23,1.26136423582886e-21
"CM002236.1",189601,189900,".","*",3.59197607976444,5.89488381513226e-30,1.41966306726875e-29,1.33132960616396,3.63607511153099e-06,4.87313590281736e-06,1.91908738825066,7.28998053709452e-11,1.13092103128203e-10,0.625795321030958,0.048836174120144,0.0630015205316009,0.617734367663315,0.0757502201020549,0.272299689362704,3.22598895142583,1.13387433867088e-18,4.38510058644047e-18
"CM002236.1",190201,190500,".","*",3.928450373744,3.46150691986763e-36,2.38627633288374e-35,1.53353232034672,3.14099654231751e-08,4.40778522414277e-08,2.12251422714623,8.47059841814534e-14,1.41991946127877e-13,0.613178383265227,0.0476754140706143,0.0615760910068942,0.599666795739007,0.0831428906262381,0.282627722541426,3.21972880199769,4.76528439032994e-20,2.6546003447141e-19
"CM002236.1",193801,194100,".","*",2.03284656386052,6.4319394279442e-13,7.98922205970997e-13,1.26098625633072,1.76345360675197e-05,2.31282916557363e-05,0.789591823050156,0.00634763747488015,0.00792915530554112,-0.165996355431994,0.62132968206704,0.655187991701668,0.234730698802295,0.511304482814705,0.682770998238039,2.35104167029506,1.21436919343451e-11,2.3294769049709e-11
"CM002236.1",194101,194400,".","*",1.06311777057759,0.000201635056173285,0.000217403193508439,-0.181110558507891,0.543327972754248,0.570210041815352,0.283659036323149,0.342585929829053,0.371555831466515,-0.454778731058437,0.21100869221609,0.247072810524785,0.0551042599409635,0.877740200937039,0.928233405209544,1.44862453062822,3.4373154920997e-05,5.10964823151747e-05
"CM002236.1",195301,195600,".","*",3.30984636913745,1.1073632341423e-27,2.22481174364108e-27,0.868478410160969,0.00182743768971067,0.00220291122595723,1.20087415418927,2.199637098405e-05,2.96964469956024e-05,-0.279767573623065,0.407281849553064,0.453769575815182,0.590277019657295,0.0857056873194738,0.284290146060841,3.24227730295374,1.51181581017988e-19,7.41125706057072e-19
"CM002236.1",196201,196500,".","*",4.04216572334049,4.52217653404051e-34,1.89656301028391e-33,1.68928142297801,5.67595305506549e-09,8.12007291794712e-09,1.82020181329058,5.88435982772771e-10,8.94001224515657e-10,-0.215655756805786,0.532307844010533,0.576187980317584,0.833714871565848,0.0175135580840182,0.137981818333372,3.47393723600004,2.18664609058302e-20,1.33992813217393e-19
"CM002236.1",197701,198000,".","*",4.34265930009922,9.17353760133362e-40,1.87377999523537e-38,2.86510765483138,1.15923505871177e-21,2.42625478132652e-21,2.78177133441213,5.37129956787258e-21,1.15263490726915e-20,-0.555069004823859,0.117426400768415,0.143593481205722,0.493235490714538,0.149243328327675,0.374978111948578,3.45672217624115,2.9717610936049e-21,2.5409709195707e-20
"CM002236.1",198001,198300,".","*",4.18360183672113,4.39313120899467e-36,2.95464861190312e-35,2.79668176176962,6.41065495137873e-20,1.22123530420911e-19,2.57264593190808,7.23152370669953e-18,1.36115540076614e-17,-0.189236814348847,0.564355555018085,0.603767388152229,0.145260149637092,0.683469595448569,0.807138076852004,3.58158798742287,3.24432777552105e-21,2.71097995181797e-20
"CM002236.1",209101,209400,".","*",4.12650579880192,2.4642903297237e-37,2.30348494380105e-36,2.96835051055097,4.36892635331374e-23,9.8748478846415e-23,3.02041251644293,9.32740359108701e-24,2.28118096695543e-23,0.191284724743658,0.556544763715731,0.59656839103834,0.546865137793088,0.111742803470028,0.32349688248672,3.17257114975307,7.75684611728626e-19,3.25315637542462e-18
"CM002236.1",209401,209700,".","*",3.67283622931557,1.17679818782203e-32,3.89792312662973e-32,2.62220351243176,3.62017470351224e-19,6.63297790361129e-19,2.49612311163174,5.73243419926365e-18,1.08083331996373e-17,-0.0455616941430344,0.885521798188812,0.896083067341523,0.222055732734693,0.515046521917551,0.686936292231027,2.82677971678551,3.37218906933678e-16,9.0279721929089e-16
"CM002236.1",210001,210300,".","*",2.59458311742968,3.30658826785932e-19,4.75510672679117e-19,1.0815348066577,8.61543738679628e-05,0.000109353595369808,1.54776807658772,5.85060243196392e-08,8.39169633609389e-08,0.0498095094215457,0.882237094111492,0.894400289342808,-0.096932496248956,0.774990317122887,0.873324886354488,2.31981071962492,1.48534280760359e-11,2.8393988159216e-11
"CM002236.1",210301,210600,".","*",3.93011530926052,6.5038404217102e-35,3.24603438241916e-34,2.41086161097388,1.53747926519536e-16,2.59302695643805e-16,2.59017271210534,1.3852291056309e-18,2.68053983072085e-18,0.710163090042628,0.0262640000516434,0.035328282996296,0.763164278144571,0.0298051463484086,0.182531993927786,2.87035700356565,2.88326501916171e-16,7.77565113969527e-16
"CM002236.1",214201,214500,".","*",4.12411746301926,2.8952745318738e-37,2.68360320055193e-36,2.47838531129136,1.99554198217624e-17,3.47722402265465e-17,2.52669164159319,3.40256839350035e-18,6.49313657098769e-18,2.4846071766275,3.88676426633785e-16,9.00651467598877e-16,0.609915755658786,0.0863437886948158,0.284290146060841,2.92186073704774,1.18536786949098e-16,3.39600197415208e-16
"CM002236.1",214501,214800,".","*",4.02532220658014,1.81035846668207e-32,5.85579292888657e-32,2.61518344522967,5.94160568553083e-17,1.01291979461213e-16,3.10357935169989,3.88250190747431e-22,8.63387016924226e-22,2.43789537339722,2.44118411872221e-14,5.43964865242545e-14,0.196371575412968,0.590677852657037,0.737845607565925,2.89304108158878,7.21795605269982e-15,1.6975278307309e-14
"CM002236.1",216301,216600,".","*",3.95475608930407,9.34470535484263e-34,3.65503900935866e-33,2.86753715005257,1.14414366489657e-20,2.24953736609788e-20,3.23434971767695,5.13194242334912e-25,1.33818735058016e-24,3.20421149112757,1.24790146057459e-23,3.75050493464244e-23,0.350517759653504,0.316189377419863,0.540798880479046,2.96153331050836,3.23049708877494e-16,8.66967953508214e-16
"CM002236.1",216601,216900,".","*",4.4864122918241,1.93465681734608e-39,3.67918356815987e-38,3.18246847329894,4.43502574821963e-24,1.06344204354049e-23,3.24108639002342,2.28295274790253e-25,6.09708687878084e-25,3.32735468936488,4.68053881270293e-25,1.52290097652252e-24,0.815906477238425,0.0220512051908435,0.157938177438314,3.26895279311555,1.10591081206372e-18,4.32560150959674e-18
"CM002236.1",220801,221100,".","*",3.54192891328545,9.92247989496624e-31,2.58124889720466e-30,2.50313393168346,2.78643930743462e-17,4.83245684921444e-17,2.42038903622295,3.59215726341399e-17,6.59259477794614e-17,3.00171231377881,6.30134479348155e-23,1.8338742235383e-22,0.654656129496292,0.0652601234418271,0.259682965750942,2.75516876185461,2.16129676092064e-15,5.22787352477076e-15
"CM002236.1",221101,221400,".","*",3.38030798681363,3.57120383108589e-29,7.92562942794314e-29,2.71234865975196,1.44174931724802e-19,2.69533813038062e-19,2.87798802110273,4.50586841852112e-22,9.93994573125758e-22,3.32882442759547,2.44829433028063e-26,8.45979479540291e-26,0.666304244500843,0.0519800109593169,0.237900216133305,2.31817426968916,7.34185591621472e-12,1.4282305247945e-11
"CM002236.1",224401,224700,".","*",2.30889705287945,2.61456338511329e-15,3.37293966523971e-15,1.23666989555353,1.91652664867592e-05,2.51060438656715e-05,1.86543274343878,2.53529649374491e-10,3.86247518315006e-10,2.3798214973667,6.1756021129421e-15,1.38730939522915e-14,0.326376105922471,0.351202539429301,0.568010991130547,2.8624102876137,3.04962930286517e-15,7.31248069795713e-15
"CM002236.1",246001,246300,".","*",3.13576913474728,5.84355464746933e-26,1.07603351855737e-25,1.19741865824846,2.55233034840884e-05,3.32375486929746e-05,1.42157000799316,6.68658640073767e-07,9.45551897437648e-07,2.91978286540341,8.88481434064835e-22,2.46229904968219e-21,0.765371799535761,0.0249122727451942,0.171738980237182,3.05584072479912,5.16584271139624e-18,1.75861867613273e-17
"CM002236.1",246301,246600,".","*",2.9772452958154,2.70598166205541e-24,4.59891798651327e-24,0.985244847801874,0.000318638704220749,0.000395786588688611,1.20268526724285,1.47193680486528e-05,1.99944125094385e-05,2.99696983996257,1.77217622346517e-22,5.01207788328738e-22,0.266282193497271,0.431621388497417,0.63140370227142,2.59142862062561,2.86918597100168e-14,6.40629985023249e-14
"CM002236.1",247201,247500,".","*",3.38296898516369,4.40126968198911e-28,9.05709040901863e-28,1.44975208572802,3.98880221789586e-07,5.48584644181937e-07,1.69394084035715,2.8580461915098e-09,4.26579830749027e-09,3.49898374690999,9.15375779130636e-28,3.41101177155774e-27,0.215795898815896,0.535152620867001,0.697722625078371,3.04422784661044,2.10187520336493e-17,6.60503803222654e-17
"CM002236.1",247501,247800,".","*",3.41010845624004,1.35778225436823e-29,3.1071241215107e-29,1.62900628790315,9.46694588572186e-09,1.34389206074018e-08,1.69917792439604,1.44236671867412e-09,2.16453127986062e-09,3.46009356606806,2.94427786659443e-28,1.12371573939573e-27,0.651288147504036,0.0607673606631401,0.256806125714343,3.04252710336984,3.5323737412993e-18,1.24083064861565e-17
"CM002236.1",251701,252000,".","*",1.64414434869881,1.23092262829753e-08,1.42317364676329e-08,0.542192263805772,0.0743183672556066,0.0831370781774179,0.307626335079721,0.305277541650636,0.335045898945922,1.85274103514429,1.28771095397305e-09,2.58244578587686e-09,0.0540478701672596,0.885361142852684,0.931604245896635,3.15642606527631,9.64997469269547e-18,3.13980002538145e-17
"CM002236.1",252001,252300,".","*",1.38296098238941,8.31894656249015e-07,9.3439898761982e-07,0.402101344678816,0.168113805026064,0.184140543141756,0.114829239828142,0.695405615513478,0.720218210245415,1.68312080233032,5.66327854569908e-08,1.08259900102359e-07,0.872827295527131,0.0132818145371212,0.119104401906054,2.94308054387063,1.58035789271683e-16,4.44677233588434e-16
"CM002236.1",255601,255900,".","*",2.15316097738861,7.21671425079996e-14,9.12848144338572e-14,1.34053873800237,2.15393848971984e-06,2.90084756307813e-06,1.57609234874797,5.78865422618672e-08,8.31365313995306e-08,2.96600432516162,2.68297741376677e-21,7.36150270493717e-21,-0.256278454343894,0.478393268323204,0.658128448063582,2.7430501590053,1.03531111951851e-14,2.40917334352093e-14
"CM002236.1",255901,256200,".","*",3.16569947534864,2.03882979248506e-24,3.49197090234631e-24,2.28799119536386,3.22360830977006e-14,5.13079360126462e-14,1.95246979027518,4.68828334676204e-11,7.31425251977161e-11,3.68141556337101,2.13841075179034e-28,8.30516570149557e-28,0.685076788223828,0.0626256515576918,0.257618530234467,3.65433438757055,8.83503361871695e-22,9.1075159639671e-21
"CM002236.1",257101,257400,".","*",3.81033055803655,4.74138621238404e-32,1.42499972541134e-31,3.0265615475214,2.3956853072325e-22,5.21191497806204e-22,2.72977273741988,1.62855576530707e-19,3.26599456206127e-19,4.13984365552822,6.40983019673296e-35,4.77705588310571e-34,0.0272089311231032,0.940097963683998,0.961899864511549,3.10462924453806,2.3855692250551e-17,7.41206438094585e-17
"CM002236.1",257401,257700,".","*",4.02255818098298,4.43299886754739e-34,1.87340909996351e-33,3.51881839101411,4.37848795337053e-27,1.32314307193636e-26,3.49565013161024,1.61061793911052e-27,4.96232286826508e-27,4.62203327310328,2.84807942042614e-39,5.60969928701792e-38,0.323031566378339,0.377786989659764,0.58575738475116,3.11908330302879,2.66936769832555e-17,8.24737414916829e-17
"CM002236.1",263101,263400,".","*",4.40499600023733,1.37485797054046e-36,1.06793545176488e-35,3.50750131925359,8.99114827209349e-27,2.62360755135426e-26,3.62346264707902,3.93250657484485e-28,1.26459322217314e-27,4.42445660301984,2.35163142618221e-35,1.96503747202952e-34,0.221884034291519,0.554614606528763,0.71353673676353,2.91662975750968,1.40718805421208e-14,3.23360088290817e-14
"CM002236.1",263401,263700,".","*",3.82148764206263,3.48264568074501e-33,1.23516340381407e-32,3.07781300107979,1.60262936456102e-23,3.698117550441e-23,3.26978659660244,6.18440393356887e-26,1.70962344328984e-25,3.37523898312754,1.49180640803429e-26,5.19073333773445e-26,0.469305030812934,0.178679503377596,0.419270073539606,2.2089643107121,1.71462023358219e-10,3.08017283003446e-10
"CM002236.1",265201,265500,".","*",3.7278824954933,8.1823649072148e-31,2.14374073459808e-30,3.83932870379533,2.41965192676161e-30,1.00333687038273e-29,3.41023860636984,1.76809271751372e-26,5.11865162051871e-26,3.75867877252883,2.67497860586446e-29,1.11339675557302e-28,0.144297016962104,0.692422239200453,0.812049562229528,2.86312404012349,3.63536970425392e-15,8.6792484497664e-15
"CM002236.1",265501,265800,".","*",2.54740670347696,7.85373058031594e-19,1.11920734238869e-18,2.93188088889457,3.53301133392571e-22,7.64100294376482e-22,2.48329427500456,1.43607131940401e-17,2.67114108820003e-17,2.94331716161507,6.30963924567089e-22,1.75745759797348e-21,0.367451934041529,0.277034794196077,0.513561979829031,1.87774718231425,2.35917016966323e-08,3.90129639750906e-08
"CM002236.1",291301,291600,".","*",4.75456239303587,7.37072320150156e-43,5.08119230703514e-41,4.20214747186053,3.46925479146756e-36,4.39837705171117e-35,4.32568080409553,3.32174583957554e-38,7.18408953147417e-37,4.60313347892515,3.90055579785029e-40,8.96315217714348e-39,0.759822213204454,0.0265063051867278,0.175335823346832,3.60010949916346,7.14137239889451e-22,7.72248407449082e-21
"CM002236.1",291601,291900,".","*",4.7130949483375,5.54625820860591e-40,1.17644669309468e-38,4.5955411983709,1.60898875024618e-37,2.95785765253589e-36,4.61812327305481,1.21819738197127e-38,2.98593713847625e-37,4.85058102452316,2.30679386524718e-40,5.53129050732094e-39,0.572953472354714,0.13703603348151,0.357155822145238,3.38861000170587,9.65976763668054e-19,3.93163236282607e-18
"CM002236.1",292801,293100,".","*",4.32442071114884,1.97817470448667e-37,1.9139707886393e-36,4.13177159711983,1.77184506915876e-34,1.56347608902569e-33,4.3116226341532,4.01743855326541e-37,6.71399200644204e-36,4.93490083101153,1.0492671916314e-42,7.71561141579622e-41,0.225791343952917,0.528449787409194,0.693079804414198,3.68115376353418,6.35916277014022e-22,7.46186865474964e-21
"CM002236.1",293101,293400,".","*",4.19071910178749,1.52913040779264e-35,8.92397269732951e-35,3.822887068699,1.23788630482741e-30,5.50559917026063e-30,3.69769622851193,6.76595275801154e-30,2.60029473591872e-29,4.60129371639564,1.78383819332972e-38,2.89349048123924e-37,0.159864238345721,0.65837899919251,0.791080081939753,3.26316802597902,2.79289003288331e-18,1.00018107346438e-17
"CM002236.1",297601,297900,".","*",4.78339742554806,4.06388958519073e-42,2.03244478621268e-40,3.88256991447492,1.46905201874713e-31,7.36529262126402e-31,3.92073435339253,1.20288030385272e-32,7.2899833799426e-32,4.51715412288399,4.54425734028017e-38,6.34470360294814e-37,0.907627675283411,0.0119759452572759,0.113874720851511,3.92853454451853,7.17669080814877e-24,2.72961722806486e-22
"CM002236.1",297901,298200,".","*",4.37306673675122,7.86581410404225e-37,6.77811949746766e-36,3.81987202073263,4.61383138108349e-30,1.85056582303094e-29,3.85233414216043,5.98896452355854e-31,2.5905207331314e-30,4.42663580343609,3.56831813740614e-36,3.30744109710838e-35,0.813724615577939,0.0228478404886783,0.160516994006447,3.30819640856895,4.35316729418798e-18,1.49580795186584e-17
"CM002236.1",302101,302400,".","*",3.80255680075599,1.51044847207548e-32,4.91452703451107e-32,3.31643025722935,1.1795373507763e-25,3.1125112390102e-25,3.48387071474416,4.39849897511943e-28,1.41033266556882e-27,4.00683794670518,1.13051603099911e-33,7.12548104109723e-33,0.440361199105666,0.227229242860292,0.470510982478847,2.24476441104355,1.23606291500838e-10,2.2277408419187e-10
"CM002236.1",8867401,8867700,".","*",2.10589013736567,6.00887966559996e-13,7.47214686714403e-13,-0.333496999265496,0.275383925861879,0.296919325733775,0.0113014285126588,0.970248613011953,0.976445456343234,1.25724818945171,6.33891459290389e-05,0.000106745386198061,0.805474655958919,0.0256871125812152,0.17489435294494,2.46139914635167,6.23800335258522e-12,1.21779074299142e-11
"CM002236.1",8867701,8868000,".","*",1.71882708216738,3.06319166561548e-09,3.58292726105395e-09,-0.840791337928097,0.00888173212825076,0.0104107869686085,-0.0825382512835021,0.787370408994197,0.80712784490762,0.747024646219132,0.0198720360641649,0.0271725691951907,0.298911427581227,0.403505656001503,0.603889740257338,1.92989001848788,3.85481235299494e-08,6.31776823975247e-08
"CM002236.1",9651301,9651600,".","*",2.07516575011605,1.58954161005287e-05,1.73934959909555e-05,2.47293398101925,9.23048844987177e-07,1.25694182224797e-06,2.6408438102097,2.40610678826481e-07,3.42443327413688e-07,-0.368612039351748,0.503019865719893,0.547170524545406,0.105722579112592,0.845061060735797,0.908779874444305,-0.619583256606189,0.307893041009718,0.34724542355186
"CM002236.1",9651601,9651900,".","*",2.12205893813096,0.000147774039382968,0.000159642277609612,2.53311593316239,1.53035270806545e-05,2.0167013584184e-05,2.64585360423643,6.8593587538863e-06,9.42200835060596e-06,-0.670270221536496,0.31992356348218,0.362667718932009,-0.367174924915015,0.586696733871425,0.736207619408625,-0.612736183507942,0.38472895998793,0.425206455778243
"CM002236.1",9688501,9688800,".","*",2.29676437282419,2.0465777024535e-15,2.6495014152655e-15,2.68380855678731,3.6899385454489e-19,6.74958908064699e-19,2.58266371011315,3.70370487489957e-18,7.05558977031817e-18,-0.77010270439344,0.0379209107535478,0.0497345595257589,0.080679629273835,0.817809386969094,0.894390635099001,1.57596103784487,4.03681085859117e-06,6.13306112538024e-06
"CM002236.1",9688801,9689100,".","*",2.25455510056118,9.19487845440981e-15,1.17383691379792e-14,2.97064271683985,1.40621917597806e-21,2.92652783227133e-21,2.79131156355323,7.13825804709564e-20,1.4580553011012e-19,-0.647620997034198,0.0725181452816268,0.0908949025518572,0.0481190199733199,0.890031300246298,0.933179205486375,1.0823421967497,0.00173766387356296,0.00242920564326989
"CM002236.1",9689701,9690000,".","*",3.33899308081666,1.5595893642434e-09,1.8300287965537e-09,3.59809040476606,4.80064577827602e-10,6.96725301768217e-10,3.53829119486087,6.16861757416096e-10,9.35898924938038e-10,-0.770204208862437,0.196168439389772,0.231415816734673,-0.0883551973825987,0.876054592103225,0.928230754168931,2.86662234481107,3.06308880444505e-06,4.70555285696781e-06
"CM002236.1",9690301,9690600,".","*",3.59561118155768,1.06081233007402e-10,1.26358099359789e-10,3.71661719726307,6.48825175788149e-11,9.58037709363224e-11,3.82187571414155,2.72299394549213e-11,4.27843635595131e-11,0.0264764831484437,0.959879719506849,0.962497573287322,0.655551222808846,0.226227512165839,0.470510982478847,3.16325035145387,2.79755505072619e-07,4.45910870079623e-07
