# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-40_ChIP_cac-2_K27me3_AbC_Rep_1
#
# total peaks = 565
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 178
# genome size = 41228677
# Total tags = 1661921.0
# Total tags in peaks = 647179.0
# Approximate IP efficiency = 38.94%
# tags per bp = 0.040294
# expected tags per peak = 6.044
# maximum tags considered per bp = 4.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 16.0
# number of putative peaks = 47075
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-45_ChIP_cac-2_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 93
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-40_ChIP_cac-2_K27me3_AbC_Rep_1 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-40_ChIP_cac-2_K27me3_AbC_Rep_1_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-45_ChIP_cac-2_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002238.1-12145	CM002238.1	259842	275918	+	53023.0	16076.000	16.500000	8812.0	555.8	15.86	0.00e+00	0.89
CM002238.1-9914	CM002238.1	4855427	4878925	+	50264.1	23498.000	25.500000	8353.5	680.9	12.27	0.00e+00	0.91
CM002242.1-1848	CM002242.1	908776	930104	+	46139.4	21328.000	22.000000	7668.0	659.1	11.63	0.00e+00	0.93
CM002239.1-7223	CM002239.1	171363	191510	+	44102.6	20147.000	20.500000	7329.5	604.1	12.13	0.00e+00	0.84
CM002239.1-5908	CM002239.1	192178	211553	+	42751.7	19375.000	26.500000	7105.0	578.6	12.28	0.00e+00	0.86
CM002239.1-5769	CM002239.1	716514	738927	+	42387.7	22413.000	27.500000	7044.5	650.9	10.82	0.00e+00	0.93
CM002238.1-10719	CM002238.1	5012498	5033044	+	42351.6	20546.000	21.500000	7038.5	619.0	11.37	0.00e+00	0.88
CM002240.1-5003	CM002240.1	6190299	6205709	+	41825.1	15410.000	26.500000	6951.0	504.4	13.78	0.00e+00	0.90
CM002236.1-1763	CM002236.1	9788148	9798763	+	40356.9	10615.000	33.500000	6707.0	549.4	12.21	0.00e+00	0.83
CM002236.1-2646	CM002236.1	287618	305243	+	40314.8	17625.000	24.000000	6700.0	537.0	12.48	0.00e+00	0.90
CM002240.1-5523	CM002240.1	6113036	6127297	+	38383.3	14261.000	22.000000	6379.0	457.3	13.95	0.00e+00	0.88
CM002238.1-11311	CM002238.1	4671933	4685833	+	36638.3	13900.000	19.000000	6089.0	394.7	15.43	0.00e+00	0.81
CM002239.1-8632	CM002239.1	639675	656584	+	35146.1	16909.000	16.500000	5841.0	539.5	10.83	0.00e+00	0.86
CM002239.1-8324	CM002239.1	5991135	6000253	+	34761.0	9118.000	17.500000	5777.0	472.2	12.23	0.00e+00	0.81
KI440766.1-74	KI440766.1	164	11653	+	34535.3	11489.000	114.500000	5739.5	532.4	10.78	0.00e+00	0.89
CM002241.1-4275	CM002241.1	3491570	3507571	+	32844.5	16001.000	31.000000	5458.5	526.4	10.37	0.00e+00	0.93
CM002240.1-5442	CM002240.1	6056853	6068585	+	31247.0	11732.000	22.500000	5193.0	374.4	13.87	0.00e+00	0.77
CM002239.1-6203	CM002239.1	345021	364211	+	31156.7	19190.000	25.000000	5178.0	541.4	9.56	0.00e+00	0.95
CM002238.1-9785	CM002238.1	447515	463421	+	30046.6	15906.000	26.000000	4993.5	489.5	10.20	0.00e+00	0.88
CM002240.1-4208	CM002240.1	6080675	6090603	+	29222.2	9928.000	36.000000	4856.5	317.5	15.29	0.00e+00	0.82
CM002238.1-10207	CM002238.1	5088628	5099742	+	27474.2	11114.000	24.000000	4566.0	343.9	13.28	0.00e+00	0.82
CM002241.1-4544	CM002241.1	3824554	3836034	+	27035.0	11480.000	29.000000	4493.0	345.6	13.00	0.00e+00	0.86
CM002241.1-5436	CM002241.1	4157647	4168812	+	26950.7	11165.000	24.000000	4479.0	458.0	9.78	0.00e+00	0.86
CM002236.1-3084	CM002236.1	9767374	9776892	+	24823.7	9518.000	20.500000	4125.5	341.1	12.10	0.00e+00	0.85
CM002240.1-5063	CM002240.1	563206	579524	+	24369.4	16318.000	25.500000	4050.0	495.0	8.18	0.00e+00	0.88
CM002240.1-5047	CM002240.1	6150272	6161410	+	23448.8	11138.000	26.000000	3897.0	371.7	10.48	0.00e+00	0.86
CM002238.1-10943	CM002238.1	4989104	5001309	+	23388.6	12205.000	20.500000	3887.0	394.4	9.85	0.00e+00	0.89
CM002241.1-7703	CM002241.1	4212945	4218280	+	23340.5	5335.000	16.500000	3879.0	299.1	12.97	0.00e+00	0.78
CM002240.1-5001	CM002240.1	6171215	6178989	+	22786.9	7774.000	26.500000	3787.0	233.7	16.20	0.00e+00	0.86
CM002239.1-5972	CM002239.1	5936895	5951460	+	22729.7	14565.000	26.500000	3777.5	481.3	7.85	0.00e+00	0.93
CM002236.1-2576	CM002236.1	208361	224981	+	21430.0	16620.000	24.500000	3561.5	480.8	7.41	0.00e+00	0.95
CM002236.1-3276	CM002236.1	254972	265977	+	19889.6	11005.000	19.000000	3305.5	323.6	10.22	0.00e+00	0.94
CM002240.1-6574	CM002240.1	6095054	6103256	+	19621.9	8202.000	16.500000	3261.0	259.8	12.55	0.00e+00	0.80
CM002240.1-6556	CM002240.1	5966659	5979444	+	18929.9	12785.000	16.500000	3146.0	370.0	8.50	0.00e+00	0.95
CM002242.1-148	CM002242.1	201	5173	+	18632.1	4972.000	121.500000	3096.5	202.7	15.28	0.00e+00	0.84
CM002236.1-1833	CM002236.1	9757866	9764243	+	17374.5	6377.000	32.500000	2887.5	195.6	14.76	0.00e+00	0.90
CM002242.1-2261	CM002242.1	883700	891699	+	17151.8	7999.000	17.000000	2850.5	280.2	10.17	0.00e+00	0.87
CM002241.1-7135	CM002241.1	450974	464963	+	16177.1	13989.000	17.500000	2688.5	387.0	6.95	0.00e+00	0.97
CM002241.1-2398	CM002241.1	162	6140	+	15915.3	5978.000	54.000000	2645.0	194.9	13.57	0.00e+00	0.89
CM002238.1-10946	CM002238.1	5053570	5063623	+	15867.2	10053.000	20.500000	2637.0	314.9	8.37	0.00e+00	0.85
CM002239.1-6459	CM002239.1	5846535	5854855	+	15710.7	8320.000	24.000000	2611.0	301.9	8.65	0.00e+00	0.86
CM002239.1-6377	CM002239.1	107628	115125	+	15626.5	7497.000	24.000000	2597.0	242.4	10.71	0.00e+00	0.89
CM002241.1-4251	CM002241.1	22837	30861	+	14745.0	8024.000	31.000000	2450.5	262.3	9.34	0.00e+00	0.87
CM002236.1-2339	CM002236.1	35496	47590	+	14609.6	12094.000	26.500000	2428.0	353.8	6.86	0.00e+00	0.95
CM002238.1-10570	CM002238.1	4571256	4579066	+	14007.9	7810.000	22.000000	2328.0	251.0	9.28	0.00e+00	0.95
CM002238.1-10515	CM002238.1	5224273	5231200	+	13270.8	6927.000	22.500000	2205.5	215.7	10.23	0.00e+00	0.87
CM002238.1-11615	CM002238.1	553761	561331	+	12801.5	7570.000	18.000000	2127.5	232.0	9.17	0.00e+00	0.79
CM002238.1-11945	CM002238.1	339725	347647	+	12681.1	7922.000	17.000000	2107.5	258.8	8.14	0.00e+00	0.96
CM002241.1-7705	CM002241.1	14782	22348	+	12235.8	7566.000	16.000000	2033.5	244.6	8.31	0.00e+00	0.86
CM002237.1-1963	CM002237.1	31479	38194	+	12202.7	6715.000	19.500000	2028.0	216.3	9.38	0.00e+00	0.86
CM002237.1-1363	CM002237.1	4446014	4454320	+	12145.6	8306.000	29.500000	2018.5	262.7	7.68	0.00e+00	0.95
CM002239.1-4812	CM002239.1	5878150	5886028	+	12010.2	7878.000	34.000000	1996.0	239.9	8.32	0.00e+00	0.95
CM002241.1-4731	CM002241.1	3469444	3474721	+	11688.3	5277.000	27.500000	1942.5	171.1	11.35	0.00e+00	0.86
CM002238.1-11132	CM002238.1	422744	430827	+	11586.0	8083.000	19.500000	1925.5	254.8	7.56	0.00e+00	0.95
CM002239.1-7898	CM002239.1	705397	713361	+	11561.9	7964.000	18.500000	1921.5	235.0	8.18	0.00e+00	0.92
CM002238.1-10906	CM002238.1	4688816	4696309	+	11546.9	7493.000	20.500000	1919.0	217.3	8.83	0.00e+00	0.87
CM002236.1-1033	CM002236.1	183	3003	+	11525.8	2820.000	49.000000	1915.5	126.9	15.10	0.00e+00	0.74
CM002239.1-6300	CM002239.1	249080	257287	+	11249.0	8207.000	24.500000	1869.5	224.6	8.32	0.00e+00	0.99
CM002242.1-2232	CM002242.1	4196228	4203187	+	11119.7	6959.000	17.500000	1848.0	229.8	8.04	0.00e+00	1.04
CM002236.1-3615	CM002236.1	10760	16690	+	11056.5	5930.000	17.000000	1837.5	187.9	9.78	0.00e+00	0.86
CM002240.1-4304	CM002240.1	771590	778717	+	10972.2	7127.000	34.500000	1823.5	259.0	7.04	0.00e+00	0.99
CM002236.1-3234	CM002236.1	9686553	9693962	+	10722.5	7409.000	19.500000	1782.0	236.1	7.55	0.00e+00	0.91
CM002237.1-2097	CM002237.1	68387	78955	+	10668.4	10568.000	18.000000	1773.0	296.1	5.99	0.00e+00	0.99
CM002242.1-1682	CM002242.1	942715	948843	+	10015.5	6128.000	26.000000	1664.5	190.3	8.74	0.00e+00	0.86
CM002241.1-4228	CM002241.1	3812894	3819590	+	9639.4	6696.000	31.500000	1602.0	221.4	7.24	0.00e+00	0.88
CM002239.1-5943	CM002239.1	657049	664830	+	9603.3	7781.000	26.500000	1596.0	224.9	7.10	0.00e+00	0.92
CM002238.1-9778	CM002238.1	412891	417343	+	9474.0	4452.000	26.000000	1574.5	164.2	9.59	0.00e+00	0.88
CM002236.1-3325	CM002236.1	3413	8877	+	9374.7	5464.000	18.500000	1558.0	190.8	8.17	0.00e+00	0.88
CM002239.1-6863	CM002239.1	580442	591499	+	9350.6	11057.000	22.000000	1554.0	314.9	4.93	0.00e+00	1.02
CM002242.1-1851	CM002242.1	1347517	1355944	+	9350.6	8427.000	22.000000	1554.0	255.0	6.09	0.00e+00	0.95
CM002239.1-6131	CM002239.1	611313	618573	+	9275.4	7260.000	25.500000	1541.5	213.6	7.22	0.00e+00	0.94
CM002239.1-7305	CM002239.1	758378	765714	+	9239.3	7336.000	20.500000	1535.5	244.8	6.27	0.00e+00	0.93
CM002241.1-4900	CM002241.1	3645857	3650746	+	9191.2	4889.000	26.500000	1527.5	178.0	8.58	0.00e+00	0.89
CM002240.1-5801	CM002240.1	680216	688081	+	8688.7	7865.000	20.000000	1444.0	256.7	5.63	0.00e+00	0.98
CM002237.1-2250	CM002237.1	49942	57325	+	8673.7	7383.000	16.500000	1441.5	239.2	6.03	0.00e+00	1.01
CM002240.1-6142	CM002240.1	6164579	6169969	+	8384.9	5390.000	18.500000	1393.5	169.1	8.24	0.00e+00	0.91
CM002241.1-5608	CM002241.1	3670077	3675798	+	8372.8	5721.000	23.000000	1391.5	176.8	7.87	0.00e+00	0.85
CM002241.1-6189	CM002241.1	3544064	3551246	+	8225.4	7182.000	20.500000	1367.0	232.7	5.87	0.00e+00	0.95
CM002239.1-8768	CM002239.1	222558	228369	+	8150.2	5811.000	16.000000	1354.5	178.9	7.57	0.00e+00	0.91
CM002241.1-7459	CM002241.1	3867655	3872404	+	7906.5	4749.000	17.000000	1314.0	175.6	7.48	0.00e+00	0.92
CM002241.1-5713	CM002241.1	3885467	3892904	+	7900.5	7437.000	22.500000	1313.0	225.7	5.82	0.00e+00	0.91
CM002238.1-12296	CM002238.1	5127235	5133804	+	7482.3	6569.000	16.500000	1243.5	201.5	6.17	0.00e+00	0.91
CM002237.1-1873	CM002237.1	4158771	4165714	+	7313.8	6943.000	21.000000	1215.5	229.4	5.30	0.00e+00	0.95
CM002239.1-5193	CM002239.1	140910	144299	+	7268.7	3389.000	31.000000	1208.0	118.3	10.21	0.00e+00	0.88
CM002239.1-7066	CM002239.1	100604	106410	+	7247.6	5806.000	21.000000	1204.5	181.7	6.63	0.00e+00	0.94
CM002238.1-12175	CM002238.1	571364	576702	+	7217.6	5338.000	16.500000	1199.5	180.1	6.66	0.00e+00	0.92
CM002237.1-1345	CM002237.1	25781	30665	+	7211.5	4884.000	29.500000	1198.5	165.0	7.26	0.00e+00	0.87
CM002238.1-9683	CM002238.1	29562	34919	+	7145.3	5357.000	26.500000	1187.5	177.4	6.70	0.00e+00	0.91
CM002238.1-10950	CM002238.1	5114994	5120133	+	7040.0	5139.000	20.500000	1170.0	151.3	7.73	0.00e+00	0.93
CM002239.1-5596	CM002239.1	5927684	5930813	+	6778.3	3129.000	28.500000	1126.5	122.0	9.23	0.00e+00	0.86
CM002236.1-2231	CM002236.1	9781389	9786622	+	6612.8	5233.000	28.000000	1099.0	227.9	4.82	0.00e+00	0.94
CM002241.1-5790	CM002241.1	1949534	1954829	+	6588.8	5295.000	22.000000	1095.0	175.9	6.22	0.00e+00	0.95
CM002242.1-1416	CM002242.1	5576	9746	+	6573.7	4170.000	33.500000	1092.5	122.4	8.93	0.00e+00	0.88
CM002241.1-5382	CM002241.1	3537966	3543243	+	6408.2	5277.000	24.000000	1065.0	165.2	6.45	0.00e+00	0.93
CM002236.1-2629	CM002236.1	89351	95091	+	6387.2	5740.000	24.000000	1061.5	177.7	5.97	0.00e+00	0.92
CM002239.1-6374	CM002239.1	66993	73471	+	6375.2	6478.000	24.000000	1059.5	195.6	5.42	0.00e+00	1.06
CM002239.1-7460	CM002239.1	5887230	5892558	+	6239.8	5328.000	20.000000	1037.0	183.5	5.65	0.00e+00	0.91
CM002239.1-3922	CM002239.1	26998	31242	+	6080.3	4244.000	40.500000	1010.5	154.4	6.55	0.00e+00	0.92
CM002241.1-7545	CM002241.1	465533	471504	+	5975.0	5971.000	16.500000	993.0	166.6	5.96	0.00e+00	0.97
CM002241.1-5788	CM002241.1	1931050	1935282	+	5975.0	4232.000	22.000000	993.0	148.0	6.71	0.00e+00	0.93
CM002241.1-4920	CM002241.1	3836619	3842281	+	5836.6	5662.000	26.500000	970.0	157.2	6.17	0.00e+00	0.95
CM002239.1-8828	CM002239.1	551782	558990	+	5770.4	7208.000	16.000000	959.0	224.5	4.27	2.55e-288	1.02
CM002238.1-11749	CM002238.1	196626	201510	+	5427.5	4884.000	17.500000	902.0	160.6	5.62	0.00e+00	0.95
CM002238.1-10541	CM002238.1	326418	330110	+	5415.4	3692.000	22.000000	900.0	142.7	6.31	0.00e+00	0.96
CM002241.1-4528	CM002241.1	1958666	1962775	+	5388.3	4109.000	29.000000	895.5	139.6	6.41	0.00e+00	0.93
CM002241.1-6513	CM002241.1	3875778	3880094	+	5328.2	4316.000	19.500000	885.5	136.7	6.48	0.00e+00	0.98
CM002237.1-2021	CM002237.1	105014	108914	+	5219.9	3900.000	19.000000	867.5	117.2	7.40	0.00e+00	0.92
CM002241.1-4866	CM002241.1	444320	447873	+	5078.5	3553.000	26.500000	844.0	112.9	7.48	0.00e+00	1.03
CM002239.1-6397	CM002239.1	275107	279786	+	5057.4	4679.000	24.000000	840.5	155.2	5.41	4.80e-321	0.90
CM002239.1-6462	CM002239.1	5868262	5872206	+	5027.3	3944.000	24.000000	835.5	96.3	8.68	0.00e+00	0.88
CM002241.1-7151	CM002241.1	476666	480465	+	4813.7	3799.000	17.500000	800.0	111.2	7.19	0.00e+00	0.89
CM002240.1-5325	CM002240.1	6385878	6388870	+	4783.6	2992.000	23.500000	795.0	111.8	7.11	0.00e+00	0.85
CM002238.1-9586	CM002238.1	5219159	5222843	+	4714.4	3684.000	27.500000	783.5	113.5	6.90	0.00e+00	0.98
CM002241.1-5675	CM002241.1	3475417	3479574	+	4693.4	4157.000	22.500000	780.0	127.7	6.11	0.00e+00	0.94
CM002239.1-4401	CM002239.1	5864836	5867558	+	4690.4	2722.000	37.000000	779.5	101.1	7.71	0.00e+00	0.90
CM002238.1-9401	CM002238.1	4596082	4600291	+	4485.8	4209.000	28.500000	745.5	123.6	6.03	6.71e-314	0.92
CM002238.1-10843	CM002238.1	5203478	5207198	+	4338.4	3720.000	21.000000	721.0	123.1	5.86	2.93e-296	0.94
CM002239.1-7950	CM002239.1	5912178	5915431	+	4314.3	3253.000	18.500000	717.0	113.9	6.30	1.75e-313	0.97
CM002239.1-6234	CM002239.1	695533	699754	+	4269.2	4221.000	25.000000	709.5	137.5	5.16	3.02e-259	0.94
CM002241.1-3591	CM002241.1	190180	193372	+	4269.2	3192.000	37.500000	709.5	110.9	6.40	5.86e-314	0.97
CM002241.1-6713	CM002241.1	8767	11642	+	4239.1	2875.000	18.500000	704.5	102.8	6.86	0.00e+00	0.90
CM002239.1-7859	CM002239.1	407241	412602	+	4136.8	5361.000	18.500000	687.5	155.5	4.42	6.38e-215	0.98
CM002239.1-7909	CM002239.1	742993	746522	+	4061.6	3529.000	18.500000	675.0	104.1	6.49	1.46e-302	0.89
CM002238.1-10212	CM002238.1	5143930	5147166	+	4052.5	3236.000	24.000000	673.5	119.6	5.63	4.67e-267	0.90
CM002236.1-3139	CM002236.1	9648946	9653045	+	3995.4	4099.000	20.000000	664.0	128.0	5.19	1.84e-244	0.92
CM002241.1-4898	CM002241.1	3552399	3557675	+	3748.7	5276.000	26.500000	623.0	147.7	4.22	1.73e-185	0.98
CM002241.1-7355	CM002241.1	428429	432765	+	3706.6	4336.000	17.000000	616.0	128.5	4.79	5.61e-210	0.97
CM002241.1-5873	CM002241.1	152230	156489	+	3580.2	4259.000	21.500000	595.0	122.1	4.87	3.17e-206	0.90
CM002239.1-5341	CM002239.1	673168	676537	+	3529.0	3369.000	30.000000	586.5	104.3	5.62	1.74e-232	0.99
CM002242.1-1902	CM002242.1	3440861	3444007	+	3468.9	3146.000	21.000000	576.5	100.3	5.75	5.46e-233	0.94
CM002236.1-3213	CM002236.1	1997825	2000820	+	3453.8	2995.000	19.500000	574.0	106.4	5.39	1.70e-219	0.87
CM002240.1-5821	CM002240.1	5943700	5947757	+	3429.8	4057.000	20.000000	570.0	121.8	4.68	8.90e-190	0.94
CM002239.1-7663	CM002239.1	292775	295742	+	3348.5	2967.000	19.000000	556.5	92.3	6.03	1.28e-234	0.96
CM002238.1-10130	CM002238.1	24127	28972	+	3345.5	4845.000	24.000000	556.0	136.3	4.08	1.49e-159	0.97
CM002238.1-10218	CM002238.1	165663	168722	+	3312.4	3059.000	23.500000	550.5	95.8	5.74	1.56e-222	0.95
CM002238.1-11678	CM002238.1	4927722	4931636	+	3101.8	3914.000	18.000000	515.5	107.3	4.81	3.53e-176	0.97
CM002238.1-9374	CM002238.1	161286	164667	+	3098.8	3381.000	28.500000	515.0	110.0	4.68	1.05e-171	0.96
CM002241.1-6378	CM002241.1	4144482	4147304	+	3014.6	2822.000	20.000000	501.0	87.0	5.76	1.90e-203	1.01
CM002241.1-7495	CM002241.1	35652	38946	+	3008.6	3294.000	16.500000	500.0	92.8	5.39	2.43e-191	0.94
CM002238.1-12500	CM002238.1	4976252	4979150	+	2963.4	2898.000	16.000000	492.5	78.7	6.26	1.34e-214	0.93
CM002236.1-2945	CM002236.1	9695080	9698056	+	2960.4	2976.000	21.500000	492.0	95.9	5.13	1.15e-179	0.92
CM002241.1-5595	CM002241.1	3487811	3490146	+	2954.4	2335.000	23.000000	491.0	76.8	6.39	4.01e-218	0.91
CM002240.1-3601	CM002240.1	6242886	6245342	+	2876.2	2456.000	44.500000	478.0	75.5	6.33	9.61e-211	0.99
CM002240.1-5809	CM002240.1	796862	799410	+	2846.1	2548.000	20.000000	473.0	81.9	5.78	7.77e-193	0.97
CM002239.1-7805	CM002239.1	54393	56754	+	2840.1	2361.000	18.500000	472.0	73.7	6.40	5.07e-210	0.94
CM002240.1-5546	CM002240.1	266571	269484	+	2834.1	2913.000	21.500000	471.0	95.0	4.96	1.24e-166	1.00
CM002238.1-11630	CM002238.1	4534482	4537570	+	2804.0	3088.000	18.000000	466.0	103.3	4.51	1.05e-149	1.03
CM002237.1-1621	CM002237.1	1676258	1679102	+	2785.9	2844.000	24.500000	463.0	87.1	5.31	5.66e-175	0.92
CM002241.1-6931	CM002241.1	390267	392934	+	2653.6	2667.000	18.000000	441.0	96.9	4.55	4.48e-143	0.95
CM002241.1-4419	CM002241.1	4055498	4058174	+	2614.4	2676.000	30.000000	434.5	79.7	5.45	5.32e-168	0.95
CM002241.1-5881	CM002241.1	162419	165826	+	2608.4	3407.000	21.500000	433.5	100.6	4.31	1.71e-132	1.00
CM002236.1-2985	CM002236.1	313810	317006	+	2551.3	3196.000	21.000000	424.0	83.6	5.07	1.84e-153	0.99
CM002239.1-7591	CM002239.1	5249453	5252030	+	2479.1	2577.000	19.500000	412.0	82.5	4.99	5.86e-147	0.96
KI440765.1-225	KI440765.1	88141	90697	+	2427.9	2556.000	22.500000	403.5	92.9	4.35	1.61e-124	0.94
CM002241.1-6524	CM002241.1	3896414	3899846	+	2328.6	3432.000	19.500000	387.0	85.3	4.54	1.70e-125	0.92
CM002236.1-3343	CM002236.1	186273	189590	+	2313.6	3317.000	18.500000	384.5	76.8	5.01	2.60e-137	0.96
CM002238.1-11027	CM002238.1	4514956	4516747	+	2250.4	1791.000	20.000000	374.0	67.0	5.58	2.75e-148	0.93
CM002242.1-1889	CM002242.1	250935	253859	+	2229.3	2924.000	21.000000	370.5	81.9	4.53	1.46e-119	0.92
CM002241.1-6773	CM002241.1	3465501	3468546	+	2217.3	3045.000	18.500000	368.5	83.0	4.44	1.36e-116	0.99
CM002241.1-6408	CM002241.1	127376	130361	+	2172.2	2985.000	19.500000	361.0	85.2	4.24	6.18e-109	1.01
CM002236.1-3062	CM002236.1	6454188	6456266	+	2163.2	2078.000	20.500000	359.5	80.8	4.45	4.75e-114	0.98
CM002236.1-2546	CM002236.1	9700447	9702428	+	2148.1	1981.000	25.000000	357.0	62.7	5.69	3.76e-144	0.90
CM002240.1-4295	CM002240.1	21939	23961	+	2139.1	2022.000	34.500000	355.5	67.9	5.24	1.15e-132	1.02
CM002240.1-5209	CM002240.1	6264470	6266221	+	2139.1	1751.000	24.500000	355.5	54.1	6.57	1.29e-161	0.95
CM002240.1-5656	CM002240.1	5954553	5956971	+	2124.0	2418.000	21.000000	353.0	67.9	5.20	3.15e-131	1.10
CM002237.1-1938	CM002237.1	147394	149829	+	2118.0	2435.000	20.000000	352.0	68.4	5.14	1.62e-129	0.92
CM002236.1-2054	CM002236.1	197159	198940	+	2112.0	1781.000	29.500000	351.0	56.8	6.18	3.09e-152	1.04
CM002241.1-7710	CM002241.1	47918	50420	+	1985.7	2502.000	16.000000	330.0	79.2	4.17	7.56e-98	0.95
CM002238.1-11644	CM002238.1	4605352	4607841	+	1946.5	2489.000	18.000000	323.5	74.5	4.34	3.98e-100	1.10
CM002240.1-6371	CM002240.1	6382206	6385362	+	1931.5	3156.000	17.500000	321.0	79.6	4.04	7.06e-92	0.95
CM002240.1-4807	CM002240.1	6162552	6164119	+	1898.4	1567.000	28.500000	315.5	52.3	6.04	6.30e-134	0.89
CM002239.1-8204	CM002239.1	314650	317488	+	1823.2	2838.000	17.500000	303.0	53.7	5.64	1.01e-121	1.05
