# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-36_ChIP_cac-3_K27me3_AM_Rep_2
#
# total peaks = 765
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 152
# genome size = 41234200
# Total tags = 3187753.5
# Total tags in peaks = 435632.0
# Approximate IP efficiency = 13.67%
# tags per bp = 0.077110
# expected tags per peak = 11.567
# maximum tags considered per bp = 7.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 24.0
# number of putative peaks = 84209
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-46_ChIP_cac-3_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 155
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-36_ChIP_cac-3_K27me3_AM_Rep_2 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-36_ChIP_cac-3_K27me3_AM_Rep_2_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-46_ChIP_cac-3_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002242.1-5165	CM002242.1	882658	891963	+	16953.9	9305.000	28.000000	5404.5	585.4	9.23	0.00e+00	0.87
CM002242.1-3964	CM002242.1	661145	676637	+	16549.3	15492.000	30.500000	5275.5	876.2	6.02	0.00e+00	0.97
CM002238.1-5188	CM002238.1	4777943	4794354	+	16279.5	16411.000	36.500000	5189.5	843.8	6.15	0.00e+00	0.99
CM002238.1-1875	CM002238.1	4856420	4869668	+	15683.5	13248.000	62.500000	4999.5	744.4	6.72	0.00e+00	0.93
CM002237.1-1498	CM002237.1	562452	572711	+	15543.9	10259.000	44.000000	4955.0	573.2	8.64	0.00e+00	0.88
CM002240.1-3037	CM002240.1	6036047	6049129	+	15501.5	13082.000	39.500000	4941.5	657.7	7.51	0.00e+00	0.91
CM002241.1-5763	CM002241.1	450567	464581	+	15256.8	14014.000	27.500000	4863.5	805.3	6.04	0.00e+00	0.93
CM002239.1-4824	CM002239.1	640525	654151	+	14784.7	13626.000	41.500000	4713.0	823.9	5.72	0.00e+00	0.97
CM002238.1-7494	CM002238.1	292314	302357	+	14436.5	10043.000	30.000000	4602.0	595.0	7.73	0.00e+00	0.87
CM002239.1-9143	CM002239.1	5350137	5359153	+	13398.1	9016.000	29.500000	4271.0	551.1	7.75	0.00e+00	0.88
CM002240.1-2467	CM002240.1	6060068	6067873	+	13380.9	7805.000	44.500000	4265.5	450.4	9.47	0.00e+00	0.82
CM002239.1-11595	CM002239.1	319955	330223	+	13078.2	10268.000	26.000000	4169.0	608.7	6.85	0.00e+00	0.89
CM002238.1-3203	CM002238.1	552490	561120	+	13059.4	8630.000	48.000000	4163.0	540.3	7.71	0.00e+00	0.84
CM002240.1-1828	CM002240.1	6080623	6089361	+	12951.1	8738.000	54.000000	4128.5	520.1	7.94	0.00e+00	0.92
CM002240.1-5431	CM002240.1	6115143	6124178	+	12858.6	9035.000	31.000000	4099.0	518.7	7.90	0.00e+00	0.96
CM002236.1-10382	CM002236.1	255262	265746	+	12820.9	10484.000	27.000000	4087.0	583.3	7.01	0.00e+00	0.92
CM002240.1-5463	CM002240.1	371166	384247	+	12736.2	13081.000	30.500000	4060.0	780.5	5.20	0.00e+00	0.93
CM002240.1-3187	CM002240.1	6027401	6034926	+	11685.3	7525.000	38.500000	3725.0	412.4	9.03	0.00e+00	0.85
CM002236.1-4193	CM002236.1	6986761	6995199	+	11636.7	8438.000	35.500000	3709.5	481.0	7.71	0.00e+00	0.88
CM002241.1-2420	CM002241.1	3793824	3802542	+	11589.7	8718.000	39.000000	3694.5	472.0	7.83	0.00e+00	0.87
CM002236.1-1933	CM002236.1	295871	305106	+	11457.9	9235.000	47.500000	3652.5	544.2	6.71	0.00e+00	0.93
CM002239.1-7113	CM002239.1	3021963	3030450	+	11446.9	8487.000	33.000000	3649.0	503.7	7.24	0.00e+00	0.82
CM002240.1-5243	CM002240.1	567864	578461	+	11403.0	10597.000	31.000000	3635.0	581.4	6.25	0.00e+00	0.90
CM002242.1-2766	CM002242.1	695281	706542	+	11390.5	11261.000	34.500000	3631.0	685.4	5.30	0.00e+00	1.02
CM002238.1-3281	CM002238.1	4674193	4684644	+	11276.0	10451.000	47.500000	3594.5	554.0	6.49	0.00e+00	0.96
CM002239.1-7189	CM002239.1	5201738	5209674	+	11213.2	7936.000	33.000000	3574.5	456.6	7.83	0.00e+00	0.97
CM002242.1-3005	CM002242.1	941016	948768	+	10985.8	7752.000	33.500000	3502.0	459.3	7.63	0.00e+00	0.94
CM002241.1-2288	CM002241.1	3826456	3833391	+	10507.4	6935.000	40.000000	3349.5	411.0	8.15	0.00e+00	0.84
CM002239.1-5214	CM002239.1	3010528	3019645	+	10419.6	9117.000	39.500000	3321.5	529.8	6.27	0.00e+00	0.88
CM002237.1-2656	CM002237.1	4159204	4169023	+	10269.0	9819.000	35.500000	3273.5	580.5	5.64	0.00e+00	0.99
CM002239.1-5071	CM002239.1	5333197	5342040	+	9762.4	8843.000	40.500000	3112.0	471.4	6.60	0.00e+00	0.89
CM002236.1-1785	CM002236.1	7259088	7267995	+	9716.9	8907.000	49.500000	3097.5	540.5	5.73	0.00e+00	0.91
CM002238.1-4995	CM002238.1	570900	576798	+	8796.2	5898.000	37.000000	2804.0	377.1	7.44	0.00e+00	0.81
CM002239.1-11821	CM002239.1	3492598	3503328	+	8789.9	10730.000	26.000000	2802.0	637.5	4.40	0.00e+00	0.95
CM002241.1-3138	CM002241.1	409035	417808	+	8744.4	8773.000	34.500000	2787.5	498.4	5.59	0.00e+00	0.91
CM002236.1-4248	CM002236.1	288286	294976	+	8727.1	6690.000	35.000000	2782.0	398.0	6.99	0.00e+00	0.92
CM002239.1-13138	CM002239.1	705603	712883	+	8496.6	7280.000	24.500000	2708.5	437.0	6.20	0.00e+00	0.85
CM002238.1-4965	CM002238.1	5091759	5099581	+	8394.6	7822.000	37.500000	2676.0	473.7	5.65	0.00e+00	0.91
CM002239.1-5449	CM002239.1	3621545	3628899	+	8173.5	7354.000	38.500000	2605.5	484.3	5.38	0.00e+00	0.92
CM002236.1-2620	CM002236.1	370040	376873	+	7906.8	6833.000	41.500000	2520.5	434.2	5.80	0.00e+00	0.97
CM002238.1-10113	CM002238.1	423629	430986	+	7861.3	7357.000	26.000000	2506.0	427.3	5.87	0.00e+00	1.02
CM002236.1-9217	CM002236.1	313439	320967	+	7795.5	7528.000	28.000000	2485.0	402.4	6.18	0.00e+00	0.91
CM002239.1-275	CM002239.1	163	5181	+	7790.8	5018.000	92.000000	2483.5	342.8	7.25	0.00e+00	0.88
CM002237.1-3800	CM002237.1	649678	655960	+	7585.3	6282.000	31.000000	2418.0	405.8	5.96	0.00e+00	0.90
CM002239.1-3881	CM002239.1	5038070	5044178	+	7510.0	6108.000	48.000000	2394.0	353.0	6.78	0.00e+00	0.91
CM002241.1-1679	CM002241.1	444244	449818	+	7328.0	5574.000	46.500000	2336.0	311.5	7.50	0.00e+00	0.87
CM002237.1-3175	CM002237.1	555627	562007	+	7288.8	6380.000	33.000000	2323.5	351.4	6.61	0.00e+00	0.93
CM002241.1-2492	CM002241.1	3803452	3809111	+	7249.6	5659.000	38.500000	2311.0	324.6	7.12	0.00e+00	0.91
CM002239.1-9190	CM002239.1	198337	204227	+	7155.5	5890.000	29.000000	2281.0	360.5	6.33	0.00e+00	0.90
CM002238.1-4346	CM002238.1	271531	275386	+	7135.1	3855.000	40.000000	2274.5	225.2	10.10	0.00e+00	0.94
CM002240.1-8520	CM002240.1	6095713	6101479	+	7080.2	5766.000	26.500000	2257.0	356.3	6.34	0.00e+00	0.87
CM002239.1-2843	CM002239.1	5248966	5254593	+	6940.6	5627.000	56.500000	2212.5	309.2	7.15	0.00e+00	0.92
CM002240.1-2127	CM002240.1	6051379	6055780	+	6785.3	4401.000	49.000000	2163.0	263.4	8.21	0.00e+00	0.83
CM002241.1-7982	CM002241.1	3764066	3770391	+	6612.8	6325.000	24.500000	2108.0	378.0	5.58	0.00e+00	1.00
CM002239.1-9853	CM002239.1	5300280	5306426	+	6568.9	6146.000	28.500000	2094.0	345.4	6.06	0.00e+00	0.84
CM002240.1-2551	CM002240.1	680766	687276	+	6529.7	6510.000	43.500000	2081.5	389.1	5.35	0.00e+00	0.88
CM002242.1-3967	CM002242.1	709730	716814	+	6153.2	7084.000	30.500000	1961.5	377.4	5.20	0.00e+00	1.01
CM002239.1-8531	CM002239.1	205092	210610	+	6140.7	5518.000	30.000000	1957.5	317.0	6.17	0.00e+00	0.88
CM002239.1-7663	CM002239.1	5123042	5128150	+	6052.9	5108.000	32.000000	1929.5	331.7	5.82	0.00e+00	0.85
CM002239.1-12432	CM002239.1	4980857	4989665	+	6029.3	8808.000	25.500000	1922.0	464.6	4.14	0.00e+00	0.93
CM002240.1-3801	CM002240.1	6022875	6026518	+	5823.9	3643.000	35.500000	1856.5	201.8	9.20	0.00e+00	0.85
CM002238.1-5356	CM002238.1	5024822	5031061	+	5624.7	6239.000	36.000000	1793.0	371.4	4.83	0.00e+00	0.96
CM002238.1-8667	CM002238.1	286032	291267	+	5601.1	5235.000	28.000000	1785.5	296.7	6.02	0.00e+00	0.94
CM002239.1-4787	CM002239.1	5003855	5008999	+	5431.7	5144.000	42.000000	1731.5	295.9	5.85	0.00e+00	0.94
CM002239.1-5273	CM002239.1	175361	181304	+	5430.2	5943.000	39.000000	1731.0	362.8	4.77	0.00e+00	0.97
CM002240.1-2574	CM002240.1	6174582	6178972	+	5430.2	4390.000	43.500000	1731.0	281.9	6.14	0.00e+00	0.96
CM002239.1-9817	CM002239.1	5011943	5017288	+	5227.8	5345.000	28.500000	1666.5	278.5	5.98	0.00e+00	0.86
CM002236.1-5383	CM002236.1	8123229	8129313	+	5204.3	6084.000	33.000000	1659.0	339.9	4.88	0.00e+00	0.92
CM002236.1-5668	CM002236.1	8170655	8175440	+	5155.7	4785.000	32.500000	1643.5	284.0	5.79	0.00e+00	0.92
CM002236.1-3833	CM002236.1	8077455	8081541	+	5033.3	4086.000	36.500000	1604.5	277.1	5.79	0.00e+00	0.88
CM002236.1-1748	CM002236.1	8718639	8723959	+	5006.7	5320.000	50.000000	1596.0	313.9	5.08	0.00e+00	0.95
CM002238.1-7803	CM002238.1	413525	417193	+	4958.0	3668.000	29.500000	1580.5	239.3	6.60	0.00e+00	0.90
CM002242.1-5384	CM002242.1	4106312	4110924	+	4890.6	4612.000	28.000000	1559.0	275.5	5.66	0.00e+00	0.91
CM002241.1-3840	CM002241.1	465766	471260	+	4860.8	5494.000	32.000000	1549.5	286.3	5.41	0.00e+00	0.88
CM002241.1-2362	CM002241.1	190135	193739	+	4677.3	3604.000	39.000000	1491.0	209.6	7.11	0.00e+00	0.96
CM002241.1-1398	CM002241.1	3774692	3777440	+	4674.1	2748.000	50.500000	1490.0	179.1	8.32	0.00e+00	0.89
CM002239.1-2614	CM002239.1	182236	186378	+	4630.2	4142.000	58.000000	1476.0	248.0	5.95	0.00e+00	1.00
CM002241.1-1851	CM002241.1	428398	433374	+	4628.7	4976.000	44.000000	1475.5	276.9	5.33	0.00e+00	0.95
CM002236.1-2227	CM002236.1	1316225	1319855	+	4625.5	3630.000	44.500000	1474.5	244.1	6.04	0.00e+00	0.92
CM002240.1-9900	CM002240.1	83258	88637	+	4583.2	5379.000	24.500000	1461.0	326.6	4.47	0.00e+00	1.01
CM002240.1-4768	CM002240.1	5943733	5949161	+	4537.7	5428.000	32.500000	1446.5	300.9	4.81	0.00e+00	0.94
CM002241.1-3486	CM002241.1	3868406	3872210	+	4529.8	3804.000	33.500000	1444.0	274.9	5.25	0.00e+00	0.97
CM002241.1-4481	CM002241.1	3714088	3718405	+	4380.8	4317.000	30.500000	1396.5	257.4	5.42	0.00e+00	0.96
CM002241.1-2186	CM002241.1	418995	423234	+	4311.8	4239.000	40.500000	1374.5	231.1	5.95	0.00e+00	1.06
CM002239.1-4930	CM002239.1	3005191	3010087	+	4258.5	4896.000	41.000000	1357.5	291.9	4.65	0.00e+00	0.94
CM002240.1-4572	CM002240.1	5975114	5979417	+	4158.1	4303.000	33.000000	1325.5	234.6	5.65	0.00e+00	0.95
CM002238.1-3770	CM002238.1	5014079	5017223	+	4111.0	3144.000	44.000000	1310.5	210.2	6.23	0.00e+00	0.86
CM002241.1-1364	CM002241.1	3493487	3497956	+	4082.8	4469.000	51.000000	1301.5	280.7	4.64	0.00e+00	0.93
CM002236.1-3244	CM002236.1	6958933	6962825	+	4023.2	3892.000	38.500000	1282.5	276.0	4.65	0.00e+00	0.93
CM002237.1-1366	CM002237.1	1734733	1739196	+	3980.9	4463.000	46.000000	1269.0	290.6	4.37	0.00e+00	0.97
CM002237.1-6425	CM002237.1	1679109	1684012	+	3955.8	4903.000	26.000000	1261.0	275.3	4.58	0.00e+00	0.95
CM002240.1-2097	CM002240.1	77455	81973	+	3944.8	4518.000	49.000000	1257.5	303.9	4.14	0.00e+00	1.03
CM002239.1-11479	CM002239.1	4990260	4994799	+	3941.6	4539.000	26.500000	1256.5	243.9	5.15	0.00e+00	1.06
CM002236.1-6462	CM002236.1	218881	223519	+	3816.2	4638.000	31.000000	1216.5	235.6	5.16	0.00e+00	0.93
CM002238.1-4945	CM002238.1	4732633	4737803	+	3780.1	5170.000	37.500000	1205.0	272.7	4.42	0.00e+00	0.95
CM002238.1-4556	CM002238.1	341908	345762	+	3739.3	3854.000	39.000000	1192.0	193.7	6.15	0.00e+00	0.99
CM002238.1-8095	CM002238.1	601252	604354	+	3711.1	3102.000	29.000000	1183.0	207.1	5.71	0.00e+00	0.91
CM002236.1-1273	CM002236.1	1997950	2000752	+	3433.5	2802.000	57.000000	1094.5	199.6	5.48	0.00e+00	0.92
CM002236.1-1890	CM002236.1	1320535	1324137	+	3355.0	3602.000	48.000000	1069.5	218.2	4.90	0.00e+00	0.93
CM002238.1-5806	CM002238.1	262673	266310	+	3345.6	3637.000	34.000000	1066.5	221.1	4.82	0.00e+00	0.92
CM002237.1-2583	CM002237.1	696674	700190	+	3293.9	3516.000	35.500000	1050.0	233.0	4.51	0.00e+00	0.85
CM002238.1-6314	CM002238.1	4751647	4756822	+	3267.2	5175.000	33.000000	1041.5	246.5	4.22	9.65e-309	0.94
CM002239.1-8247	CM002239.1	381008	384779	+	3235.8	3771.000	30.500000	1031.5	190.3	5.42	0.00e+00	1.06
CM002238.1-10349	CM002238.1	4626983	4630110	+	3185.6	3127.000	26.000000	1015.5	166.0	6.12	0.00e+00	0.89
CM002236.1-2163	CM002236.1	246797	251159	+	3159.0	4362.000	45.000000	1007.0	221.4	4.55	9.88e-324	0.99
CM002238.1-5332	CM002238.1	4767241	4770874	+	3149.6	3633.000	36.000000	1004.0	186.7	5.38	0.00e+00	1.02
CM002240.1-4464	CM002240.1	563375	567210	+	3060.1	3835.000	33.000000	975.5	199.8	4.88	0.00e+00	1.00
CM002236.1-2301	CM002236.1	7255108	7258469	+	3053.9	3361.000	44.000000	973.5	197.2	4.94	0.00e+00	0.99
CM002238.1-6710	CM002238.1	4741773	4745915	+	3024.1	4142.000	32.000000	964.0	220.0	4.38	5.51e-298	0.91
KI440766.1-1	KI440766.1	178	2196	+	2923.7	2018.000	169.500000	932.0	190.9	4.88	1.78e-322	0.90
CM002240.1-4972	CM002240.1	5954522	5957420	+	2860.9	2898.000	32.000000	912.0	170.6	5.35	0.00e+00	1.05
CM002239.1-6438	CM002239.1	252324	255716	+	2820.2	3392.000	34.500000	899.0	208.3	4.32	2.12e-273	0.93
CM002241.1-4498	CM002241.1	3887873	3891620	+	2765.3	3747.000	30.500000	881.5	206.9	4.26	5.20e-264	0.98
CM002237.1-2397	CM002237.1	680257	683270	+	2751.2	3013.000	36.500000	877.0	156.4	5.61	0.00e+00	0.90
CM002236.1-9802	CM002236.1	360382	363706	+	2696.3	3324.000	27.500000	859.5	201.8	4.26	2.08e-257	0.97
CM002240.1-5989	CM002240.1	128901	132315	+	2677.4	3414.000	29.500000	853.5	184.2	4.63	9.02e-280	0.95
CM002238.1-8251	CM002238.1	4630755	4634698	+	2649.2	3943.000	29.000000	844.5	195.1	4.33	1.45e-257	0.96
CM002237.1-3206	CM002237.1	1704821	1708093	+	2570.8	3272.000	33.000000	819.5	170.4	4.81	3.23e-279	0.95
CM002240.1-3869	CM002240.1	1706226	1709750	+	2558.2	3524.000	35.000000	815.5	197.4	4.13	3.90e-236	0.96
CM002239.1-5444	CM002239.1	3436669	3439897	+	2539.4	3228.000	38.500000	809.5	189.2	4.28	1.01e-243	0.90
CM002242.1-767	CM002242.1	4253448	4255174	+	2506.5	1726.000	66.500000	799.0	163.1	4.90	9.19e-278	1.06
CM002238.1-7257	CM002238.1	280143	282937	+	2470.4	2794.000	30.500000	787.5	144.3	5.46	4.10e-303	0.98
CM002239.1-3206	CM002239.1	224327	226530	+	2445.3	2203.000	53.000000	779.5	146.0	5.34	3.83e-294	0.91
CM002237.1-4671	CM002237.1	688685	691508	+	2440.6	2823.000	29.000000	778.0	160.8	4.84	4.90e-267	0.95
CM002242.1-1345	CM002242.1	2486846	2489447	+	2426.5	2601.000	50.000000	773.5	185.8	4.16	4.38e-226	0.94
CM002239.1-2785	CM002239.1	110649	113127	+	2329.2	2478.000	56.500000	742.5	140.5	5.29	1.53e-277	0.97
CM002238.1-3191	CM002238.1	235243	237954	+	2271.2	2711.000	48.000000	724.0	148.7	4.87	3.13e-250	1.00
CM002242.1-1282	CM002242.1	958110	959987	+	2257.1	1877.000	51.000000	719.5	117.7	6.11	1.66e-306	0.94
CM002239.1-5504	CM002239.1	613947	617121	+	2236.7	3174.000	38.000000	713.0	177.5	4.02	1.89e-200	0.95
CM002239.1-6392	CM002239.1	5052875	5055235	+	2211.6	2360.000	35.000000	705.0	164.8	4.28	7.70e-213	0.91
CM002242.1-2189	CM002242.1	250476	253038	+	2183.4	2562.000	38.000000	696.0	135.9	5.12	7.24e-253	0.95
CM002236.1-2857	CM002236.1	588825	590961	+	2159.8	2136.000	40.000000	688.5	146.6	4.69	3.39e-229	1.03
CM002239.1-7893	CM002239.1	4972953	4975451	+	2081.4	2498.000	31.500000	663.5	143.2	4.63	5.02e-218	1.00
CM002236.1-6460	CM002236.1	215709	218348	+	2078.3	2639.000	31.000000	662.5	148.0	4.47	7.96e-210	0.99
CM002238.1-3162	CM002238.1	4771648	4773979	+	2076.7	2331.000	48.500000	662.0	121.5	5.45	4.10e-255	0.93
CM002237.1-15	CM002237.1	308	1682	+	2075.1	1374.000	129.000000	661.5	140.9	4.69	3.32e-220	0.90
CM002236.1-4252	CM002236.1	328977	331722	+	2053.2	2745.000	35.000000	654.5	155.5	4.21	6.34e-194	0.91
CM002240.1-2059	CM002240.1	6151841	6153733	+	2051.6	1892.000	50.000000	654.0	115.3	5.67	2.30e-261	0.87
CM002239.1-9954	CM002239.1	743618	746394	+	2028.1	2776.000	28.000000	646.5	156.5	4.13	1.60e-187	0.94
CM002242.1-1821	CM002242.1	2490277	2492542	+	2017.1	2265.000	42.000000	643.0	151.1	4.26	3.08e-193	0.96
CM002242.1-1686	CM002242.1	865519	867675	+	1996.7	2156.000	43.500000	636.5	121.3	5.25	1.30e-236	0.96
CM002239.1-4545	CM002239.1	5269685	5271463	+	1901.0	1778.000	43.500000	606.0	110.5	5.49	3.13e-235	0.97
CM002236.1-889	CM002236.1	9797709	9798764	+	1858.7	1055.000	65.500000	592.5	115.1	5.15	2.39e-216	0.88
CM002238.1-4685	CM002238.1	577449	579438	+	1819.5	1989.000	38.500000	580.0	114.9	5.05	2.87e-208	0.95
CM002238.1-3980	CM002238.1	5018765	5020689	+	1785.0	1924.000	42.500000	569.0	123.5	4.61	1.94e-186	0.97
CM002241.1-1764	CM002241.1	3877008	3879204	+	1785.0	2196.000	45.500000	569.0	129.8	4.38	6.78e-177	0.93
CM002239.1-11175	CM002239.1	762979	765199	+	1770.8	2220.000	26.500000	564.5	134.7	4.19	9.40e-167	1.00
CM002237.1-1136	CM002237.1	4477336	4478573	+	1717.5	1237.000	50.500000	547.5	117.7	4.65	5.81e-181	0.95
CM002238.1-3325	CM002238.1	4576555	4578375	+	1585.8	1820.000	47.000000	505.5	111.4	4.54	6.08e-163	0.98
CM002239.1-5287	CM002239.1	387694	389947	+	1490.1	2253.000	39.000000	475.0	116.4	4.08	1.01e-136	0.97
CM002236.1-9204	CM002236.1	243933	246371	+	1465.0	2438.000	28.000000	467.0	105.1	4.44	1.15e-147	0.93
CM002239.1-1975	CM002239.1	5999744	6000659	+	1428.9	915.000	64.500000	455.5	92.6	4.92	1.77e-159	0.99
CM002238.1-3789	CM002238.1	327015	328581	+	1411.7	1566.000	43.500000	450.0	106.7	4.22	1.78e-134	0.97
CM002240.1-3969	CM002240.1	528421	530211	+	1372.4	1790.000	34.500000	437.5	104.2	4.20	6.36e-130	0.97
CM002239.1-4406	CM002239.1	141045	142696	+	1367.7	1651.000	44.000000	436.0	86.2	5.06	2.72e-157	1.01
CM002238.1-5336	CM002238.1	4775769	4777360	+	1316.0	1591.000	36.000000	419.5	85.1	4.93	1.98e-147	0.95
CM002236.1-3145	CM002236.1	8716308	8717997	+	1305.0	1689.000	39.000000	416.0	101.0	4.12	3.18e-121	0.91
CM002239.1-12050	CM002239.1	378434	380455	+	1292.4	2021.000	25.500000	412.0	91.6	4.50	3.23e-132	1.14
CM002236.1-5993	CM002236.1	8121046	8122685	+	1286.2	1639.000	32.000000	410.0	75.5	5.43	2.75e-158	0.92
KI440765.1-181	KI440765.1	99906	100318	+	1284.6	412.000	282.500000	409.5	71.0	5.77	1.35e-166	0.91
CM002239.1-6270	CM002239.1	189145	191133	+	1214.0	1988.000	35.000000	387.0	86.7	4.46	2.62e-123	0.96
CM002236.1-2671	CM002236.1	8188043	8189257	+	1181.1	1214.000	41.500000	376.5	82.3	4.58	7.42e-123	0.91
CM002236.1-4624	CM002236.1	7245665	7247117	+	1126.2	1452.000	34.500000	359.0	83.8	4.28	1.32e-109	0.99
CM002241.1-636	CM002241.1	811	1782	+	1123.0	971.000	67.500000	358.0	73.7	4.86	1.29e-124	0.91
CM002238.1-7677	CM002238.1	4635121	4636754	+	1063.4	1633.000	30.000000	339.0	78.2	4.33	6.18e-105	1.08
CM002238.1-4648	CM002238.1	5272746	5273644	+	1007.0	898.000	39.000000	321.0	72.4	4.43	6.33e-102	0.93
CM002241.1-2071	CM002241.1	185639	186963	+	997.6	1324.000	41.500000	318.0	64.8	4.91	5.86e-112	1.07
CM002242.1-2590	CM002242.1	932454	933984	+	969.3	1530.000	35.500000	309.0	75.3	4.10	3.22e-90	0.94
CM002238.1-3666	CM002238.1	4692350	4693346	+	919.1	996.000	44.500000	293.0	71.2	4.11	6.89e-86	0.95
CM002237.1-815	CM002237.1	613774	614859	+	912.9	1085.000	56.500000	291.0	65.8	4.43	2.15e-92	0.93
CM002241.1-110	CM002241.1	4217863	4218297	+	864.2	434.000	100.000000	275.5	47.7	5.77	9.86e-113	0.81
CM002239.1-4002	CM002239.1	3619952	3620864	+	843.9	912.000	47.000000	269.0	57.7	4.66	2.85e-90	0.94
CM002237.1-1883	CM002237.1	1677494	1678620	+	836.0	1126.000	40.000000	266.5	59.0	4.52	2.73e-86	0.99
CM002239.1-8797	CM002239.1	5293189	5294466	+	806.2	1277.000	30.000000	257.0	60.1	4.28	6.01e-79	0.98
CM002238.1-12	CM002238.1	176	643	+	798.4	467.000	147.500000	254.5	49.3	5.16	4.31e-94	0.95
KI440765.1-186	KI440765.1	98190	98568	+	789.0	378.000	156.500000	251.5	39.0	6.45	3.63e-113	0.91
CM002237.1-1410	CM002237.1	471299	472102	+	774.8	803.000	45.000000	247.0	49.8	4.96	2.44e-88	0.93
CM002238.1-7801	CM002238.1	403190	404395	+	765.4	1205.000	29.500000	244.0	56.8	4.30	2.27e-75	0.94
CM002241.1-2713	CM002241.1	3710762	3711879	+	762.3	1117.000	37.000000	243.0	60.6	4.01	1.72e-69	1.12
CM002238.1-8958	CM002238.1	4977331	4978452	+	710.5	1121.000	28.000000	226.5	54.6	4.15	3.46e-67	1.09
