"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002238.1.30599.31686",2.61828393060712,2.61821977095963,2.40865749367832,-0.69330200908258,0
"CM002238.1.159464.162404",2.53993489189726,2.41241808599313,2.21320801421628,-0.545211945398357,0
"CM002238.1.162882.164706",2.47658077715966,2.07000460156356,2.0854089978049,0,0
"CM002238.1.165972.168007",2.64770159881979,2.67363554175926,2.85527322121138,0,0
"CM002238.1.199774.201169",2.62285548187999,2.22616798437651,1.91331479387352,0,0
"CM002238.1.218438.219552",3.7668138488606,3.94571547730158,3.8206830441792,2.09155705608286,0
"CM002238.1.219918.222618",3.62770147959832,3.27011784964958,3.1121945156731,0,0
"CM002238.1.223109.224199",2.12516654134773,2.4074689616613,2.29017703844074,0,0
"CM002238.1.223365.225339",3.1385377894117,3.19168338174561,3.16776342576325,0.90419284440212,0
"CM002238.1.224708.227571",4.17254566083094,3.84743077537053,3.86949803441631,1.71081493167555,0
"CM002238.1.228015.230458",4.23239399755493,3.88960162538444,3.91184620396835,2.5479715661469,0
"CM002238.1.230216.234968",4.11603730959728,3.90397007153532,3.95003938418114,2.57807664953874,0
"CM002238.1.233920.236971",4.18338380006502,4.21925473560724,4.12232187552206,2.99649778461359,0
"CM002238.1.237023.239377",4.1422992617881,4.00675023923039,3.77634924637455,2.22646973974804,0
"CM002238.1.238407.241233",4.2025987656398,3.71600762925187,3.56924474400718,0.79524191063701,0
"CM002238.1.241500.244748",4.38333104200754,3.22926661831909,3.40855270120047,0.617167826127673,0
"CM002238.1.245252.248405",4.0694180559741,3.22641045194645,3.28958375081714,1.16104530471131,0
"CM002238.1.250618.253198",3.21361383023494,2.97764887538826,2.62433585814888,0,0
"CM002238.1.263454.265422",4.3815457875127,4.67341595148525,4.65141502128826,3.87337436868304,0
"CM002238.1.265739.267175",3.4813546125,4.19060331734625,3.76379582614356,1.78035652382883,0
"CM002238.1.268061.271142",3.74929701180501,4.08768238998375,3.57972346759078,1.72995547322299,0
"CM002238.1.271106.273360",4.47627564419525,4.7481750640432,4.63378568436927,4.3975771339821,0
"CM002238.1.272674.274366",4.83278709976735,5.10948700068711,5.08717732704541,4.90327959830842,0
"CM002238.1.273858.275686",4.28011529759068,4.72680062152238,4.7819051871897,4.19984054384671,0
"CM002238.1.275772.277640",1.33020819736843,1.39249695584522,1.4100869117064,0,0
"CM002238.1.277683.280201",3.80847827675467,3.89438950277019,3.93380603212562,0.80472682395981,0
"CM002238.1.279999.282805",4.28492128788776,4.33364263684429,4.5037784274758,2.70599399902417,0
"CM002238.1.282888.286185",3.5164521745721,3.65121677702872,3.83088166978965,1.60252841376483,0
"CM002238.1.284489.287797",3.80925195832128,3.98245671752762,4.08051237620918,2.52638532508634,0
"CM002238.1.287850.291825",3.92123038612662,4.01616557639278,3.98097869276862,3.54592545434034,0
"CM002238.1.291002.295031",3.68476331585322,4.03232576092073,3.76987841275414,3.32639036331401,0
"CM002238.1.295247.296350",3.70346077138193,4.05646488503693,3.94695603182214,3.37933205893083,0
"CM002238.1.296326.299561",4.11427874651233,4.39450475738707,4.32566978014712,4.44865189388945,0
"CM002238.1.298935.301267",4.08011957863789,4.42847159446271,4.43308883169948,4.70186336616138,0
"CM002238.1.341948.344583",2.95535701924351,3.56720601477439,3.57413767396751,3.52850381907236,0
"CM002238.1.343837.345608",3.34526883715872,3.94609646880049,3.91001147897842,3.91132003925812,0
"CM002238.1.381226.382889",4.11934632175577,4.30112302367043,4.38105257500808,4.77168356666006,0
"CM002238.1.384221.387039",3.6711552336975,3.55034652062231,3.72789071952426,4.34663511890871,0
"CM002238.1.386020.387656",3.71426610634132,3.90313844773152,4.03213042838634,4.69226754608906,0
"CM002238.1.388932.391336",4.14732701244751,4.4152685310457,4.51007255828685,5.02309617969075,0
"CM002238.1.391093.394053",3.56602079369167,3.72949097526949,3.79207368610997,4.21231452173695,0
"CM002238.1.393403.394979",3.76694367994696,4.17568399842138,4.0578497255553,4.59388257293687,0
"CM002238.1.395310.397505",4.05673656190968,4.45882343912484,4.37320627383948,4.98498759393931,0
"CM002238.1.398176.399894",4.10389623631822,4.59340127093288,4.48060632465005,4.79885746957321,0
"CM002238.1.400170.401661",2.81264325310705,3.10408431040753,3.27641440748328,3.41778190318133,0
"CM002238.1.401180.403426",1.67429193639184,1.36801927216711,1.8116523838398,2.90003245059438,0
"CM002238.1.425597.427575",2.60526428166446,2.78062149129316,3.0123363116091,3.40581436866851,0
"CM002238.1.427249.429547",3.23020082674369,3.23392262822448,3.46504377442402,4.16084706111276,0
"CM002238.1.429336.431124",3.1081676074635,3.46096336247343,3.39194629495752,4.38162964413285,0
"CM002238.1.448519.450458",3.6887571913121,3.74725583542643,3.96314328816638,4.81797699958655,0
"CM002238.1.449716.453595",3.51485253239109,3.53174006231101,3.82368633080059,4.64502855979324,0
"CM002238.1.453711.455278",3.23548910283137,3.51852888392824,3.69089083607823,4.70067993353002,0
"CM002238.1.454998.456457",2.91109385989624,3.1369322037205,3.28560079868728,4.38720201892336,0
"CM002238.1.456204.457978",2.63750874044766,2.74662430963292,3.02017809330042,4.14415497652876,0
"CM002238.1.458930.460470",2.99469129864639,3.24282950723531,3.73265715711115,4.39957979034809,0
"CM002238.1.554278.557222",2.30686407591923,3.39258393352619,3.24349852095198,4.34469792360403,0
"CM002238.1.4573917.4576576",3.38514776969087,3.57130103468421,3.42664418900258,3.23835009099923,0
"CM002238.1.4605354.4606862",1.91047137183577,2.70031399541588,2.30918781997967,2.67611661712948,0
"CM002238.1.4626604.4627922",3.14818787148902,2.90456178485731,2.71831119337253,3.48666895486566,0
"CM002238.1.4630534.4633728",3.50670414355303,3.13274785885611,2.91571158538396,3.3794247547137,0
"CM002238.1.4634181.4637013",3.81457218549662,3.32443165783309,3.25779157840818,3.24493541630282,0
"CM002238.1.4638294.4640296",3.49973917325786,2.94736768613259,2.56538123323931,2.43876832778716,0
"CM002238.1.4639145.4641315",3.76301900655263,3.03141960842928,2.86042046058972,2.9969484142447,0
"CM002238.1.4644660.4646491",3.74600853506484,2.95300573195529,2.917247859976,3.16449359922049,0
"CM002238.1.4646676.4648252",3.99690657574557,3.57877061950408,3.49597675078194,3.95497532262556,0
"CM002238.1.4648489.4650239",4.22849965290979,3.92514707561163,3.97694886288673,4.48434511059849,0
"CM002238.1.4649975.4653197",4.25072920864251,3.99975233017897,4.12494228232001,4.53237580505702,0
"CM002238.1.4652961.4655746",4.02396649180166,3.84696030391049,3.85915885064225,4.22841426116189,0
"CM002238.1.4655559.4657093",3.97736101274323,3.64892739198548,3.59620401780365,3.91474354067631,0
"CM002238.1.4657090.4659449",3.77993984835858,3.38718802741241,3.44884559546491,3.3158549720673,0
"CM002238.1.4672730.4674312",3.99105179476524,3.72232301009289,3.94618500639435,2.00237193666455,0
"CM002238.1.4675408.4677370",4.21828262693412,4.02733691180738,4.26508057792368,4.35359515391049,0
"CM002238.1.4676767.4678879",4.22685497454649,4.23068054784166,4.24765964059913,4.44677284263657,0
"CM002238.1.4679232.4682796",4.00036644108365,4.03185305504187,4.03109855431248,4.06629417733696,0
"CM002238.1.4683041.4685305",3.74535565599905,4.13401719335675,3.85072116056432,3.38916270901791,0
"CM002238.1.4723182.4724256",3.03156562974745,3.3366468645735,2.89993069651565,1.8307203899225,0
"CM002238.1.4725646.4727429",3.51144128861455,3.40764686749066,3.2516627524934,2.0418165599947,0
"CM002238.1.4725808.4727471",3.49964309203063,3.38890690264252,3.18796995278831,2.00772335985664,0
"CM002238.1.4731541.4733660",4.22759326866742,3.72424983794601,3.84136991480543,3.41752205113647,0
"CM002238.1.4734925.4738698",4.35871803938712,3.88261739350244,3.8742283338248,3.17380555201807,0
"CM002238.1.4740151.4743400",4.63284702392209,4.18523250003393,4.1095560032461,3.31131589147704,0
"CM002238.1.4742261.4743806",4.81498069709713,4.54461755272419,4.4432563178926,3.69836141007859,0
"CM002238.1.4744492.4746995",4.93811575839825,4.68560570851081,4.70686500621418,3.66135355967813,0
"CM002238.1.4748855.4750347",4.44414174311407,3.9777893634953,3.76873402080316,2.44820412706415,0
"CM002238.1.4751018.4752486",4.47945903937473,4.17159030104224,3.98966685008972,3.6396316411643,0
"CM002238.1.4753827.4756339",4.50134308957972,3.82428028362496,3.86947644981099,3.29964860352289,0
"CM002238.1.4756558.4758706",4.17189269721451,3.45437852480203,3.41216671500519,2.61606634182425,0
"CM002238.1.4758636.4760743",3.8405431139971,2.87674125237251,2.81292968811466,2.00277344517364,0
"CM002238.1.4761940.4765324",4.44171540275508,3.25604228289926,3.10962538491249,2.09730311291245,0
"CM002238.1.4764576.4767164",4.4173265246374,3.49054626277231,3.40525122654158,2.82761900630043,0
"CM002238.1.4767459.4770023",4.27444222864575,3.82024363661909,3.84949741137177,3.75734986486218,0
"CM002238.1.4768936.4770464",4.13872887537475,3.88989430117947,3.97510365566156,3.88842604947008,0
"CM002238.1.4772092.4773442",4.3742042690523,4.20861179152695,4.17346308752792,4.01080678082432,0
"CM002238.1.4772153.4773851",4.27054903813182,4.03961744282733,4.01914007845554,3.81984492004272,0
"CM002238.1.4774945.4776607",4.00355836153918,4.24105706336079,4.00064564483759,3.5725031419316,0
"CM002238.1.4777022.4779106",4.22506009365192,4.15950929264546,3.89766583899343,3.44196925089833,0
"CM002238.1.4779590.4781498",4.45477801244969,4.2490274307112,4.23402277617857,4.36617443341056,0
"CM002238.1.4781347.4783813",4.51967979617305,4.02984722358114,3.99359027103952,3.85953248305356,0
"CM002238.1.4786332.4788613",4.61121625075737,4.13232298533519,4.06187336366349,3.73872428891878,0
"CM002238.1.4787657.4789684",4.63664496552363,4.30911627489479,4.0774717095328,3.64958230173958,0
"CM002238.1.4788837.4791187",4.84696928037511,4.58338963455134,4.50428116975721,4.20352225500928,0
"CM002238.1.4791552.4793371",4.76528592805884,4.76029674459202,4.59473901062282,4.52702348234708,0
"CM002238.1.4793103.4794463",4.58917624691296,4.71534783351857,4.3826155999413,4.35992356988109,0
"CM002238.1.4795016.4796815",4.44229757618558,4.56424653226675,4.41400166931993,3.08112633538069,0
"CM002238.1.4796219.4798623",4.47053250660577,4.36100103208649,4.2604080250509,3.22810866756611,0
"CM002238.1.4799160.4800732",4.67686319450563,4.30468640977822,4.44596902873616,4.24072418252118,0
"CM002238.1.4802862.4805759",4.33930678700096,3.90441684198253,3.87082340165482,3.99549664510975,0
"CM002238.1.4806035.4808227",4.41990219352367,3.87780352190958,3.84301907897791,3.63772964441885,0
"CM002238.1.4808122.4810856",4.6373276659962,4.25754976785488,4.12970060453666,4.11239197654314,0
"CM002238.1.4810605.4812655",4.49407218300897,4.29229426003513,4.35305987711495,4.57460749960608,0
"CM002238.1.4814060.4816061",4.71560757500593,4.47962416395077,4.57491416701452,4.70660143995442,0
"CM002238.1.4817972.4820221",4.12662345068059,4.02761635569302,3.96021887590572,3.94355654675124,0
"CM002238.1.4819892.4822548",4.36428505935658,3.98189217933033,3.90819213253064,3.98671182228447,0
"CM002238.1.4822695.4824538",4.29869524267114,3.98628486847939,4.0009898517199,4.18571463161185,0
"CM002238.1.4825345.4826846",4.57592053699703,4.24726238897257,4.29112857009996,4.56197006818305,0
"CM002238.1.4826687.4828377",4.52539706797325,4.68804161090558,4.52870757026336,4.953990378862,0
"CM002238.1.4856481.4857922",3.83254258064134,4.48054167737361,3.93181994535377,4.26300775602811,0
"CM002238.1.4858978.4860825",4.47023525033734,4.32275966705115,4.44256623086697,4.58561214409277,0
"CM002238.1.4860631.4862381",4.41426707808023,4.39186703379324,4.34861879135638,4.5244388481428,0
"CM002238.1.4861542.4863238",4.2253308508585,4.31179225760901,4.24735339098762,4.29800216776017,0
"CM002238.1.4861926.4864049",4.16357063600299,4.28968221529779,4.25311987212296,4.12164398900513,0
"CM002238.1.4868986.4870940",3.64436848683344,3.54509228339206,3.40415763703719,3.58914161148674,0
"CM002238.1.4869399.4871284",3.58081120620482,3.4910482995226,3.34626576389969,3.40493508679147,0
"CM002238.1.4872419.4873943",2.16270902009138,2.13084866685726,1.65410380808149,1.8298818541387,0
"CM002238.1.4872985.4874990",2.44974679562983,2.21495883025831,1.72243725014386,1.98500181373061,0
"CM002238.1.4875326.4878077",3.51485630287703,3.16797615849741,2.76054757677216,2.57037887846747,0
"CM002238.1.4926312.4929808",2.64784855296079,1.68494549391105,1.49527394823077,1.62096637861441,0
"CM002238.1.4961443.4963886",2.36226570947351,2.27203627278811,1.65116579988361,0.466012380649809,0
"CM002238.1.4964707.4966894",1.87942037955837,0,0,-0.672150303987247,0
"CM002238.1.4967091.4969477",2.13059601233281,0.689546525672417,0,0,0
"CM002238.1.4968294.4970282",2.36748500327033,1.06442398048129,0.596653681631546,0.730995784465111,0
"CM002238.1.4980062.4983364",1.94760707411471,0.546267850530091,0,0,0
"CM002238.1.4983188.4985971",1.3940626972043,0.571035508266988,0,0,0
"CM002238.1.4986875.4988967",1.26595712667416,1.25037399554473,0.684022162100628,0,0
"CM002238.1.4990567.4993181",3.3268520448663,2.61621409396622,2.53338329463697,1.67303539185528,0
"CM002238.1.4992940.4995464",3.83666408644811,3.59621459678017,3.65922036022677,2.5476895067126,0
"CM002238.1.5016033.5018866",4.08397050777912,3.66446335689193,3.66681789766817,3.74652251341625,0
"CM002238.1.5019206.5020830",4.1019086497667,3.88833604943066,3.77214863905916,3.91690428471664,0
"CM002238.1.5024301.5027908",3.97565765325934,3.58470226902451,3.42325336560683,3.46814635725767,0
"CM002238.1.5028418.5032261",3.78753420604693,3.48165064448376,3.52557221752227,3.61869946617019,0
"CM002238.1.5052624.5055868",2.36443847692541,1.52385208486336,0.744160324828301,0,0
"CM002238.1.5056240.5058244",3.84834216551924,3.51790311247405,2.95072227793983,1.27395130405159,0
"CM002238.1.5057174.5059242",3.56187984999333,3.4565162327543,2.93469949834607,1.18601578556102,0
"CM002238.1.5059622.5062738",3.646184589909,4.27432606366589,3.67246957580569,2.04412842475434,0
"CM002238.1.5089231.5091512",3.96269412073742,3.94117864184776,3.90661976315926,3.32561038092628,0
"CM002238.1.5092379.5095174",4.18826055494554,3.97205908919031,3.91826186991124,3.87084258713071,0
"CM002238.1.5115407.5117931",2.35791852433756,2.84598684565289,2.57137664700574,0,0
"CM002238.1.5118160.5119898",2.96935803649702,3.545322544136,3.41520935132837,0.919991696232368,0
"CM002238.1.5130162.5132035",3.10043349452872,3.56458977800649,3.16904874660928,0,0
"CM002238.1.5144732.5146613",2.33686904546686,3.03909734503342,2.80982784733418,-0.535175627603373,0
"CM002238.1.5204041.5205927",1.97140562335465,2.89416357091236,2.4459497622997,-0.727766079655805,0
"CM002238.1.5224993.5226818",2.9961894560266,3.00355883990261,3.3353320315694,0,0
"CM002238.1.5226751.5228600",3.75855381551848,3.85206046858144,4.10235070171776,0,0
"CM002238.1.5228165.5230513",3.41840814628329,3.64526570256039,3.60681019291991,0,0
"CM002238.1.5229532.5231922",2.31980400504077,2.67233354741836,2.44632588257863,-0.701043920545027,0
"CM002238.1.5247939.5249821",4.40355113470864,4.60978996443856,4.44183144133276,0,0
"CM002238.1.5250257.5252830",4.50772565127487,4.15714585065975,4.21192716014732,-0.734674763309831,0
"CM002238.1.5252357.5255295",4.33073466393208,3.93422963775512,3.97924396699761,-0.967143284260237,0
"CM002238.1.5254965.5259478",3.83289417359613,3.92663082783227,3.86771500626769,-0.927450302432574,0
"CM002238.1.5260303.5261375",4.25963387410129,4.48724090259946,4.46932623461014,0,0
"CM002238.1.5260767.5264452",4.64916963750242,4.63757474684719,4.60410467837793,0,0
"CM002238.1.5264628.5268474",4.27968270879389,4.1464632808754,3.92439315244498,-1.00387325423414,0
"CM002238.1.5268652.5270619",4.62717435618792,4.62199481383217,4.00686700747622,-1.40141030637115,0
"CM002238.1.5269830.5271939",4.15712076736845,4.09394515884427,2.66508702796782,-2.01014087400002,0
"CM002238.1.5271184.5273718",4.85825656454917,5.39097313039148,4.88133804425355,0.634729232608121,0
"CM002239.1.666.3325",5.34473731409567,5.78482023079377,5.56932288365516,4.3131740061743,0
"CM002239.1.3959.6883",5.10090603592026,5.1894811203616,5.07783160661634,3.02261136138547,0
"CM002239.1.5445.8374",5.01497939471669,5.00132890498239,4.88599708921641,2.11751045814479,0
"CM002239.1.8109.20545",4.05437628361428,3.88320969548291,3.63789789910374,0,0
"CM002239.1.10074.19163",3.9922993142291,3.67250386378057,3.35659906448456,-0.490950618949012,0
"CM002239.1.19909.22754",3.43596119356331,3.40217278864429,3.22308119174615,-0.555086833807933,0
"CM002239.1.22742.25429",4.1531144910605,4.22515547559124,3.82505284628566,0,0
"CM002239.1.28177.31245",2.60767166628463,3.10942468915469,2.91969626095335,-0.613654190457275,0
"CM002239.1.30867.33628",1.30407535794441,2.04336375112429,1.42674087670864,-1.03649539873721,0
"CM002239.1.54578.56712",2.57472924507879,2.45831604525334,2.77002695911327,-0.481054833852386,0
"CM002239.1.67361.68930",3.23925872472727,3.27887191012395,3.10498684512718,0,0
"CM002239.1.69649.72006",2.4214122751302,2.55467557723491,1.9654108092509,-0.649695827050484,0
"CM002239.1.70004.73122",2.15908408121983,2.23059975430096,1.59219357444445,-0.739053691211115,0
"CM002239.1.100672.102330",2.76189848757716,2.31699003208483,2.00735292291178,0,0
"CM002239.1.102518.106130",3.36450517235425,3.38157063386826,2.86318232054824,0.623059185808416,0
"CM002239.1.106179.108820",1.57218932007918,1.68183550352616,1.25605740956561,0,0
"CM002239.1.108981.110942",3.77574368911184,3.76167335604898,3.73994466254677,2.98666661926236,0
"CM002239.1.111998.113997",4.06210712515358,4.26275687902324,4.08419853426368,3.55150872383187,0
"CM002239.1.141913.143889",3.97773210555802,4.22981088426403,4.10976035853263,2.89947657692296,0
"CM002239.1.174774.178213",3.68845950161472,3.6252977666891,3.63000902617838,3.506606660028,0
"CM002239.1.177290.180040",4.0452473988538,3.85745220202274,3.87765888212859,3.89084278341384,0
"CM002239.1.182436.184928",4.258473885759,4.20558632121959,4.2666865271452,4.20007189675927,0
"CM002239.1.184123.186148",4.14061150337066,4.10051311034561,4.12265589434603,4.05588908349182,0
"CM002239.1.187781.189978",3.82920835137484,3.94677208372829,3.78841967183796,3.06331535062551,0
"CM002239.1.190044.192560",3.06095802458089,2.73219351628939,2.77753524129754,1.9068157957291,0
"CM002239.1.190866.194669",2.74194437020003,1.93114368455587,2.1600479208056,1.18854033754041,0
"CM002239.1.193861.196389",3.08335518929575,1.86692501464328,2.03161186733731,1.08772429996976,0
"CM002239.1.194503.197458",2.85715229563689,1.81468037434893,1.85057733025521,1.00265680018149,0
"CM002239.1.197402.199260",3.11049724931517,2.67657735975452,2.82599256871412,2.81824911342408,0
"CM002239.1.199139.200589",4.22953613706259,4.00153836212621,4.16469877116981,4.29466090729724,0
"CM002239.1.201055.203551",4.23509508479563,4.16468840204423,4.30979792780876,4.20902620692189,0
"CM002239.1.204430.206036",3.91387995551616,4.13042789718459,4.09179494631006,3.25918415094546,0
"CM002239.1.206077.207393",4.4711311988086,4.45276640492871,4.52894435951951,4.51527502439051,0
"CM002239.1.207685.210876",3.8054674884832,3.76633900224524,3.82897138688218,3.89022753259197,0
"CM002239.1.217651.220642",1.72049560626937,0.901227040220642,1.01175768420907,0,0
"CM002239.1.225373.227031",3.16746265789175,3.34967901849209,3.42657876921486,3.73746418502364,0
"CM002239.1.247760.250797",2.84009939804378,2.00118408318542,2.23949871551194,1.6652884037957,0
"CM002239.1.250913.252836",3.32998514072075,2.58487471677059,3.03595627733324,2.99397517433864,0
"CM002239.1.253083.255341",3.47981412908617,3.35871423697176,3.41432833699571,3.60661892520078,0
"CM002239.1.277964.284996",2.0854947959971,1.3693162454647,1.32009151571343,0,0
"CM002239.1.293927.295737",2.45455495544343,2.15755383660325,2.35280585468848,0.519171994977177,0
"CM002239.1.306995.309679",3.65779520091448,1.94471139492439,0.942008308140849,0,0
"CM002239.1.311616.314578",3.83072763456526,1.29935808949386,0.804791987475567,0,0
"CM002239.1.314067.317473",4.18227470344759,1.1841465426118,1.56980840498504,0,0
"CM002239.1.317162.319473",4.04896951013846,2.90984163083006,3.03145069556376,1.74937991740417,0
"CM002239.1.319438.321524",4.32208048346868,3.63483790677304,3.78867926686903,3.75709419766918,0
