"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002236.1.47401.47700",-0.450293447972158,-0.902690662432799,-2.99261332787921,-1.7190588787029,-0.13956577332789
"CM002236.1.47701.48000",-0.0698881685707369,-0.525672334623549,-2.26833741952987,-1.68493975275026,-0.615756761528523
"CM002236.1.59401.59700",0.360438013700527,-0.0163470174240571,-3.415315725792,-1.9523332597161,0.25204287055126
"CM002236.1.59701.60000",0.904207514266351,0.588351518941366,-2.01009380786108,-1.84667524056374,0.984060677030206
"CM002236.1.60001.60300",0.508886390460441,0.470197881066603,-1.90816485444412,-1.43689782506254,0.795296768052146
"CM002236.1.60301.60600",0.712288099112649,0.30812633349822,-2.10776806578892,-1.55203526215605,0.861095252675562
"CM002236.1.60601.60900",0.419968108838662,0.00282234328629277,-1.54824358971098,-0.998360179867895,0.332061804900299
"CM002236.1.91501.91800",-0.405909893608621,-0.612347913663423,-3.91279648456404,-3.22573440975472,-0.280169149878197
"CM002236.1.91801.92100",0.083628863619554,-0.177590377279271,-3.61489676489896,-2.72912160831943,-0.16713095769079
"CM002236.1.92101.92400",-0.420818866607926,-0.251531840348679,-4.05779374569953,-3.13460806710202,-0.192542330214632
"CM002236.1.181501.181800",-1.21543537125308,-1.66787285987489,-1.50848172797651,-2.04480786996185,0.249690482656029
"CM002236.1.182701.183000",-1.573469138071,-1.36191313550281,-2.27061542464613,-2.09432289582264,0.270929227466041
"CM002236.1.183001.183300",-1.75153670687281,-1.31564437204192,-2.34199015436544,-2.61597306934747,0.155162555873155
"CM002236.1.183301.183600",-1.79897599349616,-0.791952347712883,-2.17085426345661,-2.91484079148605,-0.136376124385588
"CM002236.1.183601.183900",-2.14317256618936,-1.39758718136309,-1.99753530261272,-3.28359375079297,0.193421567570302
"CM002236.1.183901.184200",-1.83683847631995,-1.33560541772923,-2.29795417589538,-3.18368498426567,-0.199118148841357
"CM002236.1.184201.184500",-1.39181994464577,-0.940644452083518,-1.86659897139998,-3.05008564136503,-0.10028026683698
"CM002236.1.184501.184800",-1.31658563937585,-0.90224058217528,-2.2268747266884,-3.18864303138019,-0.0298889837130854
"CM002236.1.186301.186600",-1.60659371224436,-1.08069017922362,-2.23499286795652,-2.98409776999286,0.210330119422672
"CM002236.1.186601.186900",-1.7216363293746,-1.42475506059364,-2.98895046703763,-2.43860263860258,0.344134137527114
"CM002236.1.186901.187200",-2.01708041063225,-1.31277491931181,-3.10995676843553,-2.74792990011297,0.428980254633898
"CM002236.1.187201.187500",-2.33712649642245,-1.87328655803549,-3.35631113929656,-3.92653126978321,0.124898027683502
"CM002236.1.187501.187800",-2.38278383119027,-2.13015507211064,-3.75928993640943,-3.84836224720066,-0.0866761833155697
"CM002236.1.187801.188100",-2.42332005002146,-1.64211287841805,-2.9654521383181,-3.10834251141599,-0.407332141997403
"CM002236.1.188701.189000",-2.58502921723864,-1.81654233275586,-3.42099775157522,-3.98422863473611,-0.574221934635795
"CM002236.1.189001.189300",-1.5767550878498,-1.30885010253307,-2.61750515982765,-3.51305775281682,-0.890576387795828
"CM002236.1.190501.190800",-1.92550379130646,-1.6415640762268,-3.68464636583244,-3.46010966955046,-1.00611687338195
"CM002236.1.190801.191100",-1.70080333343567,-1.69705084335821,-3.54665868577753,-3.3295131544942,-0.476206339597139
"CM002236.1.193201.193500",-1.31014726284406,-1.21783276892727,-2.62950204217878,-2.42586038369444,-0.16992982812249
"CM002236.1.193501.193800",-1.50500053883684,-1.5692404829015,-3.26884151528926,-2.76144703965703,0.0194425893587022
"CM002236.1.195901.196200",-2.45576297767882,-2.66191212466234,-5.05827589848317,-3.6843768746944,-0.592722637493087
"CM002236.1.208501.208800",-0.584942362615378,-1.12778339376785,-3.12685687492313,-3.11089992706289,-0.744928303562155
"CM002236.1.208801.209100",-0.711485332125163,-1.04387181136593,-3.23515240439937,-3.21701515074074,-1.19619829257312
"CM002236.1.210601.210900",-1.69877661150374,-1.1164008078521,-3.63877287761733,-3.75503415294448,-1.23599155672987
"CM002236.1.210901.211200",-1.87548087990961,-1.25223197384644,-4.00264069563533,-4.43115474072855,-1.13215847006755
"CM002236.1.211201.211500",-1.90958477159707,-2.22592696636464,-4.71958829215358,-3.91901784647129,-1.02652147989811
"CM002236.1.211501.211800",-2.09211885095439,-1.98393843860129,-4.17020193978712,-3.92757911492749,-1.30827385036113
"CM002236.1.211801.212100",-1.91058070128001,-1.70297230769773,-4.41985249078721,-3.83997650567333,-1.21982057655955
"CM002236.1.212101.212400",-1.80210051345185,-1.72238229701095,-3.97686984695334,-4.21305054190986,-1.50677099434206
"CM002236.1.214801.215100",-1.52471208106309,-1.09220429123661,-1.93155546747813,-4.29507550934686,-1.07359475387276
"CM002236.1.215101.215400",-1.17895536732669,-0.890554159022205,-1.11041335568183,-3.41811436176264,-0.957100718872827
"CM002236.1.215401.215700",-1.01491949979774,-1.1110902042469,-1.38972083956217,-4.33380563408367,-0.975436582633697
"CM002236.1.219601.219900",-0.94884477626475,-0.687410981610404,-0.306931528732674,-3.18290740488507,-0.524437691719173
"CM002236.1.219901.220200",-0.978036122787658,-0.880345894635614,-0.328350808515905,-3.72675408815173,-0.743450990990679
"CM002236.1.220201.220500",-0.654717132422201,-0.444902727068782,-0.30393455021395,-3.56831578843039,-0.70360028883415
"CM002236.1.220501.220800",-1.30359852030751,-1.13471592140521,-0.19947850294902,-3.0634474785387,-0.735951580149635
"CM002236.1.243601.243900",-1.07802116895221,-1.31869246489778,0.103817362576444,-1.37126229223906,0.66873737863035
"CM002236.1.243901.244200",-1.05001173777138,-1.33609816094677,-0.108579956546685,-1.64556450505676,0.467557388340964
"CM002236.1.244201.244500",-1.55685628246638,-1.38416414237726,0.00875942845019016,-2.25566817603497,0.728488535464614
"CM002236.1.244501.244800",-1.66694022558572,-1.97354647070747,0.146525795132412,-2.20171889724133,0.519829550257818
"CM002236.1.244801.245100",-2.16321044230903,-1.72694698230073,-0.0577478244387378,-2.3269441670903,0.596074934761593
"CM002236.1.245101.245400",-1.91406637982861,-2.0498566952467,-0.327801515927828,-2.24192904358351,0.214754285578299
"CM002236.1.245401.245700",-2.23672995441849,-2.23934210299452,0.200260264362973,-3.16132015023236,0.0361338330094525
"CM002236.1.245701.246000",-1.75047077230908,-1.33988321018423,-0.0622837211293148,-2.67997655457843,0.305910712048331
"CM002236.1.246901.247200",-2.10250813819851,-1.83863235390558,0.0380054582014904,-3.00931725547079,-0.499942713988269
"CM002236.1.249301.249600",-2.07967004018567,-1.6183289248743,-0.0821775389732948,-2.22128683161439,0.190011851994108
"CM002236.1.249601.249900",-1.78085775330183,-1.4328133572417,0.394183182949367,-2.11948790194869,0.210418501890887
"CM002236.1.249901.250200",-1.63906449782946,-0.536751532910982,0.776993146678011,-1.61896178137016,0.539630973107306
"CM002236.1.250201.250500",-1.29592579654871,-1.70336731237187,0.650580302952046,-1.96957649707895,0.58634356666822
"CM002236.1.250501.250800",-2.07093962618547,-1.27548515732544,0.0164421262504471,-1.89681841165219,0.678423034398854
"CM002236.1.250801.251100",-1.26059946345635,-0.738980495879435,0.581825487273497,-0.980595865121717,1.26949743731447
"CM002236.1.251101.251400",-1.69857843886994,-1.19306607489748,0.241701908552898,-1.68934805665102,0.850649689062432
"CM002236.1.251401.251700",-1.99750140682698,-1.2666509773422,0.319209705241046,-1.46100361605282,1.51785489575716
"CM002236.1.255001.255300",-0.982289042097702,-0.954767485929339,0.21786649139044,-1.79458781027965,0.626573402397804
"CM002236.1.255301.255600",-0.709859911838916,-0.595394147054992,0.578503839709603,-1.93465842240367,0.670688941293184
"CM002236.1.256201.256500",-0.389248512241804,-0.807897360603001,0.821914074740637,-2.94542720542822,-0.438659350697557
"CM002236.1.257701.258000",-0.52208577026437,-0.582231443475945,0.286822529710246,-3.6004337594977,-0.874225417371215
"CM002236.1.258001.258300",-0.311356604661671,-0.51602931854999,0.750208053029019,-3.61108554617892,-1.01319695105784
"CM002236.1.258301.258600",-0.645096401013318,-0.68537280220761,0.844380340706734,-3.18371971957219,-0.697956006031754
"CM002236.1.258601.258900",-0.540756967705246,-0.280653070807034,0.254995967341799,-3.57831878313278,-0.86190122062624
"CM002236.1.258901.259200",-0.564799226013326,-0.394467824439571,0.614027578190791,-4.00040355541398,-0.980775284632776
"CM002236.1.262201.262500",-0.599550034950502,-0.75748162518765,-0.719195564068078,-4.00047259863261,-1.37281791926827
"CM002236.1.262501.262800",-0.097633930825946,-0.0931641213759111,0.194797424760072,-3.31758434629373,-1.21561116111204
"CM002236.1.262801.263100",0.176011418717595,-0.233023873119113,0.159523298315475,-3.75138396405374,-1.45786635083909
"CM002236.1.264301.264600",-0.769671191976326,-0.60923099686805,-0.102098361798051,-3.90380386242685,-0.992407644806826
"CM002236.1.264601.264900",-0.454487364362133,-0.277097881568554,-0.366400033590267,-3.72178967096116,-1.05411816248082
"CM002236.1.264901.265200",-0.0359998163311979,-0.532202520215864,-0.162570400022503,-2.72514490644223,-0.856046343651724
"CM002236.1.291901.292200",-0.10143848759837,-0.0812850843122223,0.164159170064479,-4.04674973589977,-1.48912078027606
"CM002236.1.292201.292500",-0.374864210948413,-0.372773647974202,-0.101664612111188,-4.23937028869363,-1.13046550450196
"CM002236.1.292501.292800",-0.202120636799586,-0.26226341143445,0.222682949305503,-4.18894230122653,-0.707861586225544
"CM002236.1.293401.293700",-0.223299303940192,-0.400545984548799,0.404915242316968,-3.20102916406525,-0.897296747509486
"CM002236.1.293701.294000",-0.438873790789026,0.0478504053333188,0.702823713960259,-3.728092730919,-0.384209334073706
"CM002236.1.294001.294300",-0.0645909042945411,0.0911558345604424,0.710769542762235,-3.77926838720837,-0.401259322227244
"CM002236.1.296701.297000",-1.01007934006041,-0.646360534922801,-0.487915373924293,-4.36937902442849,-1.2464228900067
"CM002236.1.297001.297300",-0.26658623265796,-0.530795281423943,-0.288184213830917,-3.96981997849602,-1.18787280764436
"CM002236.1.297301.297600",-0.0404189861808314,0.211346167214755,0.709284514960912,-4.01632735463402,-0.683225772679637
"CM002236.1.302401.302700",-0.637967505662679,-0.903664834099717,0.346292927561844,-3.26425072581194,-1.02370714158696
"CM002236.1.302701.303000",-0.773113866741875,-0.787820041519193,0.382720483212651,-2.55252244464023,-0.539222110676687
"CM002236.1.303001.303300",-0.53818480794536,-0.883892382453036,0.43588351152968,-3.11448926359574,-0.605418620735406
"CM002236.1.303301.303600",-0.886826643778677,-0.907295812790474,0.558972614851691,-2.98601002492475,-0.537752711647913
"CM002236.1.8866501.8866800",-1.98710184232323,-1.45863094116945,-0.751713035717398,-1.00906419028873,0.142959180951257
"CM002236.1.8866801.8867100",-2.85576710022277,-2.45406599927326,-1.51283573466772,-1.30633288620332,0.326561855327283
"CM002236.1.8867101.8867400",-1.80835465272349,-1.83340617164037,-0.760579001821311,-1.05099975398974,0.503731106055026
"CM002236.1.9650101.9650400",0.869025536595519,0.905703627843688,-2.80925039320345,-1.51804460112055,-1.89429372023154
"CM002236.1.9650401.9650700",0.64264441739967,0.718651742701195,-2.12822763834198,-1.85866778242566,-2.38575820369019
"CM002236.1.9650701.9651000",0.299774312358909,0.407507152158365,-2.36738288868766,-1.24501127885927,-2.52426664183234
"CM002236.1.9651001.9651300",0.890187276944466,0.761649799605507,-1.75523069465644,-1.55188707723875,-2.55702466770632
"CM002236.1.9687901.9688200",0.59190054058133,0.475444998265256,-3.35051706861472,-3.04208872496168,-0.509969819036731
"CM002236.1.9688201.9688500",0.831576136414073,0.417604103141292,-3.96032785402262,-2.99239941857945,-0.71916934017251
"CM002236.1.9689701.9690000",0.259753481064167,0.199320202461122,-4.10881152969976,-3.42701399363699,-0.472296874521955
"CM002236.1.9690001.9690300",0.375806502627995,0.29654559868736,-4.45378644834845,-2.16884837518893,-0.0738933482913763
"CM002236.1.9690301.9690600",0.121069956094856,0.22567239122261,-3.56947220743149,-2.93903477252925,-0.432294586972147
"CM002236.1.9692401.9692700",0.234294588365031,-0.257259619706817,-3.42722425077915,-2.62675881899477,0.514338178538992
"CM002236.1.9692701.9693000",-0.0657590410743459,-0.153860293236172,-3.58111201461753,-2.69070698762221,0.601340676382134
"CM002236.1.9693001.9693300",0.325636621938122,0.37440738409884,-2.8403929851285,-1.97897900886191,0.433479583182534
"CM002236.1.9694801.9695100",0.935022468019002,1.01120726586858,-2.20494777612027,-1.0099853325618,0.625015896650799
"CM002236.1.9695101.9695400",1.11403369663537,0.828976803440383,-1.18152669993616,-0.634943888217957,0.630860211203042
"CM002236.1.9695401.9695700",0.874527989789931,0.772077675248383,-2.06334085895051,-1.67393208378174,1.00932473140149
"CM002236.1.9695701.9696000",0.941818405762957,0.998516341263992,-2.13045248967932,-0.971398645254288,0.722754686220864
"CM002236.1.9696001.9696300",0.617681978649637,0.268341613283067,-3.12948386511975,-2.05043426532506,0.740145168564435
"CM002236.1.9696301.9696600",0.803990840847933,0.597116514364627,-2.92530294063726,-2.01330243485965,0.176001470062797
"CM002236.1.9696601.9696900",1.4920826269492,0.917468177855652,-3.17329994740555,-2.42736615768308,0.329577141396362
"CM002236.1.9696901.9697200",0.555743353648902,0.706230046719136,-3.24643239009327,-2.65029484905415,-0.0947781952567911
"CM002236.1.9697201.9697500",0.982650569881642,0.644237047958208,-3.07980794519081,-2.57410918019348,0.182342084959511
"CM002236.1.9759601.9759900",0.72982944094382,0.378210079436272,-4.33234975801591,-3.72774321310219,-1.09442325626856
"CM002236.1.9759901.9760200",0.654474996166639,0.497267552987089,-4.32071490460067,-3.98547568639368,-1.25290041560187
"CM002236.1.9760201.9760500",0.351900686638101,0.506478231768091,-3.57349506866161,-3.47162799287858,-0.916791026698543
"CM002236.1.9760501.9760800",0.494292284121577,0.461148745288176,-4.15524054057466,-3.9630227752509,-1.11574136779096
"CM002236.1.9760801.9761100",0.710902973655827,0.612943872033801,-3.73804464316757,-3.69765370972186,-0.943088201470938
"CM002236.1.9761101.9761400",0.980040853973241,0.987273958942043,-3.84802161204536,-3.3266338247323,-0.920711386432913
"CM002236.1.9761401.9761700",0.580216978819778,0.787958290161231,-3.56898341306394,-3.39281244123622,-0.994497275803807
"CM002236.1.9761701.9762000",0.24974019606361,0.112245650300396,-4.12031766147694,-4.53001385138102,-1.39508295134934
"CM002236.1.9762001.9762300",1.13552692308569,0.793739583992045,-3.61682776311444,-3.67988761994385,-1.23834528531337
"CM002236.1.9762301.9762600",0.538351450825383,0.401610787842366,-3.84417349938242,-3.93385093055978,-0.843167892226832
"CM002236.1.9771001.9771300",0.46345043414876,0.328445521960268,-4.76896459168113,-3.98102351083186,-1.02556778381384
"CM002236.1.9771301.9771600",0.446354961425009,-0.163320049758245,-4.85774692723031,-4.41860598639879,-1.37466041103109
"CM002236.1.9771601.9771900",0.656455679896132,0.0163946699685158,-5.03584743539282,-4.26559964888328,-1.36476661004268
"CM002237.1.9001.9300",0.0796849409159156,0.100931457477953,-4.07593053030677,-4.19632427916335,-1.73537935262802
"CM002237.1.9301.9600",0.0264594986752115,0.132188628332734,-4.36115064393218,-4.81470996281415,-1.72738280457488
"CM002237.1.9601.9900",0.745068975636836,0.0756388618937107,-5.02605930776116,-4.8716345418647,-1.37524738582135
"CM002237.1.9901.10200",0.0686765981577208,-0.0849768711500128,-4.39144204236726,-4.45979581618835,-1.5782686966334
"CM002237.1.10201.10500",-0.32262803520058,-0.343039196428595,-4.73306886215788,-5.0174937077874,-2.00454393416804
"CM002237.1.10501.10800",0.0541319584695296,0.0666712883609317,-5.36419266037627,-4.69048560862836,-2.13617574567173
"CM002237.1.11701.12000",0.0871842122803902,0.00630236723371271,-5.81752064258522,-4.38966747932588,-3.88060033399774
"CM002237.1.12001.12300",0.109278302004063,0.0260744686396514,-5.46278443945431,-5.2290285795284,-4.12026778307185
"CM002237.1.12601.12900",0.278432078668071,0.0242774326518265,-5.18245359331998,-4.5934767918687,-3.31548125373226
"CM002237.1.12901.13200",0.299589695736984,0.0869170883695255,-4.77419116496725,-4.3352485393686,-1.99745950424802
"CM002237.1.16201.16500",0.709606337624555,0.153567310995426,-4.57313628029454,-4.11277581701351,-1.36904014201897
"CM002237.1.16501.16800",0.514034396806718,0.0909254116401322,-5.445507625665,-4.20594224207381,-1.39009155528936
"CM002237.1.16801.17100",0.104050416852285,0.0938300683152749,-4.76538527409053,-4.20417861221722,-1.12352001663411
"CM002237.1.17101.17400",0.282465412910446,0.400810170102615,-4.5183364016648,-4.12748765721234,-1.064551871135
"CM002237.1.17401.17700",0.604000249254574,0.261540435610801,-4.80438771855575,-4.30933466620587,-1.13294852948104
"CM002237.1.17701.18000",0.16729712066944,-0.127009842485206,-4.78289518188511,-3.52888579306494,-1.35191458966201
"CM002237.1.19201.19500",0.158986549153293,-0.163073949521478,-4.72241576741789,-4.0779805000902,-0.832882455180634
"CM002237.1.19501.19800",0.221787892880623,0.113148929405246,-4.74711938779435,-3.42819209264741,-0.631620743867018
"CM002237.1.34501.34800",-0.272648817410597,-0.253270021869289,-4.33168276458061,-3.56584752072407,-0.532739238393945
"CM002237.1.34801.35100",0.245974447565245,-0.000310325439262986,-4.14878332545876,-3.62212493500375,-0.58967335109495
"CM002237.1.35101.35400",0.320444580438336,0.319263714294684,-3.90233248684458,-3.59420723839618,-0.585291355171457
"CM002237.1.36301.36600",0.518906965534065,0.329979922023004,-2.91843014076119,-2.05152188392807,-0.935574808247428
"CM002237.1.36601.36900",0.408108149104025,0.122186869938916,-4.06218202195837,-2.72728438895701,-0.810745347608051
"CM002237.1.36901.37200",0.581965945512199,-0.00890927238677112,-3.88369434438017,-2.93705527922212,-0.607057720371371
"CM002237.1.37201.37500",0.781824219704334,0.531055983711908,-3.12949862911201,-2.4359348438102,-0.114466734190986
"CM002237.1.37501.37800",0.479768218005733,0.57046824007864,-2.51166144690471,-1.71336799010933,-0.289643944699045
"CM002237.1.37801.38100",0.61974878204875,0.60646506723767,-1.90065258562703,-0.886653293624816,-0.386708393669843
"CM002237.1.40801.41100",1.03051361186261,0.684426036615302,-3.11815378532758,-2.22348239710957,-0.970633596375661
"CM002237.1.41101.41400",0.605584976077416,0.803434703829231,-2.81418441020006,-2.1255742096819,-0.564556105559908
"CM002237.1.52201.52500",0.151385875438144,-0.0144190590996977,-3.29626164249703,-2.46980579961371,-0.989777553237633
"CM002237.1.52501.52800",0.160526211495558,0.0227125066570375,-3.81554478372,-2.8511937932597,-0.961095913525298
"CM002237.1.52801.53100",-0.0121020601696087,0.0770983375757708,-4.02629625907131,-1.9719123926247,-0.695986316724795
"CM002237.1.53101.53400",0.0321328330068651,-0.392085161982263,-3.56686197016712,-2.44496518568373,-0.765918973204758
"CM002237.1.53401.53700",-0.373776384520302,-0.17403034882853,-3.08758541369312,-2.66673077116444,-0.665143942245092
"CM002237.1.56401.56700",0.50166516651777,0.466145938153524,-2.89672332375151,-2.41377244463287,-0.50559729225976
"CM002237.1.70501.70800",0.356426302981438,0.315301101969175,-2.81895456987633,-1.58433310272224,-1.53791644311467
"CM002237.1.70801.71100",-0.073154380780673,0.0528517727756783,-3.47703685823406,-2.27275547708574,-1.43211499212287
"CM002237.1.71101.71400",0.328035347341592,0.505512898364207,-3.22590679325956,-1.92642308942842,-1.85332480399294
"CM002237.1.71401.71700",-0.27034124737809,-0.11837840770887,-3.28109390944877,-2.29138479085711,-2.05814179302805
"CM002237.1.73201.73500",0.246452364548219,0.290847515011184,-3.44688234631583,-2.20618925333144,-2.60183646317472
"CM002237.1.73501.73800",0.127412221964124,0.348913793618855,-3.02319427307673,-2.26808882401334,-2.26759277607049
"CM002237.1.73801.74100",0.0274048364624855,0.323499132243457,-3.55179617608119,-2.54614286016063,-2.24411666016612
"CM002237.1.74701.75000",0.378095214707435,0.260727572500043,-3.19308005301792,-2.45022409345307,-2.03301778738325
"CM002237.1.75001.75300",0.643532142292989,0.237557715852619,-2.84418048714138,-2.32605171315417,-2.37191300864934
"CM002237.1.76501.76800",0.750987970546255,0.263586291291997,-2.98297041154107,-1.90357954199306,-2.74223397543693
"CM002237.1.76801.77100",0.639757724127804,0.71561503326994,-2.70081399271691,-1.71168181831498,-2.67855604478249
"CM002237.1.77101.77400",1.16709478420765,0.434914066804659,-3.68516711547058,-1.40996701064101,-2.14999336271554
"CM002237.1.77401.77700",0.651204695224841,0.415454068400076,-3.45004983823905,-1.88290457239146,-2.98667683828688
"CM002237.1.77701.78000",0.751469213755652,0.374065760597904,-2.70855409672303,-1.91227687140895,-2.36388526066054
"CM002237.1.107101.107400",0.1620629775941,0.330186644450674,-3.98993721433415,-2.86971708861415,-2.06079302887423
"CM002237.1.107401.107700",-0.404025846688101,0.412133723034186,-3.99711354207792,-3.09586062089938,-2.6280427480044
"CM002237.1.107701.108000",-0.0276770792324721,0.227117395650112,-3.75597431553202,-3.13225955597427,-2.61298365403264
"CM002237.1.147901.148200",0.136829518258622,0.031973204356683,-3.33586925569305,-2.41888143696694,-2.04655267205945
"CM002237.1.563101.563400",-1.41192684664482,-1.92618846541607,2.15991216633356,-1.9849928694826,-2.77020655277314
"CM002237.1.564601.564900",-1.75998660237973,-2.26350498150629,2.14722326351594,-2.3537016470834,-2.86036319483308
"CM002237.1.564901.565200",-1.9538795795394,-2.13143142882433,2.28663392223309,-2.21621127767131,-3.42309890149066
"CM002237.1.566101.566400",-2.44061554489143,-2.15069074213249,1.98484864172084,-1.96620245742063,-2.78087523475648
"CM002237.1.566401.566700",-2.49515593485659,-2.22916094231748,1.88621514829547,-2.06786160121566,-3.00355337901786
"CM002237.1.566701.567000",-1.77385914867386,-2.40116631759568,2.05776196789524,-1.87339895413306,-3.13062472461056
"CM002237.1.567001.567300",-1.76470655149163,-1.95632098656181,2.32736905865737,-1.64645129077504,-3.05758241604409
"CM002237.1.569101.569400",-1.92624057729352,-1.5264838353572,2.07361067754426,-2.18478993695963,-3.14863942246693
"CM002237.1.569401.569700",-1.21849295249276,-1.33331635878091,2.45430505825438,-2.01327036118549,-3.85860158584715
"CM002237.1.569701.570000",-1.48787118260176,-1.73207689116485,2.21261442787863,-1.3921036421473,-3.19232240293687
